time,I_AML1,I_AMD1,I_AMD2,I_AMIout,V_VMSw1,V_VMSw2,V_VML1,V_VMC1,V_VMp,V_VMD1,V_VMS1,V_VMD2,V_VMS2,V_VMout
0.0006035000,5.1317381859,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,116.5538330078,883.4461669922,0.0000000000,-34.0699653625,0.0000000000,-34.0699653625,0.0000000000,34.0699653625
0.0006040000,5.2248058319,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,1.5798339844,991.0475463867,7.3726196289,-33.6053390503,0.4291572571,-34.4636535645,-0.4291572571,34.0344963074
0.0006045000,5.1598014832,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-17.4638061523,1098.9615478516,-81.4977416992,-38.7430038452,-4.7439422607,-29.2551193237,4.7439422607,33.9990615845
0.0006050000,4.9386310577,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,-578.3513183594,1203.9227294922,-625.5714111328,-69.1587524414,-35.1950874329,0.0000000000,33.9636650085,33.9636650085
0.0006055000,-0.0191082954,0.0000000000,65.9362030029,65.9362030029,1000.0000000000,0.0000000000,-628.2117919922,1258.0758056641,-629.8639526367,-69.2542724609,-35.3106689453,0.0000000000,33.9435997009,33.9435997009
0.0006060000,-5.0253057480,0.0000000000,132.6909484863,132.6909484863,1000.0000000000,0.0000000000,-583.6788330078,1209.6198730469,-625.9410400391,-69.1584472656,-35.2022056580,0.0000000000,33.9562377930,33.9562377930
0.0006065000,-9.3241939545,0.0000000000,187.5229797363,187.5229797363,1000.0000000000,0.0000000000,-450.5164794922,1064.8114013672,-614.2949218750,-68.8818359375,-34.8828239441,0.0000000000,33.9990119934,33.9990119934
0.0006070000,-12.2592201233,0.0000000000,219.3643188477,219.3643188477,1000.0000000000,0.0000000000,-247.9564208984,844.5252685547,-596.5688476562,-68.4598236084,-34.3963737488,0.0000000000,34.0634498596,34.0634498596
0.0006075000,-13.3733901978,0.0000000000,220.5124206543,220.5124206543,1000.0000000000,0.0000000000,-5.9268188477,581.2473754883,-575.3205566406,-67.9475250244,-33.8111305237,0.0000000000,34.1363945007,34.1363945007
0.0006080000,-12.4804611206,0.0000000000,187.8309631348,187.8309631348,1000.0000000000,0.0000000000,239.3649291992,314.2797851562,-553.6447143555,-67.4116439819,-33.2097015381,0.0000000000,34.2019424438,34.2019424438
0.0006085000,-9.6959009171,0.0000000000,123.2718048096,123.2718048096,1000.0000000000,0.0000000000,450.8452758789,83.8655090332,-534.7107543945,-66.9205474854,-32.6767082214,0.0000000000,34.2438392639,34.2438392639
0.0006090000,-5.4225311279,0.0000000000,33.6329498291,33.6329498291,1000.0000000000,0.0000000000,596.1730346680,-74.8897857666,-521.2832641602,-66.5338745117,-32.2859649658,0.0000000000,34.2479133606,34.2479133606
0.0006095000,-0.2925500870,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,137.3814086914,-137.3814086914,0.0000000000,-34.2042694092,0.0000000000,-34.2042694092,0.0000000000,34.2042694092
0.0006100000,-0.0881345570,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,517.9505615234,-141.3643035889,623.4136962891,0.0000000000,34.1686592102,-69.4026107788,-35.2339515686,34.1686592102
0.0006105000,4.0486240387,52.0089797974,0.0000000000,52.0089797974,0.0000000000,1000.0000000000,483.6340332031,-103.4579467773,619.8239135742,0.0000000000,34.1447257996,-69.2617645264,-35.1170425415,34.1447257996
0.0006110000,7.6207861900,94.5186309814,0.0000000000,94.5186309814,0.0000000000,1000.0000000000,375.9284057617,14.2582092285,609.8134155273,0.0000000000,34.1442413330,-68.9682312012,-34.8239860535,34.1442413330
0.0006115000,10.0832080841,118.3398132324,0.0000000000,118.3398132324,0.0000000000,1000.0000000000,210.3707885742,194.9190063477,594.7102050781,0.0000000000,34.1603660583,-68.5505828857,-34.3902206421,34.1603660583
0.0006120000,11.0530090332,117.0199203491,0.0000000000,117.0199203491,0.0000000000,1000.0000000000,11.4106445312,411.9855957031,576.6037597656,0.0000000000,34.1823616028,-68.0538940430,-33.8715362549,34.1823616028
0.0006125000,10.3691644669,87.8478469849,0.0000000000,87.8478469849,0.0000000000,1000.0000000000,-191.1979980469,633.1604003906,558.0375976562,0.0000000000,34.1971740723,-67.5329971313,-33.3358230591,34.1971740723
0.0006130000,8.1191501617,32.3033905029,0.0000000000,32.3033905029,0.0000000000,1000.0000000000,-366.8422851562,825.2137451172,541.6285400391,0.0000000000,34.1913833618,-67.0443496704,-32.8529663086,34.1913833618
0.0006135000,4.6282715797,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,40.9987792969,959.0012207031,0.0000000000,-34.1532478333,0.0000000000,-34.1532478333,0.0000000000,34.1532478333
0.0006140000,4.6188406944,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-9.7214355469,1055.0882568359,-45.3668212891,-36.7584686279,-2.6407775879,-31.4769134521,2.6407775879,34.1176910400
0.0006145000,4.4696354866,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-26.3903808594,1149.5456542969,-123.1552734375,-41.2509765625,-7.1688041687,-26.9133682251,7.1688041687,34.0821723938
0.0006150000,4.1851162910,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,-609.6392822266,1239.5142822266,-629.8749389648,-69.4089584351,-35.3622703552,0.0000000000,34.0466880798,34.0466880798
0.0006155000,-0.9692540169,0.0000000000,69.2039947510,69.2039947510,1000.0000000000,0.0000000000,-643.5574951172,1276.2543945312,-632.6968994141,-69.4623565674,-35.4351348877,0.0000000000,34.0272178650,34.0272178650
0.0006160000,-6.0311565399,0.0000000000,136.8531799316,136.8531799316,1000.0000000000,0.0000000000,-580.5963134766,1207.6871337891,-627.0907592773,-69.3197784424,-35.2782630920,0.0000000000,34.0415191650,34.0415191650
0.0006165000,-10.2349472046,0.0000000000,190.0397338867,190.0397338867,1000.0000000000,0.0000000000,-429.2828369141,1043.0672607422,-613.7844238281,-68.9968872070,-34.9110755920,0.0000000000,34.0858078003,34.0858078003
0.0006170000,-12.9369068146,0.0000000000,217.9121093750,217.9121093750,1000.0000000000,0.0000000000,-211.5969238281,806.2533569336,-594.6564331055,-68.5341110229,-34.3836975098,0.0000000000,34.1504135132,34.1504135132
0.0006175000,-13.7138824463,0.0000000000,213.3385620117,213.3385620117,1000.0000000000,0.0000000000,40.2139892578,532.2489013672,-572.4628906250,-67.9908752441,-33.7697105408,0.0000000000,34.2211608887,34.2211608887
0.0006180000,-12.4295654297,0.0000000000,174.0247802734,174.0247802734,1000.0000000000,0.0000000000,288.4074096680,262.0220947266,-550.4295043945,-67.4367065430,-33.1552238464,0.0000000000,34.2814788818,34.2814788818
0.0006185000,-9.2580766678,0.0000000000,102.9119262695,102.9119262695,1000.0000000000,0.0000000000,495.3999633789,36.3694000244,-531.7693481445,-66.9409027100,-32.6260147095,0.0000000000,34.3148880005,34.3148880005
0.0006190000,-4.6608209610,0.0000000000,7.7859191895,7.7859191895,1000.0000000000,0.0000000000,629.4534301758,-110.2577362061,-519.1956787109,-66.5620269775,-32.2545394897,0.0000000000,34.3074913025,34.3074913025
0.0006195000,0.6803574562,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,155.0300445557,-155.0300445557,0.0000000000,-34.2501144409,0.0000000000,-34.2501144409,0.0000000000,34.2501144409
0.0006200000,0.8959399462,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,514.7885742188,-138.6796264648,623.8911743164,0.0000000000,34.2144546509,-69.4851531982,-35.2707023621,34.2144546509
0.0006205000,4.9386053085,50.4013214111,0.0000000000,50.4013214111,0.0000000000,1000.0000000000,462.7532958984,-81.4004821777,618.6472778320,0.0000000000,34.1900138855,-69.2951660156,-35.1051559448,34.1900138855
0.0006210000,8.2820806503,89.0377273560,0.0000000000,89.0377273560,0.0000000000,1000.0000000000,340.3051147461,52.4578933716,607.2369995117,0.0000000000,34.1877021790,-68.9579467773,-34.7702445984,34.1877021790
0.0006215000,10.4144325256,107.2801742554,0.0000000000,107.2801742554,0.0000000000,1000.0000000000,165.2423706055,243.5761718750,591.1814575195,0.0000000000,34.1996955872,-68.5062713623,-34.3065719604,34.1996955872
0.0006220000,11.0016679764,99.5005187988,0.0000000000,99.5005187988,0.0000000000,1000.0000000000,-36.4938964844,463.7960205078,572.6978759766,0.0000000000,34.2146034241,-67.9879302979,-33.7733230591,34.2146034241
0.0006225000,9.9400959015,63.9545593262,0.0000000000,63.9545593262,0.0000000000,1000.0000000000,-234.6603393555,680.2886962891,554.3716430664,0.0000000000,34.2191658020,-67.4586944580,-33.2395324707,34.2191658020
0.0006230000,7.3743844032,3.0866241455,0.0000000000,3.0866241455,0.0000000000,1000.0000000000,-399.2418823242,860.4732055664,538.7686767578,0.0000000000,34.2002296448,-66.9739379883,-32.7737121582,34.2002296448
0.0006235000,3.6782345772,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,23.0523071289,976.9476928711,0.0000000000,-34.1467590332,0.0000000000,-34.1467590332,0.0000000000,34.1467590332
0.0006240000,3.6568617821,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-9.3826904297,1053.1687011719,-43.7860107422,-36.6599693298,-2.5487594604,-31.5624504089,2.5487594604,34.1112098694
0.0006245000,3.5248203278,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-22.5547485352,1127.8103027344,-105.2555541992,-40.2025680542,-6.1268730164,-27.9488220215,6.1268730164,34.0756950378
0.0006250000,3.2860627174,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,-572.3137207031,1198.6132812500,-626.2996215820,-69.2946929932,-35.2544746399,0.0000000000,34.0402183533,34.0402183533
0.0006255000,-1.5078649521,0.0000000000,63.1389923096,63.1389923096,1000.0000000000,0.0000000000,-592.4702148438,1220.2891845703,-627.8189697266,-69.3077774048,-35.2884979248,0.0000000000,34.0192794800,34.0192794800
0.0006260000,-6.1250457764,0.0000000000,123.3057098389,123.3057098389,1000.0000000000,0.0000000000,-523.3342285156,1144.8928222656,-621.5585937500,-69.1388931274,-35.1101074219,0.0000000000,34.0287857056,34.0287857056
0.0006265000,-9.8662433624,0.0000000000,168.7122802734,168.7122802734,1000.0000000000,0.0000000000,-374.4445190430,982.7778930664,-608.3333740234,-68.8055572510,-34.7410354614,0.0000000000,34.0645217896,34.0645217896
0.0006270000,-12.1575336456,0.0000000000,189.6842651367,189.6842651367,1000.0000000000,0.0000000000,-167.5029907227,757.5009765625,-589.9979858398,-68.3477172852,-34.2307777405,0.0000000000,34.1169357300,34.1169357300
0.0006275000,-12.6384201050,0.0000000000,180.1464843750,180.1464843750,1000.0000000000,0.0000000000,66.7823486328,502.3945007324,-569.1768798828,-67.8219451904,-33.6494064331,0.0000000000,34.1725425720,34.1725425720
0.0006280000,-11.2185678482,0.0000000000,138.5800476074,138.5800476074,1000.0000000000,0.0000000000,293.2510375977,255.6246795654,-548.8757324219,-67.2930603027,-33.0771484375,0.0000000000,34.2159080505,34.2159080505
0.0006285000,-8.0942525864,0.0000000000,68.2996063232,68.2996063232,1000.0000000000,0.0000000000,477.5624389648,54.4674644470,-532.0299072266,-66.8243713379,-32.5923881531,0.0000000000,34.2319793701,34.2319793701
0.0006290000,-3.7216191292,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,70.3394775391,-70.3394775391,0.0000000000,-34.2083625793,0.0000000000,-34.2083625793,0.0000000000,34.2083625793
0.0006295000,-3.5636074543,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,25.7753906250,-146.0605468750,120.2851562500,-27.1710090637,7.0017385483,-41.1744880676,-7.0017385483,34.1727485657
0.0006300000,-3.2976956367,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,588.0021972656,-217.3910522461,629.3889770508,0.0000000000,34.1371726990,-69.5302429199,-35.3930740356,34.1371726990
0.0006305000,1.6220955849,65.2080001831,0.0000000000,65.2080001831,0.0000000000,1000.0000000000,607.2666015625,-238.0983581543,630.8317871094,0.0000000000,34.1166076660,-69.5416564941,-35.4250450134,34.1166076660
0.0006310000,6.3491601944,127.1742477417,0.0000000000,127.1742477417,0.0000000000,1000.0000000000,534.9913330078,-159.2937011719,624.3023681641,0.0000000000,34.1274490356,-69.3668975830,-35.2394485474,34.1274490356
0.0006315000,10.1674766541,173.8278198242,0.0000000000,173.8278198242,0.0000000000,1000.0000000000,381.1668701172,8.1789779663,610.6541748047,0.0000000000,34.1652793884,-69.0243225098,-34.8590431213,34.1652793884
0.0006320000,12.4911193848,195.2918395996,0.0000000000,195.2918395996,0.0000000000,1000.0000000000,168.2232055664,239.9726715088,591.8041381836,0.0000000000,34.2202339172,-68.5552368164,-34.3349990845,34.2202339172
0.0006325000,12.9542407990,185.4009704590,0.0000000000,185.4009704590,0.0000000000,1000.0000000000,-72.2346801758,501.7813415527,570.4533081055,0.0000000000,34.2784233093,-68.0178375244,-33.7394180298,34.2784233093
0.0006330000,11.4686794281,142.6729736328,0.0000000000,142.6729736328,0.0000000000,1000.0000000000,-304.1141357422,754.4271850586,549.6869506836,0.0000000000,34.3240051270,-67.4786605835,-33.1546554565,34.3240051270
0.0006335000,8.2401618958,70.5818786621,0.0000000000,70.5818786621,0.0000000000,1000.0000000000,-492.2483520508,959.7371826172,532.5111694336,0.0000000000,34.3415641785,-67.0025482178,-32.6609802246,34.3415641785
0.0006340000,3.7402043343,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-86.3281250000,1086.3281250000,0.0000000000,-34.3184547424,0.0000000000,-34.3184547424,0.0000000000,34.3184547424
0.0006345000,3.5586333275,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-28.6224365234,1162.1937255859,-133.5712890625,-42.0578460693,-7.7751197815,-26.5076065063,7.7751197815,34.2827262878
0.0006350000,3.2693037987,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,-600.7573242188,1233.1806640625,-632.4233398438,-69.7835159302,-35.5364837646,0.0000000000,34.2470321655,34.2470321655
0.0006355000,-1.7501716614,0.0000000000,66.8296203613,66.8296203613,1000.0000000000,0.0000000000,-618.6070556641,1252.3460693359,-633.7390136719,-69.7915878296,-35.5648651123,0.0000000000,34.2267227173,34.2267227173
0.0006360000,-6.5586194992,0.0000000000,130.1090393066,130.1090393066,1000.0000000000,0.0000000000,-543.1872558594,1170.1213378906,-626.9340820312,-69.6102447510,-35.3717002869,0.0000000000,34.2385444641,34.2385444641
0.0006365000,-10.4275207520,0.0000000000,177.5566101074,177.5566101074,1000.0000000000,0.0000000000,-384.9464111328,997.8476562500,-612.9012451172,-69.2586822510,-34.9807968140,0.0000000000,34.2778892517,34.2778892517
0.0006370000,-12.7629852295,0.0000000000,199.1611328125,199.1611328125,1000.0000000000,0.0000000000,-166.9695434570,760.5827636719,-593.6132202148,-68.7794036865,-34.4448127747,0.0000000000,34.3345947266,34.3345947266
0.0006375000,-13.1969814301,0.0000000000,188.7203674316,188.7203674316,1000.0000000000,0.0000000000,78.3834228516,493.4524230957,-571.8358154297,-68.2320175171,-33.8375740051,0.0000000000,34.3944435120,34.3944435120
0.0006380000,-11.6453342438,0.0000000000,144.8194427490,144.8194427490,1000.0000000000,0.0000000000,314.2777099609,236.4397888184,-550.7175292969,-67.6844024658,-33.2431373596,0.0000000000,34.4412689209,34.4412689209
0.0006385000,-8.3233900070,0.0000000000,71.0945892334,71.0945892334,1000.0000000000,0.0000000000,504.9302978516,28.3870162964,-533.3173217773,-67.2025756836,-32.7431831360,0.0000000000,34.4593887329,34.4593887329
0.0006390000,-3.7165188789,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,98.8924102783,-98.8924102783,0.0000000000,-34.4359741211,0.0000000000,-34.4359741211,0.0000000000,34.4359741211
0.0006395000,-3.5170063972,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,30.7203216553,-174.0818023682,143.3614807129,-26.0551223755,8.3450002670,-42.7451248169,-8.3450002670,34.4001235962
0.0006400000,-3.2109880447,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,608.8801269531,-244.0324707031,635.1522827148,0.0000000000,34.3643074036,-70.0389556885,-35.6746520996,34.3643074036
0.0006405000,1.8691554070,67.7904891968,0.0000000000,67.7904891968,0.0000000000,1000.0000000000,625.0960693359,-261.4139099121,636.3178100586,0.0000000000,34.3440895081,-70.0427703857,-35.6986846924,34.3440895081
0.0006410000,6.7209749222,131.7394104004,0.0000000000,131.7394104004,0.0000000000,1000.0000000000,547.0445556641,-176.3214111328,629.2769165039,0.0000000000,34.3564147949,-69.8552780151,-35.4988632202,34.3564147949
0.0006415000,10.6092166901,179.4515380859,0.0000000000,179.4515380859,0.0000000000,1000.0000000000,385.5614624023,-0.5169296265,614.9554443359,0.0000000000,34.3964996338,-69.4963912964,-35.0998916626,34.3964996338
0.0006420000,12.9368171692,200.8622131348,0.0000000000,200.8622131348,0.0000000000,1000.0000000000,164.2165527344,240.4159698486,595.3674926758,0.0000000000,34.4539680481,-69.0094757080,-34.5555114746,34.4539680481
0.0006425000,13.3366603851,189.7846679688,0.0000000000,189.7846679688,0.0000000000,1000.0000000000,-84.1221923828,510.7999877930,573.3222045898,0.0000000000,34.5143775940,-68.4550933838,-33.9407196045,34.5143775940
0.0006430000,11.7294712067,144.8865966797,0.0000000000,144.8865966797,0.0000000000,1000.0000000000,-322.1646728516,770.1574096680,552.0072631836,0.0000000000,34.5613670349,-67.9019775391,-33.3406143188,34.5613670349
0.0006435000,8.3387804031,69.9423522949,0.0000000000,69.9423522949,0.0000000000,1000.0000000000,-513.7937622070,979.2838745117,534.5098876953,0.0000000000,34.5791053772,-67.4167327881,-32.8376235962,34.5791053772
0.0006440000,3.6602272987,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-106.1923828125,1106.1923828125,0.0000000000,-34.5546951294,0.0000000000,-34.5546951294,0.0000000000,34.5546951294
0.0006445000,3.4509258270,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-31.7843627930,1180.1114501953,-148.3270874023,-43.1527633667,-8.6340446472,-25.8846740723,8.6340446472,34.5187187195
0.0006450000,3.1371145248,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,-611.2425537109,1248.6090087891,-637.3664550781,-70.2811431885,-35.7983589172,0.0000000000,34.4827804565,34.4827804565
0.0006455000,-1.9566936493,0.0000000000,67.9594116211,67.9594116211,1000.0000000000,0.0000000000,-625.9470214844,1264.3371582031,-638.3900756836,-70.2806701660,-35.8181991577,0.0000000000,34.4624710083,34.4624710083
0.0006460000,-6.8091707230,0.0000000000,131.8583068848,131.8583068848,1000.0000000000,0.0000000000,-546.2401123047,1177.4346923828,-631.1945190430,-70.0885620117,-35.6138229370,0.0000000000,34.4747390747,34.4747390747
0.0006465000,-10.6848316193,0.0000000000,179.2975463867,179.2975463867,1000.0000000000,0.0000000000,-383.2071533203,999.9338378906,-616.7266845703,-69.7251739502,-35.2104949951,0.0000000000,34.5146827698,34.5146827698
0.0006470000,-12.9883861542,0.0000000000,200.2424316406,200.2424316406,1000.0000000000,0.0000000000,-160.6525878906,757.6737060547,-597.0211181641,-69.2343521118,-34.6625175476,0.0000000000,34.5718345642,34.5718345642
0.0006475000,-13.3562374115,0.0000000000,188.5655212402,188.5655212402,1000.0000000000,0.0000000000,88.3686523438,486.5341491699,-574.9028320312,-68.6769790649,-34.0453071594,0.0000000000,34.6316719055,34.6316719055
0.0006480000,-11.7138738632,0.0000000000,143.0148620605,143.0148620605,1000.0000000000,0.0000000000,326.4577636719,227.1108856201,-553.5686645508,-68.1219787598,-33.4441986084,0.0000000000,34.6777801514,34.6777801514
0.0006485000,-8.2901172638,0.0000000000,67.4540710449,67.4540710449,1000.0000000000,0.0000000000,517.4841918945,18.6229782104,-536.1071777344,-67.6359863281,-32.9416618347,0.0000000000,34.6943206787,34.6943206787
0.0006490000,-3.5856351852,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,107.0343017578,-107.0343017578,0.0000000000,-34.6684379578,0.0000000000,-34.6684379578,0.0000000000,34.6684379578
0.0006495000,-3.3762218952,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,31.6591949463,-179.4021301270,147.7429351807,-26.0323028564,8.6000413895,-43.2323837280,-8.6000413895,34.6323432922
0.0006500000,-3.0645592213,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,607.4443359375,-246.3691406250,638.9248657227,0.0000000000,34.5962867737,-70.4966964722,-35.9004096985,34.5962867737
0.0006505000,1.9939036369,67.3057479858,0.0000000000,67.3057479858,0.0000000000,1000.0000000000,621.0957031250,-260.9415893555,639.8460083008,0.0000000000,34.5757026672,-70.4928207397,-35.9171180725,34.5757026672
0.0006510000,6.8051328659,130.4518127441,0.0000000000,130.4518127441,0.0000000000,1000.0000000000,541.0588378906,-173.6682739258,632.6093139648,0.0000000000,34.5873451233,-70.2985687256,-35.7112236023,34.5873451233
0.0006515000,10.6398277283,177.1433868408,0.0000000000,177.1433868408,0.0000000000,1000.0000000000,378.4768676758,3.3564071655,618.1667480469,0.0000000000,34.6263008118,-69.9344482422,-35.3081474304,34.6263008118
0.0006520000,12.9089012146,197.4503021240,0.0000000000,197.4503021240,0.0000000000,1000.0000000000,157.0939331055,244.3584899902,598.5475463867,0.0000000000,34.6821174622,-69.4441528320,-34.7620315552,34.6821174622
0.0006525000,13.2540416718,185.3344116211,0.0000000000,185.3344116211,0.0000000000,1000.0000000000,-90.2047729492,513.6425781250,576.5621948242,0.0000000000,34.7403488159,-68.8882598877,-34.1479110718,34.7403488159
0.0006530000,11.6042976379,139.6037597656,0.0000000000,139.6037597656,0.0000000000,1000.0000000000,-326.2754516602,770.8897094727,555.3857421875,0.0000000000,34.7846946716,-68.3352355957,-33.5505371094,34.7846946716
0.0006535000,8.1897697449,64.1435546875,0.0000000000,64.1435546875,0.0000000000,1000.0000000000,-515.2899169922,977.2088623047,538.0810546875,0.0000000000,34.7994537354,-67.8511581421,-33.0517044067,34.7994537354
0.0006540000,3.5099024773,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-101.0351562500,1101.0351562500,0.0000000000,-34.7718963623,0.0000000000,-34.7718963623,0.0000000000,34.7718963623
0.0006545000,3.3103559017,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-30.3406372070,1171.9302978516,-141.5896606445,-42.9775581360,-8.2418632507,-26.4938316345,8.2418632507,34.7356948853
0.0006550000,3.0105569363,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,-597.8756103516,1237.6502685547,-639.7745971680,-70.6761627197,-35.9766349792,0.0000000000,34.6995315552,34.6995315552
0.0006555000,-1.9678659439,0.0000000000,65.9049072266,65.9049072266,1000.0000000000,0.0000000000,-611.2185058594,1251.8782958984,-640.6597900391,-70.6705703735,-35.9920616150,0.0000000000,34.6785087585,34.6785087585
0.0006560000,-6.7022399902,0.0000000000,127.7041625977,127.7041625977,1000.0000000000,0.0000000000,-532.3648681641,1165.8790283203,-633.5141601562,-70.4773254395,-35.7882843018,0.0000000000,34.6890373230,34.6890373230
0.0006565000,-10.4749279022,0.0000000000,173.2995910645,173.2995910645,1000.0000000000,0.0000000000,-372.2935791016,991.5693969727,-619.2758178711,-70.1165924072,-35.3903198242,0.0000000000,34.7262687683,34.7262687683
0.0006570000,-12.7063770294,0.0000000000,192.9219360352,192.9219360352,1000.0000000000,0.0000000000,-154.3833007812,754.3257446289,-599.9424438477,-69.6314086914,-34.8514900208,0.0000000000,34.7799148560,34.7799148560
0.0006575000,-13.0442237854,0.0000000000,180.6333312988,180.6333312988,1000.0000000000,0.0000000000,88.9968261719,489.2839660645,-578.2807617188,-69.0814056396,-34.2456474304,0.0000000000,34.8357582092,34.8357582092
0.0006580000,-11.4189357758,0.0000000000,135.2657775879,135.2657775879,1000.0000000000,0.0000000000,321.2908325195,236.1247711182,-557.4155883789,-68.5339660645,-33.6562118530,0.0000000000,34.8777580261,34.8777580261
0.0006585000,-8.0572423935,0.0000000000,60.6476135254,60.6476135254,1000.0000000000,0.0000000000,507.2434082031,33.1172637939,-540.3606567383,-68.0541229248,-33.1636581421,0.0000000000,34.8904609680,34.8904609680
0.0006590000,-3.4508919716,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,88.6845245361,-88.6845245361,0.0000000000,-34.8613510132,0.0000000000,-34.8613510132,0.0000000000,34.8613510132
0.0006595000,-3.2702112198,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,27.9788513184,-158.5468750000,130.5680236816,-27.2247581482,7.6002984047,-42.4253578186,-7.6002984047,34.8250579834
0.0006600000,-2.9904999733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,583.6793212891,-223.6385498047,639.9592895508,0.0000000000,34.7887992859,-70.8152389526,-36.0264396667,34.7887992859
0.0006605000,1.8733744621,63.9302444458,0.0000000000,63.9302444458,0.0000000000,1000.0000000000,597.6585693359,-238.5528869629,640.8942871094,0.0000000000,34.7672271729,-70.8102874756,-36.0430564880,34.7672271729
0.0006610000,6.5063481331,123.9767074585,0.0000000000,123.9767074585,0.0000000000,1000.0000000000,521.4995117188,-155.4737091064,633.9740600586,0.0000000000,34.7762794495,-70.6214141846,-35.8451385498,34.7762794495
0.0006615000,10.2062606812,168.3023071289,0.0000000000,168.3023071289,0.0000000000,1000.0000000000,365.7947998047,14.1016159058,620.1035766602,0.0000000000,34.8112792969,-70.2681121826,-35.4568290710,34.8112792969
0.0006620000,12.4048690796,187.3284454346,0.0000000000,187.3284454346,0.0000000000,1000.0000000000,153.2792968750,245.4948730469,601.2258300781,0.0000000000,34.8622283936,-69.7922058105,-34.9299774170,34.8622283936
0.0006625000,12.7551898956,175.2080078125,0.0000000000,175.2080078125,0.0000000000,1000.0000000000,-84.4830322266,504.4445495605,580.0384521484,0.0000000000,34.9152565002,-69.2518615723,-34.3366088867,34.9152565002
0.0006630000,11.1862716675,130.7491149902,0.0000000000,130.7491149902,0.0000000000,1000.0000000000,-311.7840576172,752.1901855469,559.5938720703,0.0000000000,34.9546966553,-68.7129058838,-33.7582092285,34.9546966553
0.0006635000,7.9167728424,57.6439590454,0.0000000000,57.6439590454,0.0000000000,1000.0000000000,-494.1301269531,951.2893676758,542.8407592773,0.0000000000,34.9654312134,-68.2389297485,-33.2734985352,34.9654312134
0.0006640000,3.4248642921,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-71.2958984375,1071.2958984375,0.0000000000,-34.9351882935,0.0000000000,-34.9351882935,0.0000000000,34.9351882935
0.0006645000,3.2698922157,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-24.8613281250,1140.8809814453,-116.0196533203,-41.6522598267,-6.7534446716,-28.1453704834,6.7534446716,34.8988151550
0.0006650000,3.0159096718,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,-566.6147460938,1206.2299804688,-639.6151733398,-70.9155120850,-36.0530357361,0.0000000000,34.8624801636,34.8624801636
0.0006655000,-1.7137384415,0.0000000000,61.6323547363,61.6323547363,1000.0000000000,0.0000000000,-582.2614746094,1222.9562988281,-640.6948242188,-70.9138793945,-36.0735778809,0.0000000000,34.8403015137,34.8403015137
0.0006660000,-6.2352380753,0.0000000000,119.7645568848,119.7645568848,1000.0000000000,0.0000000000,-510.1164550781,1144.2360839844,-634.1196289062,-70.7326354980,-35.8849296570,0.0000000000,34.8477058411,34.8477058411
