0.004,0.040,0.400
0.5712500215,0.5282750130,0.5190887451
0.6219999790,0.5344499946,0.5188999772
0.5755000114,0.5369125009,0.5190837383
0.5782499909,0.5312874913,0.5190912485
0.6079999804,0.5298625231,0.5191749930
0.5783749819,0.5299375057,0.5192074776
0.6075000167,0.5275874734,0.5192287564
0.5745000243,0.5250750184,0.5191337466
0.5776249766,0.5299249887,0.5187437534
0.6179999709,0.5289000273,0.5190749764
0.5799999833,0.5253875256,0.5187349916
0.5721250176,0.5302374959,0.5193187594
0.6128749847,0.5281124711,0.5192537308
0.6063749790,0.5287500024,0.5193387270
0.6176249981,0.5292124748,0.5189762712
0.6168749928,0.5300874710,0.5189812779
0.5724999905,0.5291749835,0.5190712214
0.5730000138,0.5299000144,0.5190037489
0.5843750238,0.5245249867,0.5195724964
0.5736250281,0.5281624794,0.5191237330
0.5684999824,0.5312500000,0.5191850066
0.5807499886,0.5284500122,0.5191375017
0.6017500162,0.5293499827,0.5192499757
0.5861250162,0.5286750197,0.5191387534
0.6152499914,0.5286750197,0.5192850232
0.5718749762,0.5252624750,0.5192562342
0.5818750262,0.5281999707,0.5192899704
0.5728750229,0.5299624801,0.5188312531
0.5832499862,0.5296499729,0.5197212696
0.5872499943,0.5291125178,0.5192325115
0.5680000186,0.5284125209,0.5193300247
0.5736250281,0.5289499760,0.5193537474
0.5822499990,0.5281999707,0.5192062259
0.5877500176,0.5282624960,0.5191100240
0.5780000091,0.5277749896,0.5192250013
0.5849999785,0.5285000205,0.5190712214
0.5707499981,0.5283374786,0.5191762447
0.5738750100,0.5291749835,0.5192350149
0.5858749747,0.5283750296,0.5194650292
0.6219999790,0.5283250213,0.5192899704
0.5904999971,0.5289000273,0.5192062259
0.5756250024,0.5283374786,0.5192124844
0.5676249862,0.5288875103,0.5192800164
0.6056249738,0.5246750116,0.5192024708
0.5797500014,0.5295749903,0.5193775296
0.5684999824,0.5293250084,0.5189775229
0.5758749843,0.5246750116,0.5188949704
0.5770000219,0.5288125277,0.5190612674
0.5693749785,0.5237125158,0.5191712379
0.5787500143,0.5245249867,0.5192224979
