time,I_AML1,I_AMD1,I_AMD2,I_AMIout,V_VMSw1,V_VMSw2,V_VML1,V_VMC1,V_VMp,V_VMD1,V_VMS1,V_VMD2,V_VMS2,V_VMout
0.0009175000,-13.7800884247,0.0000000000,218.3908081055,218.3908081055,1000.0000000000,0.0000000000,33.5470581055,530.6515502930,-564.1986083984,-66.9590606689,-33.2654991150,0.0000000000,33.6935653687,33.6935653687
0.0009180000,-12.5440940857,0.0000000000,180.1623535156,180.1623535156,1000.0000000000,0.0000000000,283.4637756348,258.5974426270,-542.0612182617,-66.4068298340,-32.6496200562,0.0000000000,33.7572059631,33.7572059631
0.0009185000,-9.4037818909,0.0000000000,109.8442459106,109.8442459106,1000.0000000000,0.0000000000,492.9471130371,30.2864646912,-523.2335815430,-65.9118041992,-32.1173973083,0.0000000000,33.7944068909,33.7944068909
0.0009190000,-4.8156437874,0.0000000000,15.1395645142,15.1395645142,1000.0000000000,0.0000000000,629.8900756836,-119.4295043945,-510.4605712891,-65.5332412720,-31.7421340942,0.0000000000,33.7911071777,33.7911071777
0.0009195000,0.5400962830,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,167.2511596680,-167.2511596680,0.0000000000,-33.7379379272,0.0000000000,-33.7379379272,0.0000000000,33.7379379272
0.0009200000,0.7755693793,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,536.3343505859,-153.6115875244,617.2772216797,0.0000000000,33.7028121948,-68.5255126953,-34.8227043152,33.7028121948
0.0009205000,4.9983549118,53.6979751587,0.0000000000,53.6979751587,0.0000000000,1000.0000000000,484.9664306641,-97.0837173462,612.1173095703,0.0000000000,33.6796760559,-68.3399353027,-34.6602630615,33.6796760559
0.0009210000,8.5145673752,95.5056533813,0.0000000000,95.5056533813,0.0000000000,1000.0000000000,359.8302612305,39.6634140015,600.5063476562,0.0000000000,33.6802711487,-68.0011978149,-34.3209266663,33.6802711487
0.0009215000,10.7860488892,116.3516616821,0.0000000000,116.3516616821,0.0000000000,1000.0000000000,179.0960693359,236.9066467285,583.9973144531,0.0000000000,33.6966094971,-67.5427551270,-33.8461494446,33.6966094971
0.0009220000,11.4573965073,110.2467193604,0.0000000000,110.2467193604,0.0000000000,1000.0000000000,-30.4677124023,465.5897216797,564.8779907227,0.0000000000,33.7169303894,-67.0139312744,-33.2969970703,33.7169303894
0.0009225000,10.4116134644,75.2221984863,0.0000000000,75.2221984863,0.0000000000,1000.0000000000,-237.4556884766,691.6226806641,545.8330078125,0.0000000000,33.7274589539,-66.4726104736,-32.7451477051,33.7274589539
0.0009230000,7.7902598381,13.6699142456,0.0000000000,13.6699142456,0.0000000000,1000.0000000000,-410.5286254883,880.9870605469,529.5415649414,0.0000000000,33.7144699097,-65.9766159058,-32.2621459961,33.7144699097
0.0009235000,3.9747037888,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-4.8828735352,1004.8828735352,0.0000000000,-33.6663513184,0.0000000000,-33.6663513184,0.0000000000,33.6663513184
0.0009240000,3.9082255363,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-15.3180541992,1086.8023681641,-71.4843139648,-37.7923660278,-4.1610641479,-29.4702377319,4.1610641479,33.6313018799
0.0009245000,3.7234544754,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-29.3165283203,1166.1269531250,-136.8104248047,-41.5599517822,-7.9636650085,-25.6326217651,7.9636650085,33.5962867737
0.0009250000,3.4259357452,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,-617.9784545898,1240.4552001953,-622.4767456055,-68.4657135010,-34.9043998718,0.0000000000,33.5613098145,33.5613098145
0.0009255000,-1.7417173386,0.0000000000,69.6783218384,69.6783218384,1000.0000000000,0.0000000000,-637.4585571289,1261.4257812500,-623.9672241211,-68.4809722900,-34.9385833740,0.0000000000,33.5423889160,33.5423889160
0.0009260000,-6.7008829117,0.0000000000,135.8481750488,135.8481750488,1000.0000000000,0.0000000000,-560.8314208984,1177.9289550781,-617.0975341797,-68.3019485474,-34.7449226379,0.0000000000,33.5570259094,33.5570259094
0.0009265000,-10.7002468109,0.0000000000,185.8433227539,185.8433227539,1000.0000000000,0.0000000000,-398.6990966797,1001.4724121094,-602.7733154297,-67.9480895996,-34.3475646973,0.0000000000,33.6005249023,33.6005249023
0.0009270000,-13.1259536743,0.0000000000,209.3157653809,209.3157653809,1000.0000000000,0.0000000000,-174.7077636719,757.7230834961,-583.0153198242,-67.4629364014,-33.8004493713,0.0000000000,33.6624908447,33.6624908447
0.0009275000,-13.5958814621,0.0000000000,199.8257141113,199.8257141113,1000.0000000000,0.0000000000,77.8948364258,482.7703247070,-560.6651611328,-66.9077301025,-33.1794281006,0.0000000000,33.7283058167,33.7283058167
0.0009280000,-12.0198421478,0.0000000000,155.8566284180,155.8566284180,1000.0000000000,0.0000000000,321.1898498535,217.7740783691,-538.9639282227,-66.3523559570,-32.5710220337,0.0000000000,33.7813301086,33.7813301086
0.0009285000,-8.6162300110,0.0000000000,81.0961227417,81.0961227417,1000.0000000000,0.0000000000,518.2760620117,2.7901115417,-521.0661621094,-65.8648529053,-32.0594635010,0.0000000000,33.8053855896,33.8053855896
0.0009290000,-3.8821592331,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,129.3008422852,-129.3008422852,0.0000000000,-33.7872123718,0.0000000000,-33.7872123718,0.0000000000,33.7872123718
0.0009295000,-3.6358940601,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,36.6093444824,-207.4529571533,170.8436126709,-23.8073158264,9.9447202682,-43.6967582703,-9.9447202682,33.7520370483
0.0009300000,-3.2795071602,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,651.1781005859,-279.3576660156,628.1795654297,0.0000000000,33.7168960571,-68.8655090332,-35.1486129761,33.7168960571
0.0009305000,2.1425194740,73.8807067871,0.0000000000,73.8807067871,0.0000000000,1000.0000000000,665.6508789062,-294.8692932129,629.2183837891,0.0000000000,33.6987686157,-68.8687515259,-35.1699829102,33.6987686157
0.0009310000,7.2982225418,143.2782592773,0.0000000000,143.2782592773,0.0000000000,1000.0000000000,579.7006225586,-201.2280883789,621.5274047852,0.0000000000,33.7160453796,-68.6696472168,-34.9536056519,33.7160453796
0.0009315000,11.4059638977,195.0151062012,0.0000000000,195.0151062012,0.0000000000,1000.0000000000,405.2952880859,-11.4241714478,606.1289062500,0.0000000000,33.7634391785,-68.2902069092,-34.5267639160,33.7634391785
0.0009320000,13.8345890045,218.4515380859,0.0000000000,218.4515380859,0.0000000000,1000.0000000000,167.9070434570,246.8931274414,585.1998291016,0.0000000000,33.8297424316,-67.7772979736,-33.9475555420,33.8297424316
0.0009325000,14.2004547119,207.1220397949,0.0000000000,207.1220397949,0.0000000000,1000.0000000000,-97.2009887695,535.4469604492,561.7540283203,0.0000000000,33.8994598389,-67.1958847046,-33.2964248657,33.8994598389
0.0009330000,12.4280166626,159.7571411133,0.0000000000,159.7571411133,0.0000000000,1000.0000000000,-350.2092285156,811.0140991211,539.1951293945,0.0000000000,33.9551162720,-66.6193542480,-32.6642417908,33.9551162720
0.0009335000,8.7644338608,80.5295715332,0.0000000000,80.5295715332,0.0000000000,1000.0000000000,-552.7179565430,1031.9123535156,520.8056030273,0.0000000000,33.9798736572,-66.1185226440,-32.1386489868,33.9798736572
0.0009340000,3.7455000877,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-164.3226318359,1164.3226318359,0.0000000000,-33.9600982666,0.0000000000,-33.9600982666,0.0000000000,33.9600982666
0.0009345000,3.4502794743,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-42.1998291016,1239.1325683594,-196.9327392578,-45.3880958557,-11.4633522034,-22.4613914490,11.4633522034,33.9247436523
0.0009350000,3.0505352020,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,-673.5710449219,1306.7351074219,-633.1640625000,-69.2696685791,-35.3802490234,0.0000000000,33.8894233704,33.8894233704
0.0009355000,-2.5339546204,0.0000000000,76.5269470215,76.5269470215,1000.0000000000,0.0000000000,-682.2936401367,1315.9693603516,-633.6757202148,-69.2580947876,-35.3863945007,0.0000000000,33.8717002869,33.8717002869
0.0009360000,-7.7948403358,0.0000000000,147.6058349609,147.6058349609,1000.0000000000,0.0000000000,-588.0169067383,1213.2534179688,-625.2365112305,-69.0393524170,-35.1488800049,0.0000000000,33.8904685974,33.8904685974
0.0009365000,-11.9339866638,0.0000000000,199.7809448242,199.7809448242,1000.0000000000,0.0000000000,-403.9417114258,1012.9160156250,-608.9743041992,-68.6376800537,-34.6977806091,0.0000000000,33.9398956299,33.9398956299
0.0009370000,-14.3147354126,0.0000000000,222.3197021484,222.3197021484,1000.0000000000,0.0000000000,-156.9895629883,744.1792602539,-587.1896972656,-68.1026458740,-34.0945091248,0.0000000000,34.0081367493,34.0081367493
0.0009375000,-14.5598735809,0.0000000000,208.8651275635,208.8651275635,1000.0000000000,0.0000000000,116.1287841797,446.8916015625,-563.0203857422,-67.5018844604,-33.4228172302,0.0000000000,34.0790672302,34.0790672302
0.0009380000,-12.6113758087,0.0000000000,158.4431457520,158.4431457520,1000.0000000000,0.0000000000,374.3657226562,165.6091918945,-539.9749145508,-66.9110412598,-32.7763748169,0.0000000000,34.1346664429,34.1346664429
0.0009385000,-8.7424678802,0.0000000000,75.6661987305,75.6661987305,1000.0000000000,0.0000000000,578.5021972656,-57.0962028503,-521.4060058594,-66.4024353027,-32.2446975708,0.0000000000,34.1577415466,34.1577415466
0.0009390000,-3.5197110176,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,187.0977783203,-187.0977783203,0.0000000000,-34.1345405579,0.0000000000,-34.1345405579,0.0000000000,34.1345405579
0.0009395000,-3.1946992874,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,45.3370208740,-256.9098205566,211.5727996826,-21.7834568024,12.3155460358,-46.4145507812,-12.3155460358,34.0990028381
0.0009400000,-2.7728862762,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,682.0885009766,-318.9745788574,636.8861083984,0.0000000000,34.0635032654,-69.6392211914,-35.5757217407,34.0635032654
0.0009405000,2.8600640297,77.2530212402,0.0000000000,77.2530212402,0.0000000000,1000.0000000000,685.1513061523,-322.0228576660,636.8715209961,0.0000000000,34.0457420349,-69.6121978760,-35.5664558411,34.0457420349
0.0009410000,8.1208877563,148.2409820557,0.0000000000,148.2409820557,0.0000000000,1000.0000000000,584.7249755859,-212.5883789062,627.8634033203,0.0000000000,34.0646400452,-69.3769989014,-35.3123626709,34.0646400452
0.0009415000,12.2109642029,199.5000000000,0.0000000000,199.5000000000,0.0000000000,1000.0000000000,394.9353027344,-6.0040512085,611.0687255859,0.0000000000,34.1139602661,-68.9595947266,-34.8456382751,34.1139602661
0.0009420000,14.5005569458,220.4142761230,0.0000000000,220.4142761230,0.0000000000,1000.0000000000,143.5729370117,267.5646667480,588.8623657227,0.0000000000,34.1814804077,-68.4111480713,-34.2296714783,34.1814804077
0.0009425000,14.6258163452,204.8521728516,0.0000000000,204.8521728516,0.0000000000,1000.0000000000,-131.9707641602,567.5304565430,564.4403076172,0.0000000000,34.2507743835,-67.8005523682,-33.5497741699,34.2507743835
0.0009430000,12.5465583801,152.1406250000,0.0000000000,152.1406250000,0.0000000000,1000.0000000000,-390.2609863281,848.9168701172,541.3441162109,0.0000000000,34.3036537170,-67.2041473389,-32.9004974365,34.3036537170
0.0009435000,8.5556869507,67.2238388062,0.0000000000,67.2238388062,0.0000000000,1000.0000000000,-592.0458374023,1069.1165771484,522.9292602539,0.0000000000,34.3229141235,-66.6943359375,-32.3714256287,34.3229141235
0.0009440000,3.2383079529,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-194.3621826172,1194.3621826172,0.0000000000,-34.2949523926,0.0000000000,-34.2949523926,0.0000000000,34.2949523926
0.0009445000,2.9069213867,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-45.5754394531,1258.2607421875,-212.6853027344,-46.6395530701,-12.3803062439,-21.8789405823,12.3803062439,34.2592468262
0.0009450000,2.4874396324,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,-675.4078979492,1314.3688964844,-638.9609985352,-69.9396362305,-35.7160530090,0.0000000000,34.2235794067,34.2235794067
0.0009455000,-3.0722913742,0.0000000000,75.9377059937,75.9377059937,1000.0000000000,0.0000000000,-673.7398681641,1312.2385253906,-638.4986572266,-69.8987579346,-35.6934394836,0.0000000000,34.2053184509,34.2053184509
0.0009460000,-8.2273502350,0.0000000000,145.0628662109,145.0628662109,1000.0000000000,0.0000000000,-570.2608642578,1199.4464111328,-629.1855468750,-69.6527404785,-35.4297943115,0.0000000000,34.2229423523,34.2229423523
0.0009465000,-12.1947898865,0.0000000000,194.1758422852,194.1758422852,1000.0000000000,0.0000000000,-379.5757446289,991.8454589844,-612.2697143555,-69.2284088135,-34.9584007263,0.0000000000,34.2700042725,34.2700042725
0.0009470000,-14.3632545471,0.0000000000,212.9709167480,212.9709167480,1000.0000000000,0.0000000000,-129.6326904297,719.7721557617,-590.1394653320,-68.6772232056,-34.3430099487,0.0000000000,34.3342132568,34.3342132568
0.0009475000,-14.3872356415,0.0000000000,195.6258087158,195.6258087158,1000.0000000000,0.0000000000,142.3675537109,423.6068115234,-565.9743652344,-68.0677261353,-33.6684989929,0.0000000000,34.3992271423,34.3992271423
0.0009480000,-12.2420864105,0.0000000000,141.7293701172,141.7293701172,1000.0000000000,0.0000000000,395.5044555664,147.7678375244,-543.2722778320,-67.4753417969,-33.0282554626,0.0000000000,34.4470901489,34.4470901489
0.0009485000,-8.2310419083,0.0000000000,56.4002075195,56.4002075195,1000.0000000000,0.0000000000,591.2893066406,-65.9659118652,-525.3234252930,-66.9710464478,-32.5101165771,0.0000000000,34.4609298706,34.4609298706
0.0009490000,-2.9427366257,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,184.8026428223,-184.8026428223,0.0000000000,-34.4275398254,0.0000000000,-34.4275398254,0.0000000000,34.4275398254
0.0009495000,-2.6296849251,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,42.8376770020,-242.7468109131,199.9091339111,-22.7550868988,11.6366100311,-46.0283050537,-11.6366100311,34.3916969299
0.0009500000,-2.2369346619,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,654.1527709961,-293.3676757812,639.2149047852,0.0000000000,34.3558921814,-70.1451873779,-35.7892990112,34.3558921814
0.0009505000,3.1358561516,72.7220764160,0.0000000000,72.7220764160,0.0000000000,1000.0000000000,649.4178466797,-287.8703613281,638.4525146484,0.0000000000,34.3367309570,-70.0942001343,-35.7574691772,34.3367309570
0.0009510000,8.0927085876,138.4427490234,0.0000000000,138.4427490234,0.0000000000,1000.0000000000,546.5200195312,-175.6708068848,629.1507568359,0.0000000000,34.3518180847,-69.8447113037,-35.4928894043,34.3518180847
0.0009515000,11.8805465698,184.4661865234,0.0000000000,184.4661865234,0.0000000000,1000.0000000000,360.0141601562,27.4326400757,612.5532226562,0.0000000000,34.3947372437,-69.4234771729,-35.0287437439,34.3947372437
0.0009520000,13.9153804779,200.9482116699,0.0000000000,200.9482116699,0.0000000000,1000.0000000000,117.2530517578,291.7493896484,590.9975585938,0.0000000000,34.4534606934,-68.8808975220,-34.4274368286,34.4534606934
0.0009525000,13.8723955154,182.4155120850,0.0000000000,182.4155120850,0.0000000000,1000.0000000000,-145.6181640625,578.0449829102,567.5731811523,0.0000000000,34.5121116638,-68.2835388184,-33.7714271545,34.5121116638
0.0009530000,11.7377614975,128.6394653320,0.0000000000,128.6394653320,0.0000000000,1000.0000000000,-389.0397949219,843.3783569336,545.6614379883,0.0000000000,34.5533294678,-67.7043228149,-33.1509933472,34.5533294678
0.0009535000,7.8139271736,44.7253417969,0.0000000000,44.7253417969,0.0000000000,1000.0000000000,-575.9869384766,1047.5593261719,528.4276123047,0.0000000000,34.5608940125,-67.2115478516,-32.6506500244,34.5608940125
0.0009540000,2.6771259308,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-159.2573242188,1159.2573242188,0.0000000000,-34.5221786499,0.0000000000,-34.5221786499,0.0000000000,34.5221786499
0.0009545000,2.4052388668,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-37.4301147461,1212.1038818359,-174.6737670898,-44.6539115906,-10.1676750183,-24.3185615540,10.1676750183,34.4862365723
0.0009550000,2.0604610443,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,-620.8410034180,1258.5524902344,-637.7114868164,-70.2426452637,-35.7923088074,0.0000000000,34.4503326416,34.4503326416
0.0009555000,-3.0344734192,0.0000000000,67.9953155518,67.9953155518,1000.0000000000,0.0000000000,-615.2381591797,1252.0864257812,-636.8482666016,-70.1868896484,-35.7569274902,0.0000000000,34.4299659729,34.4299659729
0.0009560000,-7.7261390686,0.0000000000,129.2036895752,129.2036895752,1000.0000000000,0.0000000000,-516.6343383789,1144.5208740234,-627.8865356445,-69.9421234131,-35.5005607605,0.0000000000,34.4415664673,34.4415664673
0.0009565000,-11.3017072678,0.0000000000,171.6081237793,171.6081237793,1000.0000000000,0.0000000000,-338.9880371094,951.0070800781,-612.0190429688,-69.5340042114,-35.0550270081,0.0000000000,34.4789772034,34.4789772034
0.0009570000,-13.2098484039,0.0000000000,185.9151916504,185.9151916504,1000.0000000000,0.0000000000,-108.3590087891,699.8317871094,-591.4727783203,-69.0105209351,-34.4797821045,0.0000000000,34.5307388306,34.5307388306
0.0009575000,-13.1457977295,0.0000000000,166.9897766113,166.9897766113,1000.0000000000,0.0000000000,140.9094238281,428.2738647461,-569.1832885742,-68.4349441528,-33.8531761169,0.0000000000,34.5817680359,34.5817680359
0.0009580000,-11.1000041962,0.0000000000,114.6753540039,114.6753540039,1000.0000000000,0.0000000000,371.3002319336,177.0571746826,-548.3574218750,-67.8764419556,-33.2608337402,0.0000000000,34.6156082153,34.6156082153
0.0009585000,-7.3626093864,0.0000000000,33.8696899414,33.8696899414,1000.0000000000,0.0000000000,547.7658081055,-15.7743568420,-531.9914550781,-67.3996582031,-32.7827606201,0.0000000000,34.6169013977,34.6169013977
0.0009590000,-2.4826483727,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,120.6397476196,-120.6397476196,0.0000000000,-34.5737342834,0.0000000000,-34.5737342834,0.0000000000,34.5737342834
0.0009595000,-2.2698984146,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,30.0090484619,-170.0513153076,140.0422668457,-26.3859481812,8.1517896652,-42.6895294189,-8.1517896652,34.5377388000
0.0009600000,-1.9883764982,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,579.5892333984,-214.3361053467,634.7468261719,0.0000000000,34.5017814636,-70.2329635620,-35.7311820984,34.5017814636
0.0009605000,2.7727227211,62.3482284546,0.0000000000,62.3482284546,0.0000000000,1000.0000000000,575.5804443359,-209.5892639160,634.0087890625,0.0000000000,34.4800567627,-70.1788482666,-35.6987876892,34.4800567627
0.0009610000,7.1667885780,118.5209808350,0.0000000000,118.5209808350,0.0000000000,1000.0000000000,484.5867919922,-110.2730789185,625.6862792969,0.0000000000,34.4876480103,-69.9467773438,-35.4591255188,34.4876480103
0.0009615000,10.5263881683,157.2668151855,0.0000000000,157.2668151855,0.0000000000,1000.0000000000,319.4772949219,69.6436920166,610.8790283203,0.0000000000,34.5188827515,-69.5604171753,-35.0415344238,34.5188827515
0.0009620000,12.3337078094,169.8575439453,0.0000000000,169.8575439453,0.0000000000,1000.0000000000,104.4658203125,303.8777465820,591.6564331055,0.0000000000,34.5631141663,-69.0643768311,-34.5012588501,34.5631141663
0.0009625000,12.3004207611,151.4352722168,0.0000000000,151.4352722168,0.0000000000,1000.0000000000,-128.4349365234,557.6804199219,570.7545166016,0.0000000000,34.6062812805,-68.5176086426,-33.9113311768,34.6062812805
0.0009630000,10.4136781693,101.7878875732,0.0000000000,101.7878875732,0.0000000000,1000.0000000000,-344.1766357422,793.0071411133,551.1694946289,0.0000000000,34.6330184937,-67.9847717285,-33.3517532349,34.6330184937
0.0009635000,6.9408826828,25.4296493530,0.0000000000,25.4296493530,0.0000000000,1000.0000000000,-509.9452514648,974.2387695312,535.7064819336,0.0000000000,34.6289405823,-67.5263519287,-32.8974113464,34.6289405823
0.0009640000,2.3921308517,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-73.5949707031,1073.5949707031,0.0000000000,-34.5828666687,0.0000000000,-34.5828666687,0.0000000000,34.5828666687
0.0009645000,2.2492365837,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-21.5015258789,1121.8420410156,-100.3405151367,-40.3876342773,-5.8407707214,-28.7060928345,5.8407707214,34.5468635559
0.0009650000,2.0382223129,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,-535.6051635742,1166.4207763672,-630.8156127930,-70.1316223145,-35.6207275391,0.0000000000,34.5108947754,34.5108947754
0.0009655000,-2.3757967949,0.0000000000,56.5000000000,56.5000000000,1000.0000000000,0.0000000000,-535.6056518555,1166.0327148438,-630.4270629883,-70.0856933594,-35.5978775024,0.0000000000,34.4878158569,34.4878158569
0.0009660000,-6.4792013168,0.0000000000,107.7758026123,107.7758026123,1000.0000000000,0.0000000000,-454.7097778320,1077.6844482422,-622.9746704102,-69.8730545044,-35.3816680908,0.0000000000,34.4913864136,34.4913864136
0.0009665000,-9.6491107941,0.0000000000,143.3273315430,143.3273315430,1000.0000000000,0.0000000000,-304.3219604492,913.7546997070,-609.4327392578,-69.5146560669,-34.9980812073,0.0000000000,34.5165748596,34.5165748596
0.0009670000,-11.3974475861,0.0000000000,154.9278564453,154.9278564453,1000.0000000000,0.0000000000,-106.4766845703,698.1611328125,-591.6844482422,-69.0510864258,-34.4973945618,0.0000000000,34.5536918640,34.5536918640
0.0009675000,-11.4461555481,0.0000000000,137.8927154541,137.8927154541,1000.0000000000,0.0000000000,109.3854064941,462.8608703613,-572.2462768555,-68.5365905762,-33.9467773438,0.0000000000,34.5898132324,34.5898132324
0.0009680000,-9.7714319229,0.0000000000,91.8250503540,91.8250503540,1000.0000000000,0.0000000000,310.7946777344,243.0991363525,-553.8937988281,-68.0310440063,-33.4203414917,0.0000000000,34.6107025146,34.6107025146
0.0009685000,-6.6099457741,0.0000000000,20.7208099365,20.7208099365,1000.0000000000,0.0000000000,467.1331787109,72.1112518311,-539.2444458008,-67.5909118652,-32.9879684448,0.0000000000,34.6029396057,34.6029396057
0.0009690000,-2.4257216454,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,23.9259414673,-23.9259414673,0.0000000000,-34.5559844971,0.0000000000,-34.5559844971,0.0000000000,34.5559844971
0.0009695000,-2.3546504974,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,12.9896049500,-73.6077575684,60.6181526184,-30.9914550781,3.5285522938,-38.0485610962,-3.5285522938,34.5200080872
0.0009700000,-2.2122974396,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,494.5317993164,-121.0814056396,626.5496215820,0.0000000000,34.4840698242,-69.9666595459,-35.4825935364,34.4840698242
0.0009705000,1.8865351677,51.2072677612,0.0000000000,51.2072677612,0.0000000000,1000.0000000000,500.6007080078,-127.3055191040,626.7048339844,0.0000000000,34.4598159790,-69.9348907471,-35.4750709534,34.4598159790
0.0009710000,5.7453370094,98.3799285889,0.0000000000,98.3799285889,0.0000000000,1000.0000000000,431.1312866211,-51.3856124878,620.2543334961,0.0000000000,34.4598693848,-69.7462768555,-35.2864112854,34.4598693848
0.0009715000,8.7789573669,131.6541900635,0.0000000000,131.6541900635,0.0000000000,1000.0000000000,295.8543701172,96.1160583496,608.0295410156,0.0000000000,34.4799385071,-69.4187469482,-34.9388084412,34.4799385071
0.0009720000,10.5210494995,143.1698608398,0.0000000000,143.1698608398,0.0000000000,1000.0000000000,114.5564575195,293.7220458984,591.7214965820,0.0000000000,34.5113258362,-68.9887237549,-34.4773979187,34.5113258362
0.0009725000,10.6958408356,128.2807159424,0.0000000000,128.2807159424,0.0000000000,1000.0000000000,-85.8101806641,512.1762695312,573.6339111328,0.0000000000,34.5421981812,-68.5058746338,-33.9636764526,34.5421981812
0.0009730000,9.2618179321,86.2912216187,0.0000000000,86.2912216187,0.0000000000,1000.0000000000,-275.1307983398,718.7898559570,556.3409423828,0.0000000000,34.5593376160,-68.0257034302,-33.4663658142,34.5593376160
0.0009735000,6.4204182625,20.6031494141,0.0000000000,20.6031494141,0.0000000000,1000.0000000000,-424.6515502930,882.3507690430,542.3007812500,0.0000000000,34.5501556396,-67.6012725830,-33.0511131287,34.5501556396
0.0009740000,2.5880575180,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,22.1394042969,977.8605957031,0.0000000000,-34.5045852661,0.0000000000,-34.5045852661,0.0000000000,34.5045852661
0.0009745000,2.5816388130,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,-5.5728149414,1031.5792236328,-26.0064086914,-35.9824829102,-1.5138206482,-32.9548416138,1.5138206482,34.4686622620
0.0009750000,2.4970946312,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,-461.7238159180,1084.3630371094,-622.6392211914,-69.7754669189,-35.3426933289,0.0000000000,34.4327774048,34.4327774048
0.0009755000,-1.3601808548,0.0000000000,47.1668014526,47.1668014526,1000.0000000000,0.0000000000,-475.2968139648,1098.7739257812,-623.4771118164,-69.7623901367,-35.3547172546,0.0000000000,34.4076766968,34.4076766968
0.0009760000,-5.0542616844,0.0000000000,91.5935287476,91.5935287476,1000.0000000000,0.0000000000,-417.2366943359,1035.2799072266,-618.0432128906,-69.5997085571,-35.1945266724,0.0000000000,34.4051818848,34.4051818848
0.0009765000,-8.0257072449,0.0000000000,123.8499908447,123.8499908447,1000.0000000000,0.0000000000,-295.5885009766,902.6135253906,-607.0250244141,-69.3022232056,-34.8804779053,0.0000000000,34.4217453003,34.4217453003
0.0009770000,-9.8186302185,0.0000000000,136.2523803711,136.2523803711,1000.0000000000,0.0000000000,-128.0996704102,720.0390014648,-591.9393310547,-68.9026107788,-34.4530448914,0.0000000000,34.4495658875,34.4495658875
0.0009775000,-10.1507339478,0.0000000000,124.0444335938,124.0444335938,1000.0000000000,0.0000000000,60.3645629883,514.5468139648,-574.9113769531,-68.4466857910,-33.9689674377,0.0000000000,34.4777221680,34.4777221680
0.0009780000,-8.9577999115,0.0000000000,86.1477279663,86.1477279663,1000.0000000000,0.0000000000,241.5097656250,316.8500366211,-558.3598022461,-67.9866256714,-33.4928207397,0.0000000000,34.4938049316,34.4938049316
0.0009785000,-6.4056572914,0.0000000000,25.3634262085,25.3634262085,1000.0000000000,0.0000000000,387.8572692871,156.7765808105,-544.6338500977,-67.5731048584,-33.0873298645,0.0000000000,34.4857788086,34.4857788086
0.0009790000,-2.8674559593,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,-58.7476882935,58.7476882935,0.0000000000,-34.4438056946,0.0000000000,-34.4438056946,0.0000000000,34.4438056946
0.0009795000,-2.9101707935,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,0.0000000000,0.2261170149,-1.2813301086,1.0552130938,-34.3465232849,0.0614234209,-34.4693717957,-0.0614234209,34.4079475403
0.0009800000,-2.8648371696,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1000.0000000000,441.5504150391,-61.2948722839,619.7445068359,0.0000000000,34.3721237183,-69.5999755859,-35.2278480530,34.3721237183
