0.004,0.040,0.400
0.5798749924,0.5271999836,0.5193887353
0.6587499976,0.5315750241,0.5194212794
0.5948749781,0.5314249992,0.5194625258
0.6710000038,0.5282499790,0.5195362568
0.6486250162,0.5348874927,0.5200412273
0.6642500162,0.5316874981,0.5197837353
0.6094999909,0.5390750170,0.5195387602
0.6572499871,0.5307000279,0.5195599794
0.6376249790,0.5313125253,0.5194249749
0.6468750238,0.5317624807,0.5193987489
0.6193749905,0.5325624943,0.5196712613
0.6471250057,0.5303124785,0.5193725228
0.5981249809,0.5304124951,0.5194699764
0.5886250138,0.5323250294,0.5194200277
0.6542500257,0.5331500173,0.5196549892
0.6772500277,0.5303999782,0.5193337202
0.6328750253,0.5306749940,0.5193787217
0.6066250205,0.5310000181,0.5197424889
0.5977500081,0.5301125050,0.5194699764
0.6620000005,0.5330125093,0.5188775063
0.5796250105,0.5308874846,0.5193512440
0.5897499919,0.5319499969,0.5196250081
0.6241250038,0.5314624906,0.5194912553
0.6101250052,0.5307875276,0.5195274949
0.6106250286,0.5308499932,0.5194237232
0.6547499895,0.5306000113,0.5196337700
0.5951250196,0.5318624973,0.5193787217
0.5831249952,0.5341500044,0.5195537210
0.6175000072,0.5332000256,0.5201824903
0.5826249719,0.5318499804,0.5194724798
0.6416249871,0.5260875225,0.5194600224
0.5906249881,0.5299749970,0.5193862319
0.5975000262,0.5338875055,0.5195712447
0.5942500234,0.5330749750,0.5199025273
0.5899999738,0.5302249789,0.5196762681
0.5926250219,0.5301499963,0.5197399855
0.5945000052,0.5348500013,0.5194749832
0.6111249924,0.5310750008,0.5193575025
0.5943750143,0.5316500068,0.5190312266
0.5943750143,0.5300750136,0.5194787383
1.4676250219,1.3690500259,1.3569387197
1.4704999924,1.3711874485,1.3573324680
1.4566249847,1.3845875263,1.3555887938
1.4658750296,1.3696000576,1.3567049503
1.4326250553,1.3703875542,1.3575313091
1.4347499609,1.3854625225,1.3552438021
1.4435000420,1.3690625429,1.3588625193
1.4611250162,1.3698999882,1.3591262102
1.4457499981,1.3731499910,1.3566561937
1.4721250534,1.3695125580,1.3569500446
1.4603749514,1.3741500378,1.3577874899
1.4482500553,1.3695000410,1.3563950062
1.4524999857,1.3691749573,1.3609100580
1.4397499561,1.3694125414,1.3604837656
1.5097500086,1.3685375452,1.3592325449
1.5168750286,1.3667124510,1.3570699692
1.4821250439,1.3661999702,1.3573625088
1.4972499609,1.3679125309,1.3562662601
1.4703749418,1.3820250034,1.3563762903
1.5682499409,1.3699375391,1.3602262735
1.4255000353,1.3706874847,1.3583375216
1.4476250410,1.3695374727,1.3562312126
1.4375000000,1.3652249575,1.3582725525
1.4980000257,1.3558000326,1.3567874432
1.4349999428,1.3715250492,1.3552900553
1.4578750134,1.3726749420,1.3585424423
1.4536249638,1.3712999821,1.3564349413
1.4440000057,1.3816125393,1.3566137552
1.4493750334,1.3694499731,1.3583450317
1.4435000420,1.3840874434,1.3607100248
1.4438749552,1.3828125000,1.3563112020
1.4364999533,1.3699250221,1.3570986986
1.4408750534,1.3738875389,1.3592562675
1.4659999609,1.3723750114,1.3576236963
1.4267499447,1.3835500479,1.3603687286
1.4359999895,1.3682625294,1.3602862358
1.4446250200,1.3693749905,1.3576250076
1.4473750591,1.3673249483,1.3598749638
1.4462499619,1.3690999746,1.3559087515
1.4392499924,1.3730750084,1.3714612722
