time,Current: AML1,Current: AMD1,Current: AMD2,Current: AMIout,Voltage: VMSw1,Voltage: VMSw2,Voltage: VML1,Voltage: VMC1,Voltage: VMp,Voltage: VMD1,Voltage: VMS1,Voltage: VMD2,Voltage: VMS2,Voltage: VMout
0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3333333333333335e-07,5.023458480834961,84.58064270019531,0.0,84.58064270019531,0.0,1000.0,882.6950073242188,35.09330749511719,82.21166229248047,0.0,0.014177743345499039,-2.426004648208618,-2.4118268489837646,0.014177743345499039
6.666666666666667e-07,9.691939353942871,163.17471313476562,0.0,163.17471313476562,0.0,1000.0,787.9908447265625,137.89329528808594,74.11583709716797,0.0,0.0556943416595459,-2.251364231109619,-2.1956698894500732,0.0556943416595459
1.0000000000000002e-06,13.675552368164062,230.21873474121094,0.0,230.21873474121094,0.0,1000.0,637.604736328125,301.1357116699219,61.259521484375,0.0,0.12159152328968048,-1.9739842414855957,-1.8523926734924316,0.12159152328968048
1.3333333333333334e-06,16.69280242919922,280.9654541015625,0.0,280.9654541015625,0.0,1000.0,442.1639709472656,513.2852783203125,44.55076217651367,0.0,0.20718497037887573,-1.6134114265441895,-1.406226396560669,0.20718497037887573
1.6666666666666667e-06,18.530487060546875,311.8192443847656,0.0,311.8192443847656,0.0,1000.0,215.4794464111328,759.3507690429688,25.169780731201172,0.0,0.30639535188674927,-1.1950645446777344,-0.8886690139770508,0.30639535188674927
2.0000000000000003e-06,19.05875587463379,320.5903015136719,0.0,320.5903015136719,0.0,1000.0,-26.430076599121094,1021.9445190429688,4.485557556152344,0.0,0.4121779203414917,-0.7484382390975952,-0.3362603187561035,0.4121779203414917
2.3333333333333336e-06,18.24028778076172,306.6492614746094,0.0,306.6492614746094,0.0,1000.0,-266.4700927734375,1282.510986328125,-16.040878295898438,0.0,0.5170204043388367,-0.3050197958946228,0.21200060844421387,0.5170204043388367
2.666666666666667e-06,17.186609268188477,288.81048583984375,0.0,288.81048583984375,0.0,1000.0,-394.55401611328125,1402.574462890625,-8.020439147949219,0.0,0.5652470588684082,-0.45924675464630127,0.10600030422210693,0.5652470588684082
3e-06,15.036109924316406,252.43994140625,0.0,252.43994140625,0.0,1000.0,-559.9559326171875,1563.966064453125,-4.010219573974609,0.0,0.6299628019332886,-0.22962337732315063,0.40033942461013794,0.6299628019332886
3.3333333333333333e-06,8.702301025390625,155.61509704589844,10.335977554321289,165.95108032226562,0.0,1000.0,-818.9508666992188,1876.181396484375,-57.23053741455078,0.0,0.7579643726348877,0.0,0.7579643726348877,0.7579643726348877
3.666666666666667e-06,3.895139217376709,87.99922943115234,24.067222595214844,112.06645202636719,0.0,1000.0,-901.2138061523438,1964.193115234375,-62.97930145263672,0.0,0.8038451075553894,0.0,0.8038451075553894,0.8038451075553894
4.000000000000001e-06,-1.1912568807601929,16.75600814819336,38.89634323120117,55.65235137939453,0.0,1000.0,-918.8705444335938,1983.083740234375,-64.21320343017578,0.0,0.8312819004058838,0.0,0.8312819004058838,0.8312819004058838
4.333333333333334e-06,-3.6917552947998047,-18.813207626342773,45.64073181152344,26.827524185180664,0.0,1000.0,-925.1846923828125,1957.291259765625,-32.10660171508789,0.0,0.8354705572128296,0.0,0.8354705572128296,0.8354705572128296
4.666666666666667e-06,-7.220547199249268,-9.406603813171387,53.900779724121094,44.494178771972656,0.0,1000.0,-869.1607055664062,1885.2139892578125,-16.053300857543945,-0.41439908742904663,0.4177352786064148,0.0,0.8321343660354614,0.8321343660354614
5e-06,-14.385910987854004,0.0,123.10134887695312,123.10134887695312,0.0,1000.0,-570.130859375,1637.5489501953125,-67.41810607910156,-3.259152412414551,-2.3996427059173584,0.0,0.8595096468925476,0.8595096468925476
5.333333333333334e-06,-17.00934410095215,0.0,166.9694366455078,166.9694366455078,1000.0,0.0,-1283.7294921875,1418.2296142578125,-134.50015258789062,-5.293633460998535,-4.385867118835449,0.0,0.9077664613723755,0.9077664613723755
5.666666666666667e-06,-23.457727432250977,0.0,275.2195739746094,275.2195739746094,1000.0,0.0,-1023.9216918945312,1135.53564453125,-111.61394500732422,-4.734584808349609,-3.7530975341796875,0.0,0.9814873337745667,0.9814873337745667
6e-06,-28.2519474029541,0.0,355.5867004394531,355.5867004394531,1000.0,0.0,-691.76220703125,774.3023071289062,-82.54010009765625,-4.041805267333984,-2.9550352096557617,0.0,1.0867702960968018,1.0867702960968018
6.333333333333333e-06,-31.053239822387695,0.0,402.3577575683594,402.3577575683594,1000.0,0.0,-310.72314453125,360.0076904296875,-49.28453063964844,-3.258507251739502,-2.0452182292938232,0.0,1.2132891416549683,1.2132891416549683
6.666666666666667e-06,-31.663673400878906,0.0,412.1947937011719,412.1947937011719,1000.0,0.0,92.26927185058594,-78.12078094482422,-14.148494720458984,-2.434279680252075,-1.0850716829299927,0.0,1.3492079973220825,1.3492079973220825
7.000000000000001e-06,-30.040132522583008,0.0,384.3707580566406,384.3707580566406,1000.0,0.0,488.73773193359375,-509.1717529296875,20.43402671813965,-1.6215875148773193,-0.13956955075263977,0.0,1.482017993927002,1.482017993927002
7.333333333333334e-06,-26.297365188598633,0.0,320.8209228515625,320.8209228515625,1000.0,0.0,850.666015625,-902.7343139648438,52.06832504272461,-0.8720626831054688,0.7273586988449097,0.0,1.5994213819503784,1.5994213819503784
7.666666666666667e-06,-20.699874877929688,0.0,226.00608825683594,226.00608825683594,1000.0,0.0,1152.478759765625,-1231.0469970703125,78.56817626953125,-0.23285698890686035,1.4573441743850708,0.0,1.6902011632919312,1.6902011632919312
8.000000000000001e-06,-17.17154884338379,0.0,166.30172729492188,166.30172729492188,1000.0,0.0,1311.718994140625,-1351.003173828125,39.284088134765625,-0.9889353513717651,0.7286720871925354,0.0,1.7176074981689453,1.7176074981689453
8.333333333333334e-06,-11.398813247680664,0.0,68.65326690673828,68.65326690673828,1000.0,0.0,1458.6435546875,-1478.28564453125,19.642044067382812,-1.3729925155639648,0.3643360435962677,0.0,1.7373286485671997,1.7373286485671997
8.666666666666668e-06,-4.3069000244140625,0.0,34.32663345336914,34.32663345336914,1000.0,0.0,1542.02734375,-1551.848388671875,9.821022033691406,-0.6864962577819824,1.0434259176254272,-0.8612578511238098,0.8686643242835999,1.7299221754074097
9e-06,10.70682144165039,132.78759765625,0.0,132.78759765625,1000.0,0.0,1374.1854248046875,-1531.160400390625,156.97500610351562,0.0,1.7436714172363281,-7.202802658081055,-5.459131240844727,1.7436714172363281
9.333333333333334e-06,17.873493194580078,252.84588623046875,0.0,252.84588623046875,1000.0,0.0,1190.5157470703125,-1331.5035400390625,140.9877471923828,0.0,1.8071914911270142,-6.830279350280762,-5.023087978363037,1.8071914911270142
9.666666666666667e-06,23.778621673583984,351.6346130371094,0.0,351.6346130371094,1000.0,0.0,922.7235107421875,-1040.5286865234375,117.8051528930664,0.0,1.9073480367660522,-6.302148818969727,-4.394800662994385,1.9073480367660522
