"Time / s","Vmout:Measured voltage","VmD1:Measured voltage","VmD2:Measured voltage","AmD1:Measured current","AmD2:Measured current","AMLr:Measured current"
0.00049319999999999995,9.3505967923182336,-6.5649311788613671,-12.136262405775099,0,0,3.154157280269358
0.00049339999999999996,9.343119306277595,-7.0758861149733479,-11.610352497581843,0,0,3.2818422005828287
0.00049359999999999996,9.3356477998336302,-7.6052544666445892,-11.066041133022672,0,0,3.3828607600035814
0.00049379999999999997,9.3281822682045767,-8.1486742378445101,-10.507690298564643,0,0,3.456392886112825
0.00049399999999999997,9.3207227066124929,-8.7016694270638695,-9.9397759861611146,0,0,3.5018418393482031
0.00049419999999999998,9.3132691102832599,-9.2596863952213013,-9.3668518253452184,0,0,3.5188390557526548
0.00049439999999999998,9.3058214744465744,-9.8181308634473687,-8.7935120854457818,0,0,3.5072471357980426
0.00049459999999999999,9.2983797943359505,-10.372405240143252,-8.2243543485286459,0,0,3.4671609550461295
0.00049479999999999999,9.2909440651887127,-10.917945974043292,-7.6639421563341354,0,0,3.3989068876691912
0.000495,9.283514282245994,-19.596877907106983,0,0,0,3.3030401491847656
0.0004952,9.2782769140385035,-19.749451524343403,0,0,22.414592346723499,1.6121656572937919
0.00049540000000000001,9.2777744336431134,-19.794837931970783,0,0,46.936309394872637,-0.19345363576432106
0.00049560000000000001,9.282187401237703,-19.730072237840169,0,0,71.184326267063852,-1.9842483547836025
0.00049580000000000002,9.2912193886116636,-19.559894900083105,0,0,92.798016846888061,-3.6317475224914091
0.00049600000000000002,9.3041185583602353,-19.296408264248448,0,0,109.60730532632246,-5.0178433318021547
0.00049620000000000003,9.3197321037379677,-18.95820229350451,0,0,119.78923637078543,-6.0433064161172858
0.00049640000000000003,9.3365896154709489,-18.569012664682642,0,0,121.99947542219377,-6.6349376802622118
0.00049659999999999993,9.3530093565539829,-18.156008113559924,0,0,115.4692612526581,-6.7508412247884131
0.00049679999999999993,9.3672197753437363,-17.747830628574935,0,0,100.06082659039373,-6.3834385186985614
0.00049699999999999994,9.3774874900494503,-17.372529888038983,0,0,76.277299465570593,-5.56000696075977
0.00049719999999999994,9.3822425130214491,-17.055540930478841,0,0,45.226381624896177,-4.3407045569241962
0.00049739999999999995,9.3801916844129387,-16.817850895655987,0,0,8.5404340580191977,-2.8142237479276329
0.00049759999999999995,9.3722087737636528,-13.566418441857941,-5.1779991056693637,0,0,-2.6206893919959242
0.00049779999999999996,9.364714005051848,-13.120493036820992,-5.608934973282703,0,0,-2.8215827622379255
0.00049799999999999996,9.3572252297573257,-12.644070583734411,-6.0703798757802394,0,0,-2.9995473525694631
0.00049819999999999997,9.3497424430872691,-12.140961661966942,-6.5585232242075948,0,0,-3.1531378532666787
0.00049839999999999997,9.3422656402526965,-11.615193620166812,-7.0693376603385802,0,0,-3.2811070165517071
0.00049859999999999998,9.3347948164684524,-11.070977850840256,-7.5986117820966497,0,0,-3.3824157849959735
0.00049879999999999998,9.3273299669532097,-10.512675570468435,-8.1419843634379845,0,0,-3.4562417282390649
0.00049899999999999999,9.3198710869294636,-9.9447623832177925,-8.6949797906411348,0,0,-3.5019857195205089
0.00049919999999999999,9.3124181716235306,-9.3717919161747911,-9.2530444270722683,0,0,-3.519276797824082
0.0004994,9.304971216265546,-8.798358821572311,-9.8115836109587811,0,0,-3.5079751761765232
0.0004996,9.2975302160894575,-8.2290614466106558,-10.365998985568257,0,0,-3.4681733717050229
0.00049980000000000001,9.2900951663330247,-7.6684644741694141,-10.911725858496634,0,0,-3.4001954483181631
0.00050000000000000001,9.2826660622378157,0,-19.593441704725489,0,0,-3.304594378209178
0.00050020000000000002,9.2774259826235586,0,-19.746174420332302,22.38123524535489,0,-1.6155815704543599
0.00050040000000000002,9.2769145336111229,0,-19.791824050089321,46.874079227605918,0,0.18842023288350163
0.00050060000000000002,9.2813133978020872,0,-19.727407621647242,71.09984954665444,0,1.9779581862349609
0.00050080000000000003,9.2903276512824604,0,-19.557641334840117,92.699583742264494,0,3.6246518008580146
0.00050099999999999993,9.3032072341442067,0,-19.294598849522835,109.5042709600545,0,5.0104511971700276
0.00050119999999999993,9.318801261985957,0,-18.956839085366223,119.69134544030163,0,6.0361482048767741
0.00050139999999999994,9.3356412539536997,0,-18.568066557056181,121.91615886979429,0,6.6285266736970883
0.00050159999999999994,9.3520472683580724,0,-18.155420966771349,115.4089557139969,0,6.7456366364393396
0.00050179999999999995,9.3662492862168172,0,-17.747519491066708,100.03036569671977,0,6.3798123895159904
