"Time / s","Am1-source:Measured current","AmD1:Measured current","AmD4:Measured current","AmD3:Measured current","AmD2:Measured current","VmD1:Measured voltage","VmD4:Measured voltage","VmD3:Measured voltage","VmD2:Measured voltage","VmC1:Measured voltage"
0.00033,0,0,0,0,0,-0.58516330398215288,-18.111296904859426,-18.111296904859426,-0.58516330398215288,18.696460208841579
0.00033099999999999997,0,0,0,0,0,-0.60626199877456877,-18.071511094972976,-18.071511094972976,-0.60626199877456877,18.677773093747543
0.00033199999999999999,0,0,0,0,0,-0.62771478151882221,-18.031389874909337,-18.031389874909337,-0.62771478151882221,18.659104656428159
0.00033299999999999996,0,0,0,0,0,-0.64952042746258876,-17.990934450752398,-17.990934450752398,-0.64952042746258876,18.640454878214985
0.00033399999999999999,0,0,0,0,0,-0.67167769830076551,-17.950146042157478,-17.950146042157478,-0.67167769830076551,18.621823740458243
0.00033500000000000001,0,0,0,0,0,-0.69418534222396033,-17.909025882302835,-17.909025882302835,-0.69418534222396033,18.603211224526795
0.00033599999999999998,0,0,0,0,0,-0.71704209396753527,-17.867575217840585,-17.867575217840585,-0.71704209396753527,18.58461731180812
0.00033700000000000001,0,0,0,0,0,-0.74024667486119888,-17.825795308847106,-17.825795308847106,-0.74024667486119888,18.566041983708306
0.00033799999999999998,0,0,0,0,0,-0.76379779287909244,-17.783687428772932,-17.783687428772932,-0.76379779287909244,18.547485221652025
0.000339,0,0,0,0,0,-0.7876941426904196,-17.741252864392088,-17.741252864392088,-0.7876941426904196,18.528947007082508
0.00033999999999999997,0,0,0,0,0,-0.81193440571061615,-17.698492915750926,-17.698492915750926,-0.81193440571061615,18.510427321461542
0.00034099999999999999,0,0,0,0,0,-0.83651725015302958,-17.655408896116413,-17.655408896116413,-0.83651725015302958,18.491926146269442
0.00034199999999999996,0,0,0,0,0,-0.86144133108109422,-17.612002131923937,-17.612002131923937,-0.86144133108109422,18.473443463005029
0.00034299999999999999,0,0,0,0,0,-0.88670529046109436,-17.568273962724525,-17.568273962724525,-0.88670529046109436,18.45497925318562
0.00034399999999999996,0,0,0,0,0,-0.9123077572153715,-17.52422574113163,-17.52422574113163,-0.9123077572153715,18.436533498347
0.00034499999999999998,0,0,0,0,0,-0.9382473472760875,-17.479858832767327,-17.479858832767327,-0.9382473472760875,18.418106180043416
0.00034600000000000001,0,0,0,0,0,-0.96452266363949768,-17.435174616208052,-17.435174616208052,-0.96452266363949768,18.399697279847548
0.00034699999999999998,0,0,0,0,0,-0.9911322964207212,-17.390174482929773,-17.390174482929773,-0.9911322964207212,18.381306779350492
0.000348,0,0,0,0,0,-1.018074822909032,-17.344859837252713,-17.344859837252713,-1.018074822909032,18.362934660161745
0.00034899999999999997,0,0,0,0,0,-1.0453488076236521,-17.299232096285536,-17.299232096285536,-1.0453488076236521,18.34458090390919
0.00035,0,0,0,0,0,-1.0729528023700592,-17.253292689869006,-17.253292689869006,-1.0729528023700592,18.326245492239067
0.00035099999999999997,0,0,0,0,0,-1.10088534629676,-17.207043060519204,-17.207043060519204,-1.10088534629676,18.307928406815964
0.00035199999999999999,0,0,0,0,0,-1.1291449659526283,-17.160484663370163,-17.160484663370163,-1.1291449659526283,18.289629629322793
0.00035299999999999996,0,0,0,0,0,-1.1577301753446747,-17.1136189661161,-17.1136189661161,-1.1577301753446747,18.271349141460774
0.00035399999999999999,0,0,0,0,0,-1.1866394759963557,-17.066447448953067,-17.066447448953067,-1.1866394759963557,18.253086924949422
0.00035500000000000001,0,0,0,0,0,-1.2158713570063515,-17.018971604520161,-17.018971604520161,-1.2158713570063515,18.234842961526514
0.00035599999999999998,0,0,0,0,0,-1.2454242951078545,-16.971192937840236,-16.971192937840236,-1.2454242951078545,18.216617232948089
0.000357,0,0,0,0,0,-1.2752967547283234,-16.923112966260089,-16.923112966260089,-1.2752967547283234,18.198409720988412
0.00035799999999999997,0,0,0,0,0,-1.3054871880497494,-16.874733219390226,-16.874733219390226,-1.3054871880497494,18.180220407439975
0.000359,0,0,0,0,0,-1.3359940350693922,-16.826055239044067,-16.826055239044067,-1.3359940350693922,18.16204927411346
0.00035999999999999997,0,0,0,0,0,-1.366815723660971,-16.777080579176761,-16.777080579176761,-1.366815723660971,18.143896302837732
0.00036099999999999999,0,0,0,0,0,-1.3979506696364083,-16.72781080582341,-16.72781080582341,-1.3979506696364083,18.125761475459818
0.00036199999999999996,0,0,0,0,0,-1.4293972768079648,-16.678247497036928,-16.678247497036928,-1.4293972768079648,18.107644773844893
0.00036299999999999999,0,0,0,0,0,-1.4611539370509039,-16.628392242825342,-16.628392242825342,-1.4611539370509039,18.089546179876248
0.00036399999999999996,0,0,0,0,0,-1.4932190303666033,-16.578246645088687,-16.578246645088687,-1.4932190303666033,18.07146567545529
0.00036499999999999998,0,0,0,0,0,-1.5255909249461599,-16.527812317555352,-16.527812317555352,-1.5255909249461599,18.053403242501513
0.00036600000000000001,0,0,0,0,0,-1.5582679772344203,-16.477090885718063,-16.477090885718063,-1.5582679772344203,18.035358862952485
0.00036699999999999998,0,0,0,0,0,-1.5912485319945162,-16.426083986769306,-16.426083986769306,-1.5912485319945162,18.017332518763823
0.000368,0,0,0,0,0,-1.6245309223728519,-16.37479326953633,-16.37479326953633,-1.6245309223728519,17.999324191909182
0.00036899999999999997,0,0,0,0,0,-1.6581134699645137,-16.323220394415721,-16.323220394415721,-1.6581134699645137,17.981333864380233
0.00036999999999999999,0,0,0,0,0,-1.6919944848792046,-16.271367033307442,-16.271367033307442,-1.6919944848792046,17.963361518186645
0.00037099999999999996,0,0,0,0,0,-1.7261722658075662,-16.219234869548504,-16.219234869548504,-1.7261722658075662,17.945407135356071
0.00037199999999999999,0,0,0,0,0,-1.7606451000879941,-16.166825597846135,-16.166825597846135,-1.7606451000879941,17.92747069793413
0.00037299999999999996,0,0,0,0,0,-1.7954112637738744,-16.114140924210506,-16.114140924210506,-1.7954112637738744,17.909552187984382
0.00037399999999999998,0,0,0,0,0,-1.830469021701302,-16.061182565887012,-16.061182565887012,-1.830469021701302,17.891651587588314
0.00037500000000000001,0,0,0,0,0,-1.8658166275571855,-16.007952251288138,-16.007952251288138,-1.8658166275571855,17.873768878845322
0.00037599999999999998,0,0,0,0,0,-1.9014523239478542,-15.954451719924844,-15.954451719924844,-1.9014523239478542,17.855904043872698
0.000377,0,0,0,0,0,-1.9373743424680736,-15.900682722337534,-15.900682722337534,-1.9373743424680736,17.838057064805607
0.00037799999999999997,0,0,0,0,0,-1.9735809037704808,-15.846647020026586,-15.846647020026586,-1.9735809037704808,17.820227923797066
0.000379,0,0,0,0,0,-2.0100702176354801,-15.792346385382455,-15.792346385382455,-2.0100702176354801,17.802416603017935
0.00037999999999999997,0,0,0,0,0,-2.0468404830415583,-15.737782601615335,-15.737782601615335,-2.0468404830415583,17.784623084656893
0.00038099999999999999,0,0,0,0,0,-2.0838898882360137,-15.682957462684401,-15.682957462684401,-2.0838898882360137,17.766847350920415
0.00038199999999999996,0,0,0,0,0,-2.121216610806135,-15.627872773226633,-15.627872773226633,-2.121216610806135,17.749089384032768
0.00038299999999999999,0,0,0,0,0,-2.158818817750789,-15.572530348485198,-15.572530348485198,-2.158818817750789,17.731349166235987
0.00038400000000000001,0,0,0,0,0,-2.1966946655524069,-15.51693201423744,-15.51693201423744,-2.1966946655524069,17.713626679789847
0.00038499999999999998,0,0,0,0,0,-2.2348423002494107,-15.461079606722453,-15.461079606722453,-2.2348423002494107,17.695921906971865
0.000386,0,0,0,0,0,-2.273259857509065,-15.404974972568201,-15.404974972568201,-2.273259857509065,17.678234830077265
0.00038699999999999997,0,0,0,0,0,-2.3119454627006935,-15.348619968718273,-15.348619968718273,-2.3119454627006935,17.660565431418966
0.000388,0,0,0,0,0,-2.3508972309693403,-15.29201646235823,-15.29201646235823,-2.3508972309693403,17.642913693327571
0.00038899999999999997,0,0,0,0,0,-2.3901132673098253,-15.235166330841516,-15.235166330841516,-2.3901132673098253,17.625279598151341
0.00038999999999999999,0,0,0,0,0,-2.4295916666411905,-15.178071461614987,-15.178071461614987,-2.4295916666411905,17.607663128256178
0.00039099999999999996,0,0,0,0,0,-2.4693305138815562,-15.120733752144055,-15.120733752144055,-2.4693305138815562,17.59006426602561
0.00039199999999999999,0,0,0,0,0,-2.5093278840233779,-15.063155109837396,-15.063155109837396,-2.5093278840233779,17.572482993860774
0.00039299999999999996,0,0,0,0,0,-2.5495818422090695,-15.005337451971329,-15.005337451971329,-2.5495818422090695,17.554919294180397
0.00039399999999999998,0,0,0,0,0,-2.5900904438070418,-14.947282705613734,-14.947282705613734,-2.5900904438070418,17.537373149420777
0.00039500000000000001,0,0,0,0,0,-2.6308517344881146,-14.888992807547652,-14.888992807547652,-2.6308517344881146,17.519844542035766
0.00039599999999999998,0,0,0,0,0,-2.6718637503023226,-14.830469704194435,-14.830469704194435,-2.6718637503023226,17.502333454496757
0.000397,0,0,0,0,0,-2.7131245177560812,-14.771715351536578,-14.771715351536578,-2.7131245177560812,17.48483986929266
0.00039799999999999997,0,0,0,0,0,-2.7546320538897504,-14.712731715040139,-14.712731715040139,-2.7546320538897504,17.467363768929889
0.00039899999999999999,0,0,0,0,0,-2.7963843663555785,-14.653520769576765,-14.653520769576765,-2.7963843663555785,17.449905135932344
0.00039999999999999996,0,0,0,0,0,-2.8383794534959588,-14.59408449934543,-14.59408449934543,-2.8383794534959588,17.432463952841388
0.00040099999999999999,0,0,0,0,0,-2.8806153044221547,-14.534424897793684,-14.534424897793684,-2.8806153044221547,17.415040202215838
0.00040199999999999996,0,0,0,0,0,-2.9230898990932914,-14.474543967538651,-14.474543967538651,-2.9230898990932914,17.397633866631942
0.00040299999999999998,0,0,0,0,0,-2.9658012083957699,-14.414443720287593,-14.414443720287593,-2.9658012083957699,17.380244928683364
0.00040400000000000001,0,0,0,0,0,-3.0087471942230142,-14.354126176758149,-14.354126176758149,-3.0087471942230142,17.362873370981163
0.00040499999999999998,0,0,0,0,0,-3.0519258095555815,-14.293593366598198,-14.293593366598198,-3.0519258095555815,17.345519176153779
0.000406,0,0,0,0,0,-3.0953349985416265,-14.23284732830539,-14.23284732830539,-3.0953349985416265,17.328182326847017
0.00040699999999999997,0,0,0,0,0,-3.1389726965777047,-14.17189010914632,-14.17189010914632,-3.1389726965777047,17.310862805724025
0.000408,0,0,0,0,0,-3.1828368303899479,-14.110723765075331,-14.110723765075331,-3.1828368303899479,17.29356059546528
0.00040899999999999997,0,0,0,0,0,-3.2269253181155246,-14.049350360653049,-14.049350360653049,-3.2269253181155246,17.276275678768574
0.00040999999999999999,0,0,0,0,0,-3.2712360693845222,-13.987771968964463,-13.987771968964463,-3.2712360693845222,17.259008038348984
0.00041099999999999996,0,0,0,0,0,-3.3157669854020924,-13.92599067153678,-13.92599067153678,-3.3157669854020924,17.241757656938873
0.00041199999999999999,0,0,0,0,0,-3.3605159590309661,-13.864008558256888,-13.864008558256888,-3.3605159590309661,17.224524517287854
0.00041299999999999996,0,0,0,0,0,-3.4054808748742937,-13.801827727288497,-13.801827727288497,-3.4054808748742937,17.20730860216279
0.00041399999999999998,0,0,0,0,0,-3.450659609358814,-13.739450284988946,-13.739450284988946,-3.450659609358814,17.19010989434776
0.000415,0,0,0,0,0,-3.4960500308183153,-13.676878345825743,-13.676878345825743,-3.4960500308183153,17.172928376644059
0.00041599999999999997,0,0,0,0,0,-3.5416499995774675,-13.614114032292695,-13.614114032292695,-3.5416499995774675,17.155764031870163
0.000417,0,0,0,0,0,-3.5874573680359561,-13.551159474825774,-13.551159474825774,-3.5874573680359561,17.13861684286173
0.00041799999999999997,0,0,0,0,0,-3.6334699807528636,-13.488016811718705,-13.488016811718705,-3.6334699807528636,17.121486792471568
0.00041899999999999999,0,0,0,0,0,-3.6796856745314868,-13.42468818903814,-13.42468818903814,-3.6796856745314868,17.104373863569627
0.00041999999999999996,0,0,0,0,0,-3.7261022785043316,-13.361175760538643,-13.361175760538643,-3.7261022785043316,17.087278039042975
0.00042099999999999999,0,0,0,0,0,-3.7727176142184984,-13.297481687577287,-13.297481687577287,-3.7727176142184984,17.070199301795785
0.00042199999999999996,0,0,0,0,0,-3.8195294957213282,-13.233608139027991,-13.233608139027991,-3.8195294957213282,17.053137634749319
0.00042299999999999998,0,0,0,0,0,-3.866535729646368,-13.169557291195538,-13.169557291195538,-3.866535729646368,17.036093020841907
0.00042400000000000001,0,0,0,0,0,-3.9137341152995884,-13.105331327729347,-13.105331327729347,-3.9137341152995884,17.019065443028936
0.00042499999999999998,0,0,0,0,0,-3.961122444745941,-13.040932439536887,-13.040932439536887,-3.961122444745941,17.002054884282828
0.000426,0,0,0,0,0,-4.0086985028961868,-12.976362824696832,-12.976362824696832,-4.0086985028961868,16.985061327593019
0.00042699999999999997,0,0,0,0,0,-4.0564600675939575,-12.911624688371997,-12.911624688371997,-4.0564600675939575,16.968084755965954
0.000428,0,0,0,0,0,-4.1044049097031978,-12.846720242721862,-12.846720242721862,-4.1044049097031978,16.95112515242506
0.00042899999999999997,0,0,0,0,0,-4.1525307931957727,-12.781651706814959,-12.781651706814959,-4.1525307931957727,16.934182500010731
0.00042999999999999999,0,0,0,0,0,-4.2008354752394279,-12.716421306540886,-12.716421306540886,-4.2008354752394279,16.917256781780313
0.00043099999999999996,0,0,0,0,0,-4.249316706285974,-12.651031274522111,-12.651031274522111,-4.249316706285974,16.900347980808085
0.00043199999999999998,0,0,0,0,0,-4.2979722301597807,-12.585483850025467,-12.585483850025467,-4.2979722301597807,16.883456080185248
0.00043299999999999995,0,0,0,0,0,-4.3467997841464534,-12.519781278873443,-12.519781278873443,-4.3467997841464534,16.866581063019897
0.00043399999999999998,0,0,0,0,0,-4.3957970990818769,-12.45392581335514,-12.45392581335514,-4.3957970990818769,16.849722912437016
0.000435,0,0,0,0,0,-4.4449618994414148,-12.387919712137036,-12.387919712137036,-4.4449618994414148,16.832881611578451
0.00043599999999999997,0,0,0,0,0,-4.4942919034294224,-12.321765240173479,-12.321765240173479,-4.4942919034294224,16.816057143602901
0.000437,0,0,0,0,0,-4.5437848230689788,-12.255464668616916,-12.255464668616916,-4.5437848230689788,16.799249491685895
0.00043799999999999997,0,0,0,0,0,-4.5934383642918757,-12.189020274727904,-12.189020274727904,-4.5934383642918757,16.782458639019779
0.00043899999999999999,0,0,0,0,0,-4.6432502270288456,-12.122434341784858,-12.122434341784858,-4.6432502270288456,16.765684568813704
0.00043999999999999996,0,0,0,0,0,-4.6932181053000104,-12.055709158993581,-12.055709158993581,-4.6932181053000104,16.748927264293592
0.00044099999999999999,0,0,0,0,0,-4.7433396873056086,-11.988847021396532,-11.988847021396532,-4.7433396873056086,16.732186708702141
0.00044199999999999996,0,0,0,0,0,-4.7936126555168839,-11.921850229781906,-11.921850229781906,-4.7936126555168839,16.715462885298791
0.00044299999999999998,0,0,0,0,0,-4.8440346867672659,-11.854721090592456,-11.854721090592456,-4.8440346867672659,16.698755777359722
0.000444,0,0,0,0,0,-4.8946034523437358,-11.787461915834085,-11.787461915834085,-4.8946034523437358,16.68206536817782
0.00044499999999999997,0,0,0,0,0,-4.9453166180784205,-11.720075022984256,-11.720075022984256,-4.9453166180784205,16.665391641062676
0.000446,0,0,0,0,0,-4.9961718444404113,-11.652562734900151,-11.652562734900151,-4.9961718444404113,16.648734579340562
0.00044699999999999997,0,0,0,0,0,-5.0471667866277805,-11.584927379726636,-11.584927379726636,-5.0471667866277805,16.632094166354417
0.00044799999999999999,0,0,0,0,0,-5.0982990946598141,-11.517171290804008,-11.517171290804008,-5.0982990946598141,16.615470385463823
0.00044899999999999996,0,0,0,0,0,-5.1495664134694463,-11.449296806575553,-11.449296806575553,-5.1495664134694463,16.598863220045001
0.00044999999999999999,0,0,0,0,0,-5.2009663829959099,-11.38130627049487,-11.38130627049487,-5.2009663829959099,16.582272653490779
0.00045099999999999996,0,0,0,0,0,-5.2524966382775524,-11.313202030933041,-11.313202030933041,-5.2524966382775524,16.565698669210594
0.00045199999999999998,0,0,0,0,0,-5.3041548095448761,-11.244986441085583,-11.244986441085583,-5.3041548095448761,16.549141250630459
0.00045300000000000001,0,0,0,0,0,-5.355938522313755,-11.176661858879198,-11.176661858879198,-5.355938522313755,16.532600381192953
0.00045399999999999998,0,0,0,0,0,-5.4078453974788383,-11.108230646878368,-11.108230646878368,-5.4078453974788383,16.516076044357206
0.000455,0,0,0,0,0,-5.4598730514071452,-11.039695172191736,-11.039695172191736,-5.4598730514071452,16.499568223598882
0.00045599999999999997,0,0,0,0,0,-5.5120190960318185,-10.971057806378337,-10.971057806378337,-5.5120190960318185,16.483076902410154
0.000457,0,0,0,0,0,-5.5642811389460949,-10.902320925353608,-10.902320925353608,-5.5642811389460949,16.466602064299703
0.00045799999999999997,0,0,0,0,0,-5.61665678349737,-10.833486909295321,-10.833486909295321,-5.61665678349737,16.45014369279269
0.00045899999999999999,0,0,0,0,0,-5.6691436288815424,-10.764558142549195,-10.764558142549195,-5.6691436288815424,16.433701771430737
0.00045999999999999996,0,0,0,0,0,-5.7217392702374106,-10.695537013534516,-10.695537013534516,-5.7217392702374106,16.417276283771926
0.00046099999999999998,0,0,0,0,0,-5.7744412987413059,-10.626425914649463,-10.626425914649463,-5.7744412987413059,16.400867213390768
0.00046199999999999995,0,0,0,0,0,-5.8272473017018411,-10.557227242176349,-10.557227242176349,-5.8272473017018411,16.384474543878191
0.00046299999999999998,0,0,0,0,0,-5.8801548626548534,-10.487943396186671,-10.487943396186671,-5.8801548626548534,16.368098258841524
0.000464,0,0,0,0,0,-5.9331615614584248,-10.418576780446054,-10.418576780446054,-5.9331615614584248,16.351738341904479
0.00046499999999999997,0,0,0,0,0,-5.9862649743881367,-10.349129802319,-10.349129802319,-5.9862649743881367,16.335394776707137
0.000466,0,0,0,0,0,-6.0394626742324196,-10.279604872673515,-10.279604872673515,-6.0394626742324196,16.319067546905934
0.00046699999999999997,0,0,0,0,0,-6.0927522303879993,-10.210004405785638,-10.210004405785638,-6.0927522303879993,16.302756636173637
0.00046799999999999999,0,0,0,0,0,-6.1461312089555928,-10.140330819243742,-10.140330819243742,-6.1461312089555928,16.286462028199335
0.00046899999999999996,0,0,0,0,0,-6.1995971728356016,-10.070586533852815,-10.070586533852815,-6.1995971728356016,16.270183706688417
0.00046999999999999999,0,0,0,0,0,-6.2531476818240321,-10.000773973538532,-10.000773973538532,-6.2531476818240321,16.253921655362564
0.00047099999999999996,0,0,0,0,0,-6.3067802927084777,-9.930895565251241,-9.930895565251241,-6.3067802927084777,16.237675857959719
0.00047199999999999998,0,0,0,0,0,-6.3604925593642792,-9.8609537388698065,-9.8609537388698065,-6.3604925593642792,16.221446298234085
0.000473,0,0,0,0,0,-6.4142820328507106,-9.7909509271053921,-9.7909509271053921,-6.4142820328507106,16.205232959956103
0.00047399999999999997,0,0,0,0,0,-6.468146261507373,-9.7208895654050576,-9.7208895654050576,-6.468146261507373,16.189035826912431
0.000475,0,0,0,0,0,-6.5220827910506571,-9.6507720918552771,-9.6507720918552771,-6.5220827910506571,16.172854882905934
0.00047599999999999997,0,0,0,0,0,-6.5760891646702593,-9.5806009470854097,-9.5806009470854097,-6.5760891646702593,16.156690111755669
0.00047699999999999999,0,0,0,0,0,-6.6301629231259049,-9.5103785741709572,-9.5103785741709572,-6.6301629231259049,16.140541497296862
0.00047799999999999996,0,0,0,0,0,-6.6843016048440633,-9.440107418536833,-9.440107418536833,-6.6843016048440633,16.124409023380895
0.00047899999999999999,0,0,0,0,0,-6.7385027460148201,-9.3697899278604773,-9.3697899278604773,-6.7385027460148201,16.108292673875297
0.00047999999999999996,0,0,0,0,0,-6.792763880688808,-9.2994285519749074,-9.2994285519749074,-6.792763880688808,16.092192432663715
0.00048099999999999998,0,0,0,0,0,-6.8470825408742542,-9.229025742771654,-9.229025742771654,-6.8470825408742542,16.076108283645908
0.00048199999999999995,0,0,0,0,0,-6.9014562566340381,-9.1585839541036833,-9.1585839541036833,-6.9014562566340381,16.060040210737721
0.00048299999999999998,0,0,0,0,0,-6.9558825561829369,-9.0881056416881467,-9.0881056416881467,-6.9558825561829369,16.043988197871084
0.000484,0,0,0,0,0,-7.0103589659848407,-9.0175932630091413,-9.0175932630091413,-7.0103589659848407,16.027952228993982
0.00048499999999999997,0,0,0,0,0,-7.0648830108500738,-8.9470492772203691,-8.9470492772203691,-7.0648830108500738,16.011932288070444
0.000486,0,0,0,0,0,-7.1194522140328287,-8.8764761450477003,-8.8764761450477003,-7.1194522140328287,15.99592835908053
0.00048699999999999997,0,0,0,0,0,-7.174064097328575,-8.805876328691733,-8.805876328691733,-7.174064097328575,15.979940426020308
0.00048799999999999999,0,0,0,0,0,-7.228716181171591,-8.7352522917302515,-8.7352522917302515,-7.228716181171591,15.963968472901843
0.00048899999999999996,0,0,0,0,0,-7.2834059847325259,-8.6646064990206568,-8.6646064990206568,-7.2834059847325259,15.948012483753182
0.00048999999999999998,0,0,0,0,0,-7.3381310260160308,-8.593941416602302,-8.593941416602302,-7.3381310260160308,15.932072442618333
0.00049100000000000001,0,0,0,0,0,-7.3928888219583806,-8.5232595115988747,-8.5232595115988747,-7.3928888219583806,15.916148333557254
0.00049199999999999992,0,0,0,0,0,-7.4476768885252129,-8.4525632521206244,-8.4525632521206244,-7.4476768885252129,15.900240140645836
0.00049299999999999995,0,0,0,0,0,-7.5024927408092879,-8.3818551071665954,-8.3818551071665954,-7.5024927408092879,15.884347847975883
0.00049399999999999997,0,0,0,0,0,-7.5573338931282015,-8.3111375465269006,-8.3111375465269006,-7.5573338931282015,15.868471439655103
0.000495,0,0,0,0,0,-7.6121978591222552,-8.2404130406848282,-8.2404130406848282,-7.6121978591222552,15.852610899807084
0.00049600000000000002,0,0,0,0,0,-7.6670821518522647,-8.1696840607190211,-8.1696840607190211,-7.6670821518522647,15.836766212571286
0.00049699999999999994,0,0,0,0,0,-7.7219842838974211,-8.0989530782055983,-8.0989530782055983,-7.7219842838974211,15.82093736210302
0.00049799999999999996,0,0,0,0,0,-7.7769017674531842,-8.0282225651202506,-8.0282225651202506,-7.7769017674531842,15.805124332573435
0.00049899999999999999,0,0,0,0,0,-7.8318321144291536,-7.9574949937403447,-7.9574949937403447,-7.8318321144291536,15.789327108169498
0.00050000000000000001,0,0,0,0,0,-7.8867728365469922,-7.886772836546994,-7.886772836546994,-7.8867728365469922,15.773545673093986
0.00050099999999999993,0,0,0,0,0,-7.9417214454383105,-7.8160585661271513,-7.8160585661271513,-7.9417214454383105,15.757780011565462
0.00050199999999999995,0,0,0,0,0,-7.9966754527426529,-7.7453546550756096,-7.7453546550756096,-7.9966754527426529,15.742030107818263
0.00050299999999999997,0,0,0,0,0,-8.0516323702053185,-7.6746635758971635,-7.6746635758971635,-8.0516323702053185,15.726295946102482
0.000504,0,0,0,0,0,-8.106589709775351,-7.6039878009086079,-7.6039878009086079,-8.106589709775351,15.710577510683958
0.00050500000000000002,0,0,0,0,0,-8.1615449837034078,-7.5333298021408472,-7.5333298021408472,-8.1615449837034078,15.694874785844254
0.00050599999999999994,0,0,0,0,0,-8.2164957046396605,-7.4626920512409836,-7.4626920512409836,-8.2164957046396605,15.679187755880644
0.00050699999999999996,0,0,0,0,0,-8.271439385731691,-7.3920770193744065,-7.3920770193744065,-8.271439385731691,15.663516405106098
0.00050799999999999999,0,0,0,0,0,-8.3263735407223205,-7.3214871771269401,-7.3214871771269401,-8.3263735407223205,15.647860717849261
0.00050900000000000001,0,0,0,0,0,-8.3812956840474673,-7.2509249944069794,-7.2509249944069794,-8.3812956840474673,15.632220678454447
0.00050999999999999993,0,0,0,0,0,-8.4362033309339317,-7.1803929403476818,-7.1803929403476818,-8.4362033309339317,15.616596271281614
0.00051099999999999995,0,0,0,0,0,-8.4910939974972308,-7.109893483209123,-7.109893483209123,-8.4910939974972308,15.600987480706353
0.00051199999999999998,0,0,0,0,0,-8.5459652008392588,-7.0394290902806125,-7.0394290902806125,-8.5459652008392588,15.585394291119872
0.000513,0,0,0,0,0,-8.6008144591460631,-6.9690022277829193,-6.9690022277829193,-8.6008144591460631,15.569816686928982
0.00051400000000000003,0,0,0,0,0,-8.6556392917854676,-6.8986153607706093,-6.8986153607706093,-8.6556392917854676,15.554254652556077
0.00051499999999999994,0,0,0,0,0,-8.710437219404696,-6.8282709530344237,-6.8282709530344237,-8.710437219404696,15.538708172439121
0.00051599999999999997,0,0,0,0,0,-8.7652057640279573,-6.7579714670036726,-6.7579714670036726,-8.7652057640279573,15.52317723103163
0.00051699999999999999,0,0,0,0,0,-8.8199424491539258,-6.6877193636487391,-6.6877193636487391,-8.8199424491539258,15.507661812802665
0.00051800000000000001,0,0,0,0,0,-8.8746447998532183,-6.6175171023835864,-6.6175171023835864,-8.8746447998532183,15.492161902236806
0.00051899999999999993,0,0,0,0,0,-8.9293103428657581,-6.5473671409683813,-6.5473671409683813,-8.9293103428657581,15.476677483834139
0.00051999999999999995,0,0,0,0,0,-8.9839366066981565,-6.4772719354120891,-6.4772719354120891,-8.9839366066981565,15.461208542110246
0.00052099999999999998,0,0,0,0,0,-9.0385211217209136,-6.4072339398752698,-6.4072339398752698,-9.0385211217209136,15.445755061596183
0.000522,0,0,0,0,0,-9.0930614202656113,-6.3372556065728567,-6.3372556065728567,-9.0930614202656113,15.430317026838468
0.00052300000000000003,0,0,0,0,0,-9.1475550367220535,-6.2673393856770137,-6.2673393856770137,-9.1475550367220535,15.414894422399067
0.00052399999999999994,0,0,0,0,0,-9.2019995076352501,-6.1974877252201219,-6.1974877252201219,-9.2019995076352501,15.399487232855373
0.00052499999999999997,0,0,0,0,0,-9.2563923718024004,-6.1277030709977947,-6.1277030709977947,-9.2563923718024004,15.384095442800195
0.00052599999999999999,0,0,0,0,0,-9.3107311703697011,-6.0579878664720397,-6.0579878664720397,-9.3107311703697011,15.368719036841741
0.00052700000000000002,0,0,0,0,0,-9.3650134469291402,-5.9883445526744641,-5.9883445526744641,-9.3650134469291402,15.353357999603604
0.00052799999999999993,0,0,0,0,0,-9.4192367476151251,-5.9187755681096217,-5.9187755681096217,-9.4192367476151251,15.338012315724747
0.00052899999999999996,0,0,0,0,0,-9.4733986212011079,-5.8492833486583766,-5.8492833486583766,-9.4733986212011079,15.322681969859484
0.00052999999999999998,0,0,0,0,0,-9.5274966191959773,-5.7798703274814915,-5.7798703274814915,-9.5274966191959773,15.307366946677469
0.000531,0,0,0,0,0,-9.5815282959404371,-5.7105389349232372,-5.7105389349232372,-9.5815282959404371,15.292067230863674
0.00053200000000000003,0,0,0,0,0,-9.6354912087032609,-5.6412915984151244,-5.6412915984151244,-9.6354912087032609,15.276782807118385
0.00053299999999999995,0,0,0,0,0,-9.6893829177773974,-5.5721307423797812,-5.5721307423797812,-9.6893829177773974,15.261513660157178
0.00053399999999999997,0,0,0,0,0,-9.7432009865759923,-5.5030587881349096,-5.5030587881349096,-9.7432009865759923,15.246259774710902
0.00053499999999999999,0,0,0,0,0,-9.7969429817282556,-5.4340781537974152,-5.4340781537974152,-9.7969429817282556,15.231021135525671
0.00053600000000000002,0,0,0,0,0,-9.8506064731752296,-5.3651912541876143,-5.3651912541876143,-9.8506064731752296,15.215797727362844
0.00053699999999999993,0,0,0,0,0,-9.9041890342654035,-5.2964005007336086,-5.2964005007336086,-9.9041890342654035,15.200589534999013
0.00053799999999999996,0,0,0,0,0,-9.9576882418502315,-5.2277083013757526,-5.2277083013757526,-9.9576882418502315,15.185396543225984
0.00053899999999999998,0,0,0,0,0,-10.011101676379454,-5.1591170604713099,-5.1591170604713099,-10.011101676379454,15.170218736850764
0.00054000000000000001,0,0,0,0,0,-10.064426921996318,-5.0906291786992259,-5.0906291786992259,-10.064426921996318,15.155056100695544
