"Time / s","Vmout:Measured voltage","VmD1:Measured voltage","VmD2:Measured voltage","AMLr:Measured current","AmD1:Measured current","AmD2:Measured current"
0.00022300000000000003,59.441871643066406,-30.071300506591797,-88.81243896484375,18.515813827514648,0,0
0.00022333333333333336,59.362667083740234,-35.273185729980469,-83.4521484375,20.770057678222656,0,0
0.00022366666666666669,59.2835693359375,-41.017951965332031,-77.549186706542969,22.556039810180664,0,0
0.00022400000000000002,59.204574584960938,-47.174301147460938,-71.234848022460938,23.833522796630859,0,0
0.00022433333333333336,59.125686645507813,-53.601669311523438,-64.649703979492188,24.57373046875,0,0
0.00022466666666666669,59.046905517578125,-60.153404235839844,-57.940406799316406,24.760002136230469,0,0
0.00022500000000000002,58.968227386474609,-120.64898681640625,0,24.388158798217773,0,0
0.00022533333333333335,58.909133911132813,-122.58736419677734,0,12.427997589111328,0,128.36827087402344
0.00022566666666666669,58.901699066162109,-123.15093231201172,0,-1.9648361206054688,0,301.40509033203125
0.00022600000000000002,58.952156066894531,-122.23786163330078,0,-15.956802368164063,0,467.0565185546875
0.00022633333333333335,59.049365997314453,-120.02747344970703,0,-26.794883728027344,0,574.74908447265625
0.00022666666666666668,59.167003631591797,-116.94450378417969,0,-32.352096557617188,0,585.4197998046875
0.00022700000000000002,59.268814086914063,-113.57493591308594,0,-31.548736572265625,0,479.261962890625
0.00022733333333333335,59.315803527832031,-110.5498046875,0,-24.56585693359375,0,259.651611328125
0.00022766666666666668,59.273990631103516,-93.550498962402344,-24.997482299804688,-15.103975296020508,0,0
0.00022800000000000001,59.195011138916016,-89.046859741210938,-29.343166351318359,-17.808071136474609,0,0
0.00022833333333333334,59.116134643554688,-83.87060546875,-34.361660003662109,-20.110649108886719,0,0
0.00022866666666666668,59.037364959716797,-78.136703491210938,-39.938026428222656,-21.959829330444336,0,0
0.00022900000000000001,58.958698272705078,-71.972610473632813,-45.944786071777344,-23.313943862915039,0,0
0.00022933333333333334,58.880138397216797,-65.515533447265625,-52.244743347167969,-24.142494201660156,0,0
