time,Current: AMS1,Current: AMS2,Current: AMLr,Current: AMD1,Current: AMD2,Voltage: VMLp,Voltage: VMD1,Voltage: VMD2,Voltage: VMout
0.0002826666666666667,2.6477455229891254,0.0,2.6477455229891254,1.1656580272764039,0.005536779319738174,100.0,0.0,-18.02742809177838,9.74073529856485
0.00028283333333333334,1.671236247358325,0.0,1.671236247358325,-24.261635574459362,0.003868033696806173,100.0,1.1131663701683392,-17.895830067606752,9.732379642165055
0.000283,3.0994762526491377,0.0,3.0994762526491377,0.23506896648822526,-0.13109667026782773,100.0,-4.4320036793663515,-15.043862448977311,9.725877409147854
0.0002831666666666667,3.30118208098898,0.0,3.30118208098898,-0.019046899490131775,0.019075725863117274,100.0,-4.679892275428548,-14.758742093382988,9.71939587542398
0.00028333333333333335,3.5039517935649704,0.0,3.5039517935649704,-0.016644813691001854,0.01711286187414286,100.0,-5.135062820328617,-14.290775094356551,9.71291851479251
0.0002835,3.686604751883064,0.0,3.686604751883064,-0.01757517000547927,0.018041066190850163,100.0,-5.611594098425504,-13.80129682182994,9.706445471864567
0.00028366666666666666,3.848423756147348,0.0,3.848423756147348,-0.018355781935174995,0.018821375262473433,100.0,-6.1113565182000364,-13.288596948807001,9.699976742802898
0.00028383333333333337,3.9884902209736053,0.0,3.9884902209736053,-0.019032011808276433,0.019497294815894736,100.0,-6.6313865683529585,-12.755638062512002,9.693512324738089
0.000284,4.1060132974011765,0.0,4.1060132974011765,-0.01959934672449898,0.020064319650688438,100.0,-7.168710482232134,-12.205393928763387,9.687052214797108
0.00028416666666666667,4.20032948652457,0.0,4.20032948652457,-0.020054593577315045,0.02051925662859776,100.0,-7.720254740054713,-11.64093806157671,9.68059641010886
0.0002843333333333333,4.270906453928107,0.0,4.270906453928107,-0.020395183663527078,0.020859537046415483,100.0,-8.28286561381033,-11.065424183224101,9.67414490780417
0.00028450000000000003,4.317346033366285,0.0,4.317346033366285,-0.020619196392381356,0.021083240313249763,100.0,-8.8533269496374,-10.48206844183261,9.667697705015772
0.0002846666666666667,4.339386473057152,0.0,4.339386473057152,-0.020725370018376155,0.021189104683461333,100.0,-9.428378345209001,-9.894131233998461,9.661254798878314
0.00028483333333333334,4.336903911008093,0.0,4.336903911008093,-0.02071310875363174,0.02117653436903301,100.0,-10.004733575868826,-9.304898778651074,9.65481618652835
0.00028500000000000004,0.0,4.309913071068703,4.309913071068703,-0.020582486115898482,0.021045602887577827,100.0,-10.579099166184236,-8.717664545500003,9.648381865104344
0.0002851666666666667,0.0,3.851309898099909,3.851309898099909,-0.030178086016997105,0.03064089415077907,100.0,-20.936430784586076,0.0,9.641951831746665
0.00028533333333333335,0.0,2.799268598932387,2.799268598932387,-0.004537803920775515,11.90968236195178,100.0,-20.054595053829605,0.0,9.636424501069753
0.0002855,0.0,1.6062418029449765,1.6062418029449765,-0.0030263203835455645,26.35487846978559,100.0,-20.17712204139128,0.0,9.633128623984337
0.0002856666666666667,0.0,0.33325297140635834,0.33325297140635834,-0.0006788370968070405,42.26896178337143,100.0,-20.228617711806027,0.0,9.63241333795743
0.00028583333333333336,0.0,-0.9551510189419622,-0.9551510189419622,0.0016874215364149898,58.46526896433939,100.0,-20.214008979057986,0.0,9.634423263399304
0.000286,0.0,-2.1936767897488183,-2.1936767897488183,0.003964581614956457,73.74408884882492,100.0,-20.13414029801753,0.0,9.639101691664349
0.00028616666666666667,0.0,-3.3196282460010185,-3.3196282460010185,0.006040909708423654,86.95346389922213,100.0,-19.993110319276685,0.0,9.646193607679187
0.00028633333333333337,0.0,-4.276100935693631,-4.276100935693631,0.007815084316020045,97.0479385464614,100.0,-19.798010772220625,0.0,9.655258900152
0.0002865,0.0,-5.014878624599003,-5.014878624599003,0.00920126962821594,103.14182328976202,100.0,-19.558562815069156,0.0,9.665695005805702
0.0002866666666666667,0.0,-5.498884472360584,-5.498884472360584,0.010133479434122112,104.55426847923678,100.0,-19.28661930365077,0.0,9.676767825694135
0.00028683333333333333,0.0,-5.70406220121699,-5.70406220121699,0.010568924582961256,100.84385631072206,100.0,-18.99555880013559,0.0,9.687649330365488
0.00028700000000000004,0.0,-5.62059181382728,-5.62059181382728,0.010490174907566556,91.83095595805938,100.0,-18.6996023075497,0.0,9.697459930903873
0.0002871666666666667,0.0,-5.253378425767236,-5.253378425767236,0.009906026356118806,77.60671215482424,100.0,-18.413087632386826,0.0,9.705313451473554
0.00028733333333333334,0.0,-4.621789891528557,-4.621789891528557,0.008851030193784226,58.528220005936724,100.0,-18.149738409097818,0.0,9.710362408140872
0.0002875,0.0,-3.7586572253937467,-3.7586572253937467,0.007383709389760814,35.200143514314945,100.0,-17.921965061678105,0.0,9.711841285036575
0.0002876666666666667,0.0,-2.7085893953938545,-2.7085893953938545,0.005583554221902125,8.443726298958818,100.0,-17.740233318230974,0.0,9.709105602947867
0.00028783333333333335,0.0,-1.5256889843435895,-1.5256889843435895,0.003546951299690887,-20.745214962147273,100.0,-17.61253242044547,1.6525271396048455,9.701664791793272
0.000288,0.0,-2.7579025037692233,-2.7579025037692233,-0.11020576074748409,0.1988163464328328,100.0,-14.482293107980423,-4.933626621605055,9.69517845444233
0.00028816666666666666,0.0,-2.9410741743215842,-2.9410741743215842,0.016866788756751655,-0.01677291593225044,100.0,-14.240834765097631,-5.1364443488163785,9.688717388317386
0.00028833333333333337,0.0,-3.1243301619382864,-3.1243301619382864,0.015286321163791744,-0.01482003012618707,100.0,-13.822879747020442,-5.5416420421782915,9.682260472958497
0.0002885,0.0,-3.2896652546764003,-3.2896652546764003,0.016122906928957487,-0.015658480115926465,100.0,-13.385585368128986,-5.966030332118032,9.675807861666865
0.00028866666666666667,0.0,-3.4364092349175244,-3.4364092349175244,0.01683057623465784,-0.016366452520072617,100.0,-12.92725311287218,-6.4114659698365495,9.669359550625371
0.0002888333333333333,0.0,-3.5637294569594764,-3.5637294569594764,0.017444977583530773,-0.016981163204079008,100.0,-12.450529047137536,-6.875302008256845,9.662915536973424
0.00028900000000000003,0.0,-3.6709070239149,-3.6709070239149,0.017962081543309097,-0.01749857626656032,100.0,-11.958069433295709,-7.354882183858417,9.656475817847056
0.0002891666666666667,0.0,-3.757336832737168,-3.757336832737168,0.018378974879628987,-0.017915778499691785,100.0,-11.452621304894915,-7.847459457345935,9.650040390384245
0.00028933333333333334,0.0,-3.8225310462063686,-3.8225310462063686,0.018693303570248877,-0.018230415881262743,100.0,-10.937005005225647,-8.350213479708795,9.643609251724865
0.00028950000000000004,0.0,-3.866121845731235,-3.866121845731235,0.0189032933404572,-0.018440714136699222,100.0,-10.41409828411403,-8.86026649540442,9.637182399010701
0.0002896666666666667,0.0,-3.887863506542642,-3.887863506542642,0.019007759597299348,-0.018545488673183737,100.0,-9.886820033104915,-9.374699607175359,9.630759829385443
0.00028983333333333335,0.0,-3.8876337828545484,-3.8876337828545484,0.019006114107590066,-0.01854415125766803,100.0,-9.358113789296791,-9.890569272214286,9.624341539994685
0.00029,0.0,-3.865434595191661,-3.865434595191661,0.018898368305202716,-0.01843671332416237,100.0,-8.83093110035707,-10.404923937148798,9.617927527985923
0.0002901666666666667,-3.8213920160193684,0.0,-3.8213920160193684,0.018685133209469046,-0.01822378589213536,100.0,-8.308214844740034,-10.914820717823403,9.611517790508554
0.00029033333333333336,-3.3484982760777426,0.0,-3.3484982760777426,0.0282114574781099,-0.027750417619444398,100.0,0.0,-21.205579812256424,9.605112324713874
0.0002905,-2.1845721998924477,0.0,-2.1845721998924477,13.986540414035904,-0.0032641998817864275,100.0,0.0,-20.087989924131104,9.59980778919018
0.00029066666666666667,-0.9106196109289582,0.0,-0.9106196109289582,29.944075090663713,-0.0017016087895491893,100.0,0.0,-20.176656895581388,9.59703498818132
0.0002908333333333334,0.40825675792272276,0.0,0.40825675792272276,46.72741869446471,0.0007284606752419162,100.0,0.0,-20.18972414650712,9.59704261580243
0.000291,1.7051995421824409,0.0,1.7051995421824409,63.10732678954631,0.0031094251477753222,100.0,0.0,-20.13535837897916,9.599862996581537
0.0002911666666666667,2.9145091740201323,0.0,2.9145091740201323,77.87661694387305,0.005334055081757938,100.0,0.0,-20.01627608171022,9.605323034744497
0.00029133333333333333,3.975008711970692,0.0,3.975008711970692,89.9112635889625,0.007293317541983545,100.0,0.0,-19.838428893508617,9.61305317003268
0.00029150000000000004,4.833159117475625,0.0,4.833159117475625,98.22769340170294,0.008891893334187238,100.0,0.0,-19.610638297098493,9.622506436121006
0.0002916666666666667,5.4457827028533305,0.0,5.4457827028533305,102.03286576090754,0.010052927676104637,100.0,0.0,-19.34414395796654,9.632986555966328
0.00029183333333333334,5.782256014664746,0.0,5.782256014664746,100.7645968083073,0.01072193384296077,100.0,0.0,-19.052028760617272,9.643683634628056
0.000292,5.826060784525955,0.0,5.826060784525955,94.12007911233829,0.010869552207363,100.0,0.0,-18.74855035811503,9.653715623339938
0.0002921666666666667,5.5756144006131025,0.0,5.5756144006131025,82.0711525725232,0.010493025822472905,100.0,0.0,-18.448413392696885,9.662173435867297
0.00029233333333333336,5.04433815395874,0.0,5.04433815395874,64.86555892542626,0.00961631836979398,100.0,0.0,-18.166019544543527,9.668167413719784
0.0002925,4.259960412461645,0.0,4.259960412461645,43.01412751540502,0.008288869584634912,100.0,0.0,-17.914733665429466,9.670872769925436
0.00029266666666666666,3.2630908872354585,0.0,3.2630908872354585,17.26455737046395,0.0065830527482995446,100.0,0.0,-17.706203402086917,9.669571695119084
0.00029283333333333337,2.105139291291239,0.0,2.105139291291239,-11.436856503755521,0.0045904649611872225,100.0,1.9953551812700558,-17.549766955748115,9.663689981800882
0.000293,2.87968510881244,0.0,2.87968510881244,0.10020222374120974,-0.05173765065999473,100.0,-4.881620690675373,-14.454988137227787,9.657226993931308
0.0002931666666666667,3.069189233145637,0.0,3.069189233145637,-0.016047440677070812,0.01631110152581557,100.0,-5.1395918746442355,-14.161870330057031,9.650791199405825
0.0002933333333333333,3.250283392223435,0.0,3.250283392223435,-0.015449107147099144,0.015912851871036103,100.0,-5.560615218908568,-13.728104502240775,9.644359559655706
0.00029350000000000003,3.412870308441865,0.0,3.412870308441865,-0.016254062998545614,0.016716674854219356,100.0,-6.001794582283836,-13.274069809943352,9.637932206912728
0.0002936666666666667,3.556167999960069,0.0,3.556167999960069,-0.016945674112875966,0.01740798101675088,100.0,-6.463572917916267,-12.799445338782988,9.631509137588136
0.00029383333333333334,3.6793652889225705,0.0,3.6793652889225705,-0.017540456840829388,0.01800245563309149,100.0,-6.943243505956792,-12.306937173225567,9.625090348831081
0.00029400000000000004,3.7817665676501044,0.0,3.7817665676501044,-0.018034791140209304,0.018496482039689534,100.0,-7.438060052831025,-11.7992916042792,9.61867583778882
0.0002941666666666667,3.8627937433655473,0.0,3.8627937433655473,-0.018425890126443287,0.018887273338279307,100.0,-7.945189590318195,-11.279341594447745,9.612265601610524
0.00029433333333333335,3.921989527492648,0.0,3.921989527492648,-0.01871154742451101,0.01917262315375728,100.0,-8.461729694348433,-10.749989562103302,9.60585963744727
0.0002945,3.9590200161374374,0.0,3.9590200161374374,-0.018890152607184837,0.01935092105875896,100.0,-8.98472486661032,-10.214190999863233,9.599457942452034
0.0002946666666666667,3.9736765735253097,0.0,3.9736765735253097,-0.018960700256321045,0.01942116163500407,100.0,-9.511183238298596,-9.674937770842536,9.59306051377968
0.00029483333333333336,3.965877007477891,0.0,3.965877007477891,-0.018922795627350185,0.019382950137786674,100.0,-10.038093478519928,-9.135241200248078,9.586667348586984
0.000295,3.9356660303091364,0.0,3.9356660303091364,-0.018776656862737995,0.01923650470943613,100.0,-10.562441812209178,-8.59811505746233,9.5802784440326
0.00029516666666666667,0.0,3.883215002556331,3.883215002556331,-0.018523113741877283,0.018982655129208964,100.0,-11.081229051375837,-8.066558524796903,9.573893797277089
0.0002953333333333334,0.0,3.4015636833152247,3.4015636833152247,-0.028007444497439457,0.028466679629640206,100.0,-21.379725326072887,0.0,9.567513405482895
0.0002955,0.0,2.1461455366785844,2.1461455366785844,-0.0031315311499667173,15.69415362485731,100.0,-20.113445462237014,0.0,9.562379226696498
0.0002956666666666667,0.0,0.7827923649100539,0.7827923649100539,-0.0014855819144011678,33.32015315317203,100.0,-20.199231921792418,0.0,9.560059924486907
0.00029583333333333333,0.0,-0.6188278652585653,-0.6188278652585653,0.0010926112659821617,51.64947852328213,100.0,-20.204088006444522,0.0,9.560791758234663
0.00029600000000000004,0.0,-1.9876446045213774,-1.9876446045213774,0.003601288748448287,69.37533305637024,100.0,-20.13765625611261,0.0,9.564579566054592
0.0002961666666666667,0.0,-3.254301300535283,-3.254301300535283,0.005927755784187105,85.2232851771733,100.0,-20.003283898422406,0.0,9.571210593179575
0.00029633333333333334,0.0,-4.354707786357086,-4.354707786357086,0.007957784228941209,98.01573608074519,100.0,-19.807724573512683,0.0,9.580265468607141
