time,Current: AMS1,Current: AMS2,Current: AMLr,Current: AMD1,Current: AMD2,Current: AMOut,Voltage: VMLp,Voltage: VMCr,Voltage: VMD1,Voltage: VMD2,Voltage: VMout
0.0,1.2194899947695723,0.0,1.2194899947695723,-9.849657109543797e-08,9.849656979679521e-08,-5.257993839311851e-16,600.0,1.6985392557682846,0.0,-28.89300204891921,-1.3144984598279627e-16
1.6666666666666668e-07,11.819300117710252,0.0,11.819300117710252,194.4014965706662,3.556611196436287e-07,0.06662578626418006,600.0,20.221984467387657,0.0,-11.36862929723273,0.016656446566045015
3.3333333333333335e-07,21.80905568061367,0.0,21.80905568061367,377.58886115858417,6.521519180735019e-07,0.2605679778156166,600.0,67.69150345938593,0.0,-10.515177901352965,0.06514199445390415
5.000000000000001e-07,30.679917824225274,0.0,30.679917824225274,540.2061193411874,9.15399271626907e-07,0.57097652816731,600.0,141.66656028056093,0.0,-9.189751853938242,0.1427441320418275
6.666666666666667e-07,37.98052153735175,0.0,37.98052153735175,673.9540827630203,1.1320102131736051e-06,0.9810560196306402,600.0,238.35721689164586,0.0,-7.459901812578767,0.24526400490766004
8.333333333333333e-07,43.3399427739757,0.0,43.3399427739757,772.0126453292982,1.2909831784890395e-06,1.4689271173761445,600.0,352.8184987281626,0.0,-5.413734053625832,0.3672317793440361
1.0000000000000002e-06,46.48654487011891,0.0,46.48654487011891,829.3873114881735,1.3842646240775715e-06,2.0087465252107735,600.0,479.2034940862684,0.0,-3.1554029566930275,0.5021866313026934
1.1666666666666668e-06,47.26174671474321,0.0,47.26174671474321,843.1623500956335,1.4071572248798446e-06,2.5720281335846544,600.0,611.062232637776,0.0,-0.7997869767328325,0.6430070333961636
1.3333333333333334e-06,45.628014859266855,0.0,45.628014859266855,812.6477432072331,1.3585566016452746e-06,3.1290978282865205,600.0,741.6710654437866,0.0,0.0,0.7822744570716301
1.5e-06,41.11448192944172,0.0,41.11448192944172,756.1119624137091,28.205309139409394,3.659875893407051,600.0,863.8734554669169,0.0,0.0,0.9149689733517627
1.6666666666666667e-06,34.083358770390866,0.0,34.083358770390866,673.7710803890466,77.87299770948175,4.169941260163492,600.0,969.7458147210252,0.0,0.0,1.042485315040873
1.8333333333333335e-06,24.96893153615886,0.0,24.96893153615886,569.7942562832092,145.01855103375442,4.656471272469137,600.0,1052.8105500336126,0.0,0.0,1.1641178181172842
2.0000000000000003e-06,14.33282067980184,0.0,14.33282067980184,449.55749291159776,224.4736091640105,5.116776070964025,600.0,1107.9968870187593,0.0,0.0,1.2791940177410062
2.166666666666667e-06,2.8293757312826884,0.0,2.8293757312826884,319.31819695689677,310.2102377121348,5.5483134625245345,600.0,1131.9504043376235,0.0,0.0,1.3870783656311336
2.3333333333333336e-06,-8.834580259366971,0.0,-8.834580259366971,185.83663665658636,395.71817922754934,5.94870295849588,600.0,1123.2369025043809,0.0,0.0,1.48717573962397
2.5e-06,-19.943180155253216,0.0,-19.943180155253216,55.96754822444211,474.4118424913543,6.315738904137774,600.0,1082.428218416264,0.0,0.0,1.5789347260344435
2.666666666666667e-06,-29.815447658325184,0.0,-29.815447658325184,-63.75305574271319,540.041984362266,6.647402626880001,600.0,1012.0648545390089,0.0,0.0,1.6618506567200002
2.8333333333333335e-06,-34.60438035126252,0.0,-34.60438035126252,8.341222391600175e-06,687.3515008699383,7.069967295617073,600.0,923.1121656457441,-9.134339566676985,0.0,1.7674918239042683
3e-06,-38.86893752664895,0.0,-38.86893752664895,1.1472854542934353e-06,764.1547791001606,7.554946290007552,600.0,819.7037036264076,-7.303498222968173,0.0,1.888736572501888
3.1666666666666667e-06,-41.14579124493376,0.0,-41.14579124493376,1.2149617127635867e-06,804.4047688788601,8.078952627792896,600.0,707.1306047376784,-5.309286641156369,0.0,2.019738156948224
3.3333333333333333e-06,-41.3205863590743,0.0,-41.3205863590743,1.2202462121034588e-06,805.999060652383,8.616574323478032,600.0,591.1466626622281,-3.2541757438143986,0.0,2.154143580869508
3.5000000000000004e-06,-39.38624539105278,0.0,-39.38624539105278,1.1629381462120515e-06,768.8077753925804,9.141671670637516,600.0,477.6745611143879,-1.243632576992587,0.0,2.285417917659379
3.666666666666667e-06,-35.443240494693086,0.0,-35.443240494693086,1.046027628230271e-06,694.6785557460504,9.628710567255137,600.0,372.5037390670884,0.0,0.0,2.4071776418137842
3.833333333333334e-06,-29.38151958024161,0.0,-29.38151958024161,15.83070477810901,596.7011103162322,10.05843346427186,600.0,281.2358325563758,0.0,0.0,2.514608366067965
4.000000000000001e-06,-21.523889448884958,0.0,-21.523889448884958,46.84491853642402,480.1891752021201,10.431927284847001,600.0,209.63075994158154,0.0,0.0,2.6079818212117503
4.166666666666667e-06,-12.354528027868051,0.0,-12.354528027868051,88.73632292332121,349.92681879237904,10.747152905678082,600.0,162.05972640317404,0.0,0.0,2.6867882264195204
4.333333333333334e-06,-2.4375480939752823,0.0,-2.4375480939752823,136.45604255746184,211.45632157550813,11.002396632427967,600.0,141.41426510162427,0.0,0.0,2.7505991581069917
4.5e-06,7.617706914345352,0.0,7.617706914345352,184.5370524514958,70.75101517450273,11.196279510208656,600.0,148.93050111886862,0.0,0.0,2.799069877552164
4.666666666666667e-06,17.194102869037113,0.0,17.194102869037113,227.44423147057284,-66.13759558728204,11.327764766164114,600.0,184.11518903764107,0.0,0.0,2.8319411915410284
4.833333333333333e-06,21.95452456940651,0.0,21.95452456940651,375.62247140595696,8.252973252114529e-06,11.537675587080445,600.0,237.45839672549826,0.0,-11.689629909385241,2.884418896770111
5e-06,0.0,26.886825002497687,26.886825002497687,463.830797861722,8.052233507773763e-07,11.813864305274452,600.0,306.2334228754596,0.0,-10.45307567849077,2.953466076318613
5.166666666666667e-06,0.0,9.124350331779588,9.124350331779588,135.75568400008805,2.7571214982512564e-07,12.007140232900305,600.0,356.56436263277453,0.0,0.0,3.0017850582250762
5.333333333333334e-06,0.0,-11.976593777438156,-11.976593777438156,-112.52994564286912,147.8822953079983,12.056165547985946,600.0,352.09653759726143,0.0,0.0,3.0140413869964866
5.500000000000001e-06,0.0,-25.455109004485195,-25.455109004485195,1.3675652183620912e-05,500.05795110661813,12.290315343316903,600.0,302.2727907684645,-22.54982315073844,0.0,3.072578835829226
5.666666666666667e-06,0.0,-39.82363470711199,-39.82363470711199,1.1808993277275733e-06,761.1742459947001,12.708580169843218,600.0,210.21199737373254,-20.91243997755619,0.0,3.1771450424608045
5.833333333333334e-06,0.0,-52.148939599964166,-52.148939599964166,1.5470094219387365e-06,984.7197772232087,13.289962296296396,600.0,80.64555042441515,-18.606633556106136,0.0,3.322490574074099
6e-06,0.0,-61.80442994918275,-61.80442994918275,1.8338369128758657e-06,1159.173754299875,14.005061575904307,600.0,-79.78716497657604,-15.750710553247663,0.0,3.5012653939760767
6.166666666666667e-06,0.0,-68.30016402980456,-68.30016402980456,2.026854006794565e-06,1275.5280412418103,14.817581520438411,600.0,-262.8788941949285,-12.490884572338214,0.0,3.704395380109603
6.333333333333333e-06,0.0,-71.30772075784436,-71.30772075784436,2.1163268093614316e-06,1327.7444020123517,15.68618579222576,600.0,-459.2742971909556,-8.99379250349849,0.0,3.92154644805644
6.5000000000000004e-06,0.0,-70.67681158941924,-70.67681158941924,2.097809150549532e-06,1313.0599407222799,16.566610146930557,600.0,-658.94792431769,-5.437980880688421,0.0,4.141652536732639
6.666666666666667e-06,0.0,-66.44279576244205,-66.44279576244205,1.9723648993047673e-06,1232.125280709648,17.413921928390117,600.0,-851.715963797004,-2.0047920463395457,0.0,4.353480482097529
