time,Vo,Io,VC1,ILr
8.704262043124715e-05,35.86934109973025,143.477364398921,-1020.4798907356907,-21.956726052945466
8.719346004187626e-05,35.84770543609339,143.39082174437357,-1074.6472098792128,-21.127157480776944
8.757082966077558e-05,35.79363474120842,143.1745389648337,-1199.8394734248313,-18.634022556914616
8.806471162836343e-05,35.722993139298055,142.89197255719222,-1336.8023582241133,-14.5809328966183
8.80647116283643e-05,35.72299313929793,142.8919725571917,-1336.8023582243238,-14.580932896610483
8.806471162836517e-05,35.7229931392978,142.8919725571912,-1336.8023582245366,-14.580932896602516
8.834073461143539e-05,35.68542475568004,142.74169902272016,-1396.4353812223114,-11.199039499118852
8.861675759450561e-05,35.6556938708349,142.6227754833396,-1437.0594635361947,-6.3699673554454215
8.889278057757583e-05,35.64047460275511,142.56189841102045,-1453.5496048456162,-0.7706180129447047
8.892944462890333e-05,35.63963279069148,142.55853116276592,-1453.7713050225966,-1.7980283928409335e-11
8.89294446289042e-05,35.639632790691465,142.55853116276586,-1453.7713050225968,1.5898393712632242e-13
8.920546761197442e-05,35.642321465793614,142.56928586317446,-1440.8577134145019,5.570579978296978
8.948149059504464e-05,35.658988441405896,142.63595376562358,-1404.0155402622959,10.344195677317316
8.975751357811487e-05,35.68354358537304,142.73417434149215,-1348.3615023278483,13.705047053834228
9.000000000000048e-05,35.70511955714288,142.82047822857152,-1289.868386307739,15.156893480499857
9.000000000000135e-05,35.70511955714294,142.82047822857177,-1289.8683863075212,15.156893480502319
9.000000000000235e-05,35.70511955714303,142.8204782285721,-1289.868386307265,15.156893480505161
9.015086654795908e-05,35.741947225155215,142.96778890062086,-1227.6036746797588,34.25445899271877
9.03017330959158e-05,35.82548499335012,143.3019399734005,-1119.297791810762,51.71616707661731
9.045259964387253e-05,35.95034506841568,143.80138027366272,-969.9379423667993,66.85493354695889
9.060346619182925e-05,36.10920252799287,144.43681011197148,-786.1105693176759,79.08789727347008
9.075433273978598e-05,36.29327847947172,145.17311391788687,-575.7107283402333,87.95868181615488
9.09051992877427e-05,36.492738116202645,145.97095246481058,-347.60233243185917,93.15417311117943
9.105606583569943e-05,36.697105881730984,146.78842352692394,-111.24373331530151,94.51526661741397
9.120693238365616e-05,36.89570146416084,147.58280585664335,123.7056678563672,92.0411928500304
9.135779893161288e-05,37.07807803513884,148.31231214055535,347.7814976645622,85.88733590492055
9.150866547956961e-05,37.23444487330619,148.93777949322475,552.0970117061254,76.35672470129578
9.165953202752633e-05,37.35605738294532,149.4242295317813,728.6968307658236,63.88563179849436
9.181039857548306e-05,37.43555908384504,149.74223633538017,870.8678129564956,49.023948474464945
9.196126512343979e-05,37.4672623194282,149.8690492777128,973.3950037376217,32.41120809227631
9.204304474133493e-05,37.463193542041104,149.85277416816442,1011.0994855589942,22.91418475610323
9.20430447413358e-05,37.46319354204097,149.85277416816388,1011.0994855593248,22.914184756001536
9.219391128929252e-05,37.44059246446707,149.7623698578683,1067.7026437649279,22.099102916380655
9.257610390482974e-05,37.38339793096459,149.53359172385836,1200.6390729716593,19.587491250457777
9.308998762273701e-05,37.30663388784204,149.22653555136816,1350.4710284572047,15.322358200455906
9.31655118047058e-05,37.29536536054864,149.18146144219455,1369.3542137787447,14.617768940850736
9.316551180470667e-05,37.29536536054851,149.18146144219403,1369.3542137789564,14.617768940842563
9.316551180470754e-05,37.29536536054837,149.18146144219347,1369.3542137791696,14.617768940834246
9.344107843838056e-05,37.25612215741714,149.02448862966855,1428.8216743281973,11.133761073576723
9.371664507205359e-05,37.22466736633814,148.89866946535255,1468.870145234852,6.215449599754802
9.399221170572662e-05,37.20756333897913,148.8302533559165,1484.4638113945866,0.5488635047653005
9.401800876536308e-05,37.20675524887382,148.82702099549527,1484.5696120967498,8.526512829121202e-14
9.401800876536394e-05,37.20675524887379,148.82702099549516,1484.5696120967493,-1.830002815950138e-11
9.429357539903697e-05,37.2066328153255,148.826531261302,1471.5510618591352,-5.625560310001157
9.456914203271e-05,37.22021844919899,148.88087379679595,1434.395247768389,-10.451886476572227
9.484470866638302e-05,37.241403230337134,148.96561292134854,1378.2316884641125,-13.858478069658037
9.500000000000062e-05,37.25372899261195,149.0149159704478,1340.9030623722924,-14.986393818062592
9.500000000000148e-05,37.25372899261201,149.01491597044804,1340.9030623720785,-14.986393818067127
9.500000000000254e-05,37.25372899261209,149.01491597044836,1340.903062371811,-14.986393818072695
9.5150583820168e-05,37.29010367800158,149.16041471200631,1278.7721390372262,-34.411309712351176
9.530116764033346e-05,37.373839549785714,149.49535819914286,1169.86936634117,-52.19580161874667
9.545175146049892e-05,37.49953624163278,149.99814496653113,1019.197149728058,-67.64238003456781
9.560233528066438e-05,37.65982654659718,150.63930618638872,833.3797903555412,-80.15817130286483
9.575291910082984e-05,37.845864859149756,151.38345943659903,620.3720331566013,-89.27748649262227
9.59035029209953e-05,38.04772731002511,152.19090924010044,389.11781082114135,-94.67890077784166
9.605408674116076e-05,38.254829346482985,153.01931738593194,149.17365885931665,-96.19628019522426
9.620467056132622e-05,38.45636484143638,153.82545936574553,-89.68746661094137,-93.82335441643995
9.635525438149168e-05,38.64174806663172,154.56699226652688,-317.8756233357023,-87.71174106520722
9.650583820165714e-05,38.80104057603458,155.20416230413832,-526.3703216890818,-78.16259303885035
9.66564220218226e-05,38.92534589338385,155.7013835735354,-707.0784735359632,-65.61229660474959
9.680700584198806e-05,39.00715644285862,156.0286257714345,-853.1497287902115,-50.612883398360175
9.695758966215352e-05,39.0406393160579,156.1625572642316,-959.2370027799415,-33.80802462445368
9.704479207446937e-05,39.03645094113983,156.14580376455933,-1000.8977750139687,-23.521713655488256
9.704479207447024e-05,39.0364509411397,156.1458037645588,-1000.8977750143079,-23.521713655384836
9.71953758946357e-05,39.012944857887554,156.05177943155022,-1058.9432761021899,-22.72530315818564
9.75830321989128e-05,38.95249706929605,155.8099882771842,-1197.8066542134425,-20.204570789302373
9.810190900507899e-05,38.87173462540118,155.48693850160473,-1354.2532544729058,-15.894051191587618
9.829083675771993e-05,38.84236987768542,155.36947951074168,-1401.4929551544792,-14.093721663807017
9.829083675772079e-05,38.842369877685286,155.36947951074114,-1401.4929551546822,-14.093721663798542
9.829083675772166e-05,38.84236987768515,155.3694795107406,-1401.492955154888,-14.093721663789882
9.85684437974855e-05,38.801070402066436,155.20428160826575,-1458.7285653384447,-10.507351371685797
9.884605083724935e-05,38.76736780962001,155.06947123848005,-1496.0659830554669,-5.547816987599459
9.911951742743888e-05,38.74766293908679,154.99065175634715,-1508.7499946554015,-1.7893242443278723e-11
9.911951742743975e-05,38.747662939086744,154.99065175634698,-1508.7499946554017,5.240252676230739e-14
9.939712446720359e-05,38.74220155143475,154.968806205739,-1495.7815195383098,5.562648721812986
9.967473150696743e-05,38.74961227929733,154.99844911718932,-1458.7787868786236,10.329963491516358
9.995233854673128e-05,38.76374939678399,155.05499758713597,-1402.8935825088681,13.680606839553922
0.00010000000000000053,38.76641446974461,155.06565787897844,-1391.799306456151,14.081931768365372
0.0001000000000000014,38.76641446974465,155.0656578789786,-1391.7993064559475,14.081931768372142
0.00010000000000000251,38.76641446974472,155.06565787897887,-1391.7993064556838,14.081931768380851
0.00010015031100063102,38.79977821199514,155.19911284798056,-1331.5953285676508,33.86971606314303
0.00010030062200125952,38.88129444214042,155.5251777685617,-1223.764741632633,52.040264240652796
0.00010045093300188803,39.00562808179366,156.02251232717464,-1073.2594655285973,67.88271873164618
0.00010060124400251654,39.16543279579586,156.66173118318343,-886.6845960955213,80.7902930365866
0.00010075155500314504,39.35184703640175,157.407388145607,-672.0082708868778,90.28330486194785
0.00010090186600377355,39.55489479229325,158.219579169173,-438.22060668970346,96.02675631958869
0.00010105217700440206,39.76390430577851,159.05561722311404,-194.9561165995443,97.84186034501349
0.00010120248800503056,39.967949654600986,159.87179861840394,47.9046617085652,95.71109180423123
0.00010135279900565907,40.156296459336815,160.62518583734726,280.6379344581549,89.7766503224844
0.00010150311000628757,40.318833658853194,161.27533463541278,494.0674764876162,80.33248867332489
0.00010165342100691608,40.4464740956026,161.7858963824104,679.9278819419587,67.81031852260932
0.00010180373200754459,40.53150815388573,162.12603261554293,831.1859428152802,52.76024301404829
0.00010195404300817309,40.56789681113352,162.2715872445341,942.3077487173845,35.826873814810924
0.00010204996066581289,40.56384623885793,162.2553849554317,990.4154689732188,24.35839571065216
0.00010204996066581376,40.563846238857785,162.25538495543114,990.4154689735701,24.3583957105471
0.00010220027166644226,40.53946466395484,162.15785865581935,1050.4753409746234,23.580447782316284
0.00010259332704407318,40.47577749329245,161.9031099731698,1196.84360310667,21.046364813615533
0.00010311849812617969,40.390839802259634,161.56335920903854,1362.2485392758176,16.65972226666187
0.00010339437336709276,40.34629298301627,161.38517193206508,1432.660236514424,13.96652526541581
0.00010339437336709362,40.34629298301613,161.3851719320645,1432.660236514625,13.966525265407013
0.00010339437336709449,40.34629298301598,161.3851719320639,1432.660236514829,13.966525265398023
0.00010367228167478329,40.303260438359395,161.21304175343758,1489.135289002422,10.281156504414708
0.00010395018998247209,40.26773576643723,161.0709430657489,1525.2912253301204,5.249223816675533
0.00010420778051314182,40.24652014899746,160.98608059598985,1536.5821638042821,4.884981308350689e-14
0.00010420778051314268,40.24652014899741,160.98608059598965,1536.5821638042821,-1.7893242443278723e-11
0.00010448568882083148,40.23787515945768,160.95150063783072,1523.5477744260456,-5.585121354261084
0.00010476359712852028,40.24155928274519,160.96623713098077,1486.350174607796,-10.373991601394536
0.00010499999999999972,40.24990193601869,160.99960774407475,1439.4999567060809,-13.347333158395251
0.00010500000000000059,40.249901936018716,160.99960774407486,1439.4999567058892,-13.347333158403881
0.00010500000000000173,40.24990193601876,160.99960774407504,1439.4999567056325,-13.34733315841536
0.00010500000000000259,40.2499019360188,160.9996077440752,1439.4999567054376,-13.347333158424105
0.00010500000000000373,40.249901936018844,160.99960774407538,1439.4999567051843,-13.347333158580941
0.00010500000000000942,40.249901936019064,160.99960774407626,1439.499956703918,-13.34733315936512
0.00010500000000003788,40.24990193602017,160.9996077440807,1439.4999566975869,-13.347333163286015
0.00010500000000018019,40.24990193602572,160.9996077441029,1439.499956665931,-13.347333182890498
0.00010500000000089169,40.249901936053476,160.9996077442139,1439.499956507652,-13.347333280912917
0.00010500000000444923,40.249901936192245,160.99960774476898,1439.4999557162578,-13.347333771025003
0.00010500000002223692,40.24990193688612,160.99960774754447,1439.4999517592864,-13.34733622158542
0.00010500000011117538,40.24990194035552,160.99960776142208,1439.4999319744188,-13.347348474387342
0.00010500000055586768,40.24990195770279,160.99960783081116,1439.4998330498074,-13.347409738392685
0.00010500000277932917,40.249902044446074,160.9996081777843,1439.49933841994,-13.3477160583129
0.0001050000138966366,40.24990247833592,160.99960991334368,1439.4968651003305,-13.349247655251617
0.00010500006948317376,40.24990465212001,160.99961860848003,1439.4844942455015,-13.356905573374144
0.00010500034741585958,40.24991562940826,160.99966251763303,1439.4225335553979,-13.39519349823593
0.00010500173707928867,40.24997322452637,160.9998928981055,1439.1100701561572,-13.5865912945033
0.00010500868539643412,40.250328851139216,161.00131540455686,1437.4813118070574,-14.542511564272255
0.00010504342698216134,40.25378935665774,161.01515742663096,1427.6843299579812,-19.29253427673704
0.00010518666025750544,40.296804022430806,161.18721608972322,1358.9825838239276,-38.14899119764898
0.00010532989353284954,40.38328776053142,161.53315104212567,1247.1415463880603,-55.37925362492228
0.00010547312680819364,40.50822921532913,162.03291686131652,1096.7802201720087,-70.37296171826836
0.00010561636008353773,40.66498837549985,162.6599535019994,913.8689516633791,-82.61001440982055
0.0001057889184407412,40.884279926738174,163.5371197069527,660.5751847601343,-93.11247442402006
0.00010596147679794466,41.122639504058284,164.49055801623314,384.32464232744735,-98.54683297406174
0.00010613403515514812,41.363570890292,165.454283561168,100.02412555791427,-98.70717190453445
0.00010630659351235158,41.590440196878575,166.3617607875143,-177.2349050267277,-93.67079987186533
0.00010647915186955504,41.78733517905997,167.1493407162399,-432.98045545619647,-83.78971005044863
0.0001066517102267585,41.93990068295042,167.7596027318017,-654.118505776043,-69.66751181133692
0.00010682426858396196,42.03607724066665,168.1443089626666,-829.6062632314671,-52.123371732227525
0.00010699682694116542,42.066706069643224,168.2668242785729,-951.0057743743713,-32.14508390219084
0.00010705597203653522,42.06103422003271,168.24413688013084,-979.1388715265098,-24.91491666673573
0.00010705597203653608,42.06103422003256,168.24413688013024,-979.1388715268694,-24.91491666662914
0.00010722853039373955,42.032012091622015,168.12804836648806,-1049.5468533765645,-24.034988441448526
0.00010762881182637973,41.964767147541686,167.85906859016674,-1201.4626165540114,-21.444814151681776
0.0001081563904052106,41.87630156612393,167.5052062644957,-1370.8621459966696,-16.994830067016736
0.00010852159104092302,41.815173123335505,167.26069249334202,-1463.2013113739717,-13.342175596682317
0.00010852159104092389,41.815173123335356,167.26069249334142,-1463.201311374164,-13.3421755966732
0.0001085215910409248,41.81517312333519,167.26069249334077,-1463.201311374371,-13.342175596663303
0.00010880232687876296,41.76999775946331,167.07999103785323,-1517.074003678274,-9.552839036040451
0.0001090830627166011,41.73211687341566,166.92846749366265,-1550.0955438902713,-4.487516871173559
0.00010930772744767195,41.71074176427686,166.84296705710744,-1558.5010698754118,-2.1316282072803006e-14
0.00010930772744767282,41.71074176427679,166.84296705710716,-1558.5010698754113,1.7417622899529306e-11
0.00010958846328551097,41.696430371907205,166.78572148762882,-1545.5073674493524,5.511318466525043
0.00010986919912334912,41.693671595249654,166.77468638099862,-1508.4454083104417,10.22802550728768
0.00010999999999999984,41.69474332721027,166.77897330884107,-1484.228662903506,11.97668699646449
0.00011000000000000071,41.694743327210276,166.7789733088411,-1484.2286629033345,11.976686996474847
0.00011000000000000193,41.6947433272103,166.7789733088412,-1484.2286629030878,11.976686996489661
0.00011015000801854127,41.722410957147524,166.8896438285901,-1428.6174445266176,32.403843636463364
0.00011030001603708061,41.799665892253905,167.19866356901562,-1323.8024564102159,51.27131413050044
0.00011045002405561995,41.92132708682375,167.685308347295,-1174.6140119183267,67.84229664428246
0.00011060003207415929,42.08011209192276,168.32044836769103,-987.5988025657925,81.48280285870445
0.00011075004009269863,42.267148927725614,169.06859571090246,-770.7322909428161,91.68566208794992
0.00011090004811123797,42.47237843945428,169.88951375781713,-533.0777598771866,98.08913544216315
0.00011105005612977731,42.68497571923913,170.7399028769565,-284.40634695197303,100.48945847995824
0.00011120006414831666,42.89379711530561,171.57518846122244,-34.7938619685857,98.8468488461564
0.000111350072166856,43.087833862360334,172.35133544944134,205.78905787629785,93.28482896127657
0.00011150008018539534,43.256653995020166,173.02661598008066,427.87686325907305,84.08298389642222
0.00011165008820393468,43.39081491631082,173.5632596652433,622.883116875899,71.66353720961595
0.00011180009622247402,43.482230419995936,173.92892167998374,783.433929016473,56.57237107257134
0.00011195010424101336,43.524478024191936,174.09791209676774,903.647945343369,39.455331971763634
0.00011206341657096539,43.521077042139645,174.08430816855858,965.1062044376893,25.617757345787496
0.00011206341657096625,43.521077042139495,174.08430816855798,965.1062044380586,25.617757345679685
0.0001122134245895056,43.494970688083974,173.9798827523359,1028.2497615177888,24.88429851561036
0.00011261913226626066,43.424442678046425,173.6977707121857,1188.150060161778,22.34379711419249
0.00011315567747428239,43.331345785503714,173.32538314201486,1368.3881796536757,17.86845136082198
0.00011364022350246922,43.24744287496309,172.98977149985237,1492.9409021075398,12.934777020687761
0.00011364022350247009,43.247442874962935,172.98977149985174,1492.9409021077263,12.934777020678307
0.00011364022350247096,43.24744287496278,172.98977149985112,1492.940902107915,12.934777020668673
0.00011392190287033913,43.20045257897541,172.80181031590163,1544.8685418877226,9.059051360114642
0.0001142035822382073,43.16053261220454,172.64213044881816,1575.6032946053137,3.965252579420362
0.00011440387017486037,43.13932706400042,172.55730825600168,1582.221915569695,2.637889906509372e-13
0.00011440387017486124,43.139327064000355,172.55730825600142,1582.221915569695,-1.6937562463681388e-11
0.00011468554954272941,43.12067576003797,172.48270304015188,1569.2879476555051,-5.467778397077969
0.00011496722891059759,43.11284581650978,172.45138326603913,1532.3944222755522,-10.147353938091307
0.00011500000000000056,43.1124569440749,172.4498277762996,1526.672939936103,-10.61505641067446
0.00011500000000000143,43.112456944074886,172.44982777629954,1526.6729399359488,-10.615056410686535
0.0001150000000000027,43.11245694407487,172.4498277762995,1526.6729399357203,-10.61505641070437
0.00011514947524621808,43.136693136460316,172.54677254584126,1474.3700778467344,-31.27276287343583
0.00011529895049243345,43.21090728713894,172.84362914855575,1372.3977188763452,-50.42337041578682
0.00011544842573864883,43.33008317617897,173.32033270471587,1225.4462131545747,-67.32328536976812
0.0001155979009848642,43.48707782492117,173.9483112996847,1039.93610619722,-81.32933524604056
0.00011574737623107958,43.67313513519941,174.69254054079764,823.7372853346219,-91.92297080503869
0.00011589685147729495,43.87828200141426,175.51312800565705,585.8342871258475,-98.72922717404184
0.00011604632672351033,44.09174379354622,176.3669751741849,335.95172274220073,-101.52972568033724
0.0001161958019697257,44.30238675923805,177.2095470369522,84.15530514813287,-100.26923503411017
0.00011634527721594108,44.499168656595025,177.9966746263801,-159.55523412770364,-95.05561990017256
0.00011649475246215645,44.67157950595833,178.6863180238333,-385.6449532797399,-86.15327045278786
0.00011664422770837183,44.81005497799712,179.24021991198848,-585.4184058752857,-73.97036583830196
0.0001167937029545872,44.90634627184261,179.62538508737043,-751.3555988430395,-59.04056607075104
0.00011694317820080258,44.95383229986119,179.81532919944476,-877.3963095028076,-41.999941375299485
0.00011707246348839958,44.95189891091563,179.80759564366252,-950.8132158416728,-26.1068160226932
0.00011707246348840044,44.951898910915475,179.8075956436619,-950.8132158420495,-26.10681602258417
0.00011722193873461582,44.925030011348085,179.70012004539234,-1014.9852541566272,-25.400837384679065
0.00011763482289588798,44.85089560472491,179.40358241889965,-1181.2998644142504,-22.86549902325168
0.00011817677741584124,44.75377220037748,179.01508880150993,-1367.9889144594704,-18.368166395793963
0.00011871873193579451,44.65685911414177,178.62743645656707,-1509.0623376023273,-12.79164212954507
0.00011878128890450323,44.645686100046035,178.58274440018414,-1522.0636023489635,-12.088882450994598
0.00011878128890450409,44.645686100045864,178.58274440018346,-1522.063602349138,-12.088882450984803
0.00011878128890450496,44.6456861000457,178.5827444001828,-1522.0636023493146,-12.088882450974861
0.00011906627773406558,44.59646130048889,178.38584520195556,-1570.345505691399,-8.120934828002063
0.0001193512665636262,44.55394795780773,178.21579183123092,-1596.9839638205647,-3.035987512013198
0.00011950921069708295,44.535055581148896,178.14022232459558,-1600.9798752264303,-1.658850834473924e-11
0.00011950921069708381,44.53505558114882,178.14022232459527,-1600.9798752264305,1.021405182655144e-14
0.00011979419952664443,44.510225373816084,178.04090149526434,-1588.1879276493423,5.3446833222354355
0.00012000000000000059,44.49860331067592,177.99441324270367,-1563.980209547566,8.759590965730272
0.00012000000000000145,44.498603310675875,177.9944132427035,-1563.9802095474406,8.759590965743367
0.00012000000000000278,44.498603310675826,177.9944132427033,-1563.9802095472437,8.759590965763827
0.0001201496003289324,44.51798166094311,178.07192664377243,-1515.938194317723,29.680847864808065
0.00012029920065786202,44.58803060900598,178.35212243602393,-1417.4535426161776,49.153505993544286
0.00012044880098679165,44.70388478654704,178.81553914618817,-1273.0931395539517,66.41901865500638
0.00012059840131572127,44.858492758401866,179.43397103360746,-1089.194536652769,80.81791912017654
0.00012074800164465089,45.043141428161725,180.1725657126469,-873.5873723374856,91.81469946194842
0.00012089760197358051,45.24785288248816,180.99141152995264,-635.2591589463241,99.01749077966403
0.00012104720230251013,45.46180138960261,181.84720555841045,-383.9793823286644,102.19176438168888
0.00012119680263143976,45.673759229893776,182.6950369195751,-129.8974991462488,101.26754185324043
0.00012134640296036938,45.87255244464686,183.49020977858743,116.8687086211406,96.33991646288229
0.000121496003289299,46.04750813380485,184.1900325352194,346.63780563372245,87.66295769663026
0.00012164560361822862,46.18887550906307,184.75550203625227,550.5462947633066,75.63733469194685
0.00012179520394715824,46.28820420651632,185.15281682606528,720.892168815449,60.792241191604006
0.00012194480427608786,46.33866530305072,185.35466121220287,851.4271934169212,43.76242473617506
0.00012208320128660323,46.33753581366219,185.35014325464877,932.740117176359,26.682441539043236
0.00012208320128660497,46.33753581366187,185.3501432546475,932.7401171771296,26.682441538823632
0.0001222328016155346,46.30981551286108,185.2392620514443,998.4396718786356,26.00717734702087
0.00012265403118269565,46.23185261521342,184.92741046085368,1172.436570030795,23.485216160312678
0.00012320303652647657,46.130437728990835,184.52175091596334,1367.1284516345975,18.960920409952706
0.00012375204187025748,46.02924530798575,184.116981231943,1515.0672960991221,13.29349768700264
0.00012392308509375627,45.997764054567945,183.99105621827178,1550.2107983681055,11.340771383302489
0.000123923085093758,45.99776405456763,183.99105621827053,1550.2107983684325,11.340771383282402
0.00012392308509375974,45.99776405456731,183.99105621826925,1550.2107983687636,11.340771383261913
0.00012421058782621024,45.94646219433489,183.78584877733957,1595.1169414885878,7.290075050590513
0.00012449809055866074,45.9014969650811,183.6059878603244,1618.0217855441317,2.219314333291754
0.00012461633668569563,45.88589237425078,183.54356949700312,1620.2058033055146,3.8191672047105385e-14
0.00012461633668569736,45.88589237425057,183.54356949700227,1620.205803305515,-3.228350919926015e-11
0.00012490383941814786,45.85557722096314,183.42230888385257,1607.5547594814602,-5.239519456958153
0.00012499999999999897,45.847698000471865,183.39079200188746,1597.825674704468,-6.864577097281544
0.0001250000000000007,45.84769800047174,183.39079200188695,1597.825674704271,-6.864577097309679
0.00012500000000000244,45.84769800047161,183.39079200188644,1597.8256747040693,-6.864577097338303
0.00012514922098199764,45.862513195378504,183.45005278151402,1554.4398951187725,-27.935933211996876
0.00012529844196399283,45.928249327686046,183.71299731074419,1460.272991047935,-47.63314321821381
0.00012544766294598803,46.04026283474791,184.16105133899163,1319.7023839388648,-65.1915369201258
0.00012559688392798323,46.191695810558045,184.76678324223218,1138.8907358379292,-79.94245354115469
0.00012574610490997842,46.37400258011457,185.49601032045828,925.5154303320224,-91.33836505941412
0.00012589532589197362,46.57733922674244,186.30935690696975,688.4417353906755,-98.97296975067175
0.0001260445468739688,46.79097365117529,187.16389460470117,437.35320334539693,-102.59542807141437
0.000126193767855964,47.00372603095942,188.01490412383768,182.35457876861176,-102.11820688934262
0.0001263429888379592,47.20442102891782,188.81768411567128,-66.43658426570536,-97.61830913311209
0.0001264922098199544,47.38233358965303,189.52933435861212,-299.29316940728506,-89.3319312810262
0.0001266414308019496,47.527610651520405,190.11044260608162,-507.26061525504934,-77.64285239119135
0.0001267906517839448,47.63165230581048,190.52660922324193,-682.5029710332398,-63.06510391350288
0.00012693987276594,47.68743777815923,190.74975111263691,-818.5996022867337,-46.22068978630638
0.00012708909374793518,47.689784007679826,190.7591360307193,-910.781407982327,-27.813312880884908
0.00012709508974031197,47.68873594660719,190.75494378642875,-913.5252413910164,-27.047994698389974
0.0001270950897403137,47.68873594660686,190.75494378642745,-913.5252413917991,-27.047994698168473
0.0001272443107223089,47.66027964354663,190.64111857418652,-980.0118980815699,-26.4084812795235
0.0001276749903371782,47.57824469852026,190.31297879408103,-1160.8879985046901,-23.908229253705368
0.0001282301715522269,47.47270358315772,189.89081433263087,-1361.7330137279475,-19.389728882382922
0.0001287853527672756,47.36739658586957,189.46958634347828,-1515.1075193999268,-13.675867350325403
0.00012910188610536124,47.30746098082478,189.22984392329911,-1577.596152378182,-10.013935617341666
0.00012910188610536298,47.30746098082445,189.2298439232978,-1577.59615237847,-10.013935617321055
0.0001291018861053647,47.30746098082412,189.22984392329647,-1577.5961523787626,-10.013935617299985
0.00012939478983390213,47.253053198281464,189.01221279312585,-1616.628231997119,-5.878473031716185
0.00012968769356243954,47.2047375861157,188.8189503444628,-1633.2391923691252,-0.8913021004908299
0.0001297376100158965,47.197377454181705,188.78950981672682,-1633.5969276837477,-3.062794462493912e-11
0.00012973761001589822,47.19737745418145,188.7895098167258,-1633.5969276837477,1.6431300764452317e-13
0.0001300000000000008,47.16291041306826,188.65164165227304,-1623.643427623698,4.529816222749363
0.00013000000000000254,47.16291041306806,188.65164165227225,-1623.6434276235675,4.5298162227780825
0.00013000000000000427,47.162910413067856,188.65164165227142,-1623.6434276234345,4.529816222807237
0.00013014776899001172,47.17153137181184,188.68612548724735,-1586.5650821698925,25.501168372427664
0.00013029553798001917,47.230376251218445,188.92150500487378,-1499.2991937213985,45.21890767336238
0.00013044330697002663,47.33520415968544,189.34081663874176,-1365.8677954486243,62.93073744751112
0.00013059107596003408,47.47959465207841,189.91837860831365,-1192.0389199267022,77.97331090793713
0.00013073884495004153,47.65545903190198,190.6218361276079,-985.0769462971183,89.79670655897019
0.00013088661394004898,47.853405091208145,191.41362036483258,-753.4382201918548,97.98431840189339
0.00013103438293005643,48.06312188198968,192.25248752795872,-506.4243076446449,102.26731114111453
0.00013118215192006388,48.273795800749504,193.09518320299802,-253.80696747329128,102.53310196087915
0.00013132992091007133,48.47454061861343,193.89816247445373,-5.439885172800489,98.82762044372069
0.00013147768990007879,48.65482447937027,194.61929791748108,229.12747847037454,91.35134347466388
0.00013162545889008624,48.80487722092301,195.21950888369204,441.0188636412144,80.44934530084774
0.0001317732278800937,48.91606237285966,195.66424949143865,622.3688295693701,66.59583349262046
0.00013192099687010114,48.981199777394146,195.92479910957658,766.6162508898183,50.37385057752283
0.0001320687658601086,48.99482690277951,195.97930761111803,868.7428276275177,32.45100071919019
0.00013210837232815922,48.98935698623696,195.95742794494785,888.5183418634053,27.43801858360557
0.00013210837232816095,48.98935698623662,195.9574279449465,888.518341864198,27.43801858338516
0.0001322561413181684,48.96040895507872,195.84163582031488,955.3809541145241,26.84919506243384
0.00013269898848676723,48.87375737306119,195.49502949224475,1144.7864039223869,24.38781589659004
0.00013325237550994588,48.76569244941354,195.06276979765417,1349.9155888430796,19.97772235580334
0.00013380576253312453,48.657866468469514,194.63146587387806,1508.5982696321735,14.343571922081026
0.00013430559337684637,48.56068068895748,194.24272275582993,1603.8510094501637,8.49219579659855
0.0001343055933768481,48.56068068895714,194.24272275582857,1603.8510094504086,8.492195796577324
0.00013430559337684983,48.5606806889568,194.2427227558272,1603.8510094506566,8.492195796555697
0.00013460462859277145,48.503495684875205,194.01398273950082,1635.894846700979,4.284897685976347
0.00013486925254966128,48.45710226105014,193.82840904420055,1645.3637832297748,2.8595348311455382e-11
0.000134869252549663,48.457102261049855,193.82840904419942,1645.3637832297745,-1.1324274851176597e-14
0.0001349999999999992,48.43619306255526,193.74477225022105,1643.0094229179235,-2.1558877185866465
0.00013500000000000092,48.436193062555,193.74477225022,1643.0094229178621,-2.155887718614682
0.00013500000000000266,48.43619306255473,193.74477225021892,1643.0094229177994,-2.1558877186431156
0.00013513074745033883,48.43620670656289,193.74482682625157,1617.9722057998827,-20.77089589114455
0.000135261494900675,48.47612318780768,193.90449275123072,1553.2337036868466,-38.54654058185376
0.0001353922423510112,48.553208974798565,194.21283589919426,1451.2085237170138,-54.94903796768344
0.00013552298980134736,48.663516637481266,194.65406654992506,1315.4230098754201,-69.49312093025367
0.00013568591873719507,48.839425182807446,195.35770073122978,1106.0484848864737,-84.37584450966261
0.00013584884767304278,49.047193617025094,196.18877446810038,861.8754712836006,-95.07710306946511
0.0001360117766088905,49.27351358803869,197.09405435215476,594.8849512534018,-101.15453149920123
0.0001361747055447382,49.504156810373246,198.01662724149298,317.954019634316,-102.39149611188327
0.0001363376344805859,49.72462546763158,198.89850187052633,44.23212308784442,-98.80406528612913
0.0001365005634164336,49.92084568234253,199.68338272937012,-213.48632622638314,-90.63674118198259
0.00013666349235228132,50.07982925925527,200.31931703702108,-443.36305690685685,-78.34742970474075
0.00013682642128812902,50.190274068934905,200.76109627573962,-635.0626690213894,-62.58252100589036
0.00013698935022397673,50.24307549728449,200.97230198913795,-780.2198919998153,-44.14341074978337
