time,Current: AML1,Current: AMD1,Current: AMD2,Current: AMIout,Voltage: VMSw1,Voltage: VMSw2,Voltage: VML1,Voltage: VMC1,Voltage: VMp,Voltage: VMD1,Voltage: VMS1,Voltage: VMD2,Voltage: VMS2,Voltage: VMout
0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4285714285714285e-07,0.4201674163341522,0.0,0.0,0.0,0.0,1000.0,998.7479248046875,1.2520620822906494,0.0,0.0,0.0,0.0,0.0,0.0
2.857142857142857e-07,2.5932352542877197,36.588932037353516,0.0,36.588932037353516,0.0,1000.0,905.5859985351562,10.270851135253906,84.14310455322266,0.0,0.002633854281157255,-2.465214252471924,-2.462580442428589,0.002633854281157255
4.2857142857142857e-07,4.732280731201172,72.60424041748047,0.0,72.60424041748047,0.0,1000.0,885.4317626953125,32.16487121582031,82.40336608886719,0.0,0.010468980297446251,-2.426058292388916,-2.4155893325805664,0.010468980297446251
5.714285714285714e-07,6.809287071228027,107.57343292236328,0.0,107.57343292236328,0.0,1000.0,853.6806640625,66.64701843261719,79.67227172851562,0.0,0.023387659341096878,-2.3655166625976562,-2.3421289920806885,0.023387659341096878
7.142857142857142e-07,8.797052383422852,141.03775024414062,0.0,141.03775024414062,0.0,1000.0,810.749267578125,113.26531982421875,75.98538208007812,0.0,0.04120548442006111,-2.284353256225586,-2.243147850036621,0.04120548442006111
8.571428571428571e-07,10.669543266296387,172.55816650390625,0.0,172.55816650390625,0.0,1000.0,757.2003173828125,171.4088592529297,71.39077758789062,0.0,0.06367378681898117,-2.1836025714874268,-2.1199288368225098,0.06367378681898117
1e-06,12.402239799499512,201.7211456298828,0.0,201.7211456298828,0.0,1000.0,693.7357788085938,240.31578063964844,65.94843292236328,0.0,0.09048287570476532,-2.0645549297332764,-1.974071979522705,0.09048287570476532
1.1428571428571428e-06,13.972452163696289,228.14402770996094,0.0,228.14402770996094,0.0,1000.0,621.187255859375,319.08331298828125,59.729408264160156,0.0,0.12126613408327103,-1.9287395477294922,-1.8074734210968018,0.12126613408327103
1.2857142857142856e-06,15.359620094299316,251.4801025390625,0.0,251.4801025390625,0.0,1000.0,540.5055541992188,406.67950439453125,52.81494140625,0.0,0.1556047797203064,-1.7779061794281006,-1.6223013401031494,0.1556047797203064
1.4285714285714284e-06,16.545583724975586,271.4230651855469,0.0,271.4230651855469,0.0,1000.0,452.74774169921875,501.9568786621094,45.29536819458008,0.0,0.1930333971977234,-1.6140000820159912,-1.420966625213623,0.1930333971977234
1.5714285714285712e-06,17.514816284179688,287.71112060546875,0.0,287.71112060546875,0.0,1000.0,359.0636901855469,603.6673583984375,37.268951416015625,0.0,0.2330460101366043,-1.4391376972198486,-1.2060916423797607,0.2330460101366043
1.7142857142857143e-06,18.2546329498291,300.13031005859375,0.0,300.13031005859375,0.0,1000.0,260.6807861328125,710.4786376953125,28.840587615966797,0.0,0.2751027047634125,-1.255578875541687,-0.9804762601852417,0.2751027047634125
1.857142857142857e-06,18.755353927612305,308.51739501953125,0.0,308.51739501953125,0.0,1000.0,158.8878173828125,820.9917602539062,20.12041473388672,0.0,0.3186367154121399,-1.0656967163085938,-0.7470600605010986,0.3186367154121399
2e-06,19.01043128967285,312.761962890625,0.0,312.761962890625,0.0,1000.0,55.01837158203125,933.7592163085938,11.222412109375,0.0,0.3630618453025818,-0.8719473481178284,-0.5088856220245361,0.3630618453025818
2.1428571428571427e-06,19.01653480529785,312.807861328125,0.0,312.807861328125,0.0,1000.0,-49.56694030761719,1047.3040771484375,2.2628631591796875,0.0,0.40778017044067383,-0.6768367290496826,-0.2690565586090088,0.40778017044067383
2.2857142857142856e-06,18.773597717285156,308.6539306640625,0.0,308.6539306640625,0.0,1000.0,-153.49826049804688,1160.139404296875,-6.641143798828125,0.0,0.4521898627281189,-0.482888400554657,-0.030698537826538086,0.4521898627281189
2.4285714285714284e-06,18.28481101989746,300.35400390625,0.0,300.35400390625,0.0,1000.0,-255.41421508789062,1270.7874755859375,-15.373252868652344,0.0,0.49569302797317505,-0.29261094331741333,0.20308208465576172,0.49569302797317505
2.571428571428571e-06,17.556591033935547,288.01629638671875,0.0,288.01629638671875,0.0,1000.0,-353.9799499511719,1377.79931640625,-23.819374084472656,0.0,0.5377035737037659,-0.1084638237953186,0.42923998832702637,0.5377035737037659
2.714285714285714e-06,16.598485946655273,271.80181884765625,0.0,271.80181884765625,0.0,1000.0,-479.7738037109375,1479.7738037109375,0.0,0.0,0.5776548981666565,-0.5776548981666565,0.0,0.5776548981666565
2.857142857142857e-06,15.423055648803711,251.92242431640625,0.0,251.92242431640625,0.0,1000.0,-575.3756103515625,1575.3756103515625,0.0,0.0,0.6150073409080505,0.0,0.6150073409080505,0.6150073409080505
2.9999999999999997e-06,14.039828300476074,230.87789916992188,2.3625526428222656,233.24044799804688,0.0,1000.0,-620.0113525390625,1663.3394775390625,-43.328102111816406,0.0,0.6495083570480347,0.0,0.6495083570480347,0.6495083570480347
3.1428571428571425e-06,12.470073699951172,207.76580810546875,5.813967227935791,213.57977294921875,0.0,1000.0,-693.986083984375,1742.4837646484375,-48.497657775878906,0.0,0.6812577843666077,0.0,0.6812577843666077,0.6812577843666077
3.2857142857142853e-06,10.734662055969238,182.80438232421875,10.2192964553833,193.023681640625,0.0,1000.0,-758.734619140625,1811.757080078125,-53.0224609375,0.0,0.7101224660873413,0.0,0.7101224660873413,0.7101224660873413
3.4285714285714285e-06,8.856663703918457,156.23231506347656,15.426852226257324,171.65916442871094,0.0,1000.0,-813.396728515625,1870.2391357421875,-56.84239959716797,0.0,0.7359814643859863,0.0,0.7359814643859863,0.7359814643859863
3.5714285714285714e-06,6.861043453216553,128.30604553222656,21.270610809326172,149.57666015625,0.0,1000.0,-857.24658203125,1917.1533203125,-59.90674591064453,0.0,0.7587264776229858,0.0,0.7587264776229858,0.7587264776229858
3.714285714285714e-06,4.774327754974365,99.2967300415039,27.572837829589844,126.86956787109375,0.0,1000.0,-889.70166015625,1951.87646484375,-62.17479705810547,0.0,0.7782625555992126,0.0,0.7782625555992126,0.7782625555992126
