"Time / s","Vmout:Measured voltage","VD1:Measured voltage","VD2:Measured voltage","VD3:Measured voltage","VD4:Measured voltage","Am1:Measured current","Am2:Measured current","Am3:Measured current","Am4:Measured current","Vc:Measured voltage","AMLr:Measured current","AMIo:Measured current"
0.00049699999999999994,56.267275880241883,-56.267275880241883,0,0,-56.267275880241883,0,457.64426311815356,457.64426311815356,0,141.27857514217803,-33.364935741462361,225.06910352096753
0.00049719999999999994,56.295789552898292,-56.295789552898292,0,0,-56.295789552898292,0,271.23150956619889,271.23150956619889,0,41.670943875988549,-26.043392084403195,225.18315821159317
0.00049739999999999995,56.283446693411314,-56.283446693411314,0,0,-56.283446693411314,0,51.009902319959991,51.009902319959991,0,-30.291259030899361,-16.878848850218738,225.13378677364526
0.00049759999999999995,56.235549786626152,-40.694872633658591,-15.540677152967564,-15.540677152967564,-40.694872633658591,0,0,0,0,-78.973011437268227,-15.728416458428711,224.94219914650461
0.00049779999999999996,56.190579337374977,-39.356774078613057,-16.833805258761924,-16.833805258761924,-39.356774078613057,0,0,0,0,-133.44596010076344,-16.933201343031669,224.76231734949991
0.00049799999999999996,56.145644850096495,-37.927231937991777,-18.218412912104721,-18.218412912104721,-37.927231937991777,0,0,0,0,-191.70808704346729,-18.000383462894376,224.58257940038598
0.00049819999999999997,56.100746296032632,-36.417680173738631,-19.683066122294004,-19.683066122294004,-36.417680173738631,0,0,0,0,-253.28595062240555,-18.921295879144722,224.40298518413053
0.00049839999999999997,56.055883646448315,-34.840202651131676,-21.215680995316635,-21.215680995316635,-34.840202651131676,0,0,0,0,-317.67918212073266,-19.688460228925535,224.22353458579326
0.00049859999999999998,56.011056872631443,-33.207434947747473,-22.803621924883966,-22.803621924883966,-33.207434947747473,0,0,0,0,-384.36455163788065,-20.29564745418114,224.04422749052577
0.00049879999999999998,55.966265945892879,-31.53246168244732,-24.433804263445563,-24.433804263445563,-31.53246168244732,0,0,0,0,-452.80021961566825,-20.737928379016424,223.86506378357151
0.00049899999999999999,55.92151083756643,-29.828710198642838,-26.092800638923595,-26.092800638923595,-29.828710198642838,0,0,0,0,-522.4301394544226,-21.01171372496151,223.68604335026572
0.00049919999999999999,55.876791519008833,-28.109841465697436,-27.766950053311401,-27.766950053311401,-28.109841465697436,0,0,0,0,-592.6885754464821,-21.114783239296642,223.50716607603533
0.0004994,55.832107961599711,-26.389639084900516,-29.442468876699191,-29.442468876699191,-26.389639084900516,0,0,0,0,-663.00469931842667,-21.046303700050387,223.32843184639884
0.0004996,55.787460136741593,-24.681897301828865,-31.105562834912728,-31.105562834912728,-24.681897301828865,0,0,0,0,-732.80722803562401,-20.806835651661345,223.14984054696637
0.00049980000000000001,55.742848015859863,-23.000308934960199,-32.742539080899675,-32.742539080899675,-23.000308934960199,0,0,0,0,-801.52906518835573,-20.39832881685447,222.97139206343945
0.00050000000000000001,55.698271570402767,0,-55.698271570402767,-55.698271570402767,0,0,0,0,0,-868.61190825060783,-19.824106222284339,222.79308628161107
0.00050020000000000002,55.666836902809393,0,-55.666836902809393,-55.666836902809393,0,134.36249792089791,0,0,134.36249792089791,-918.09154014671924,-9.6858202757798715,222.66734761123757
0.00050040000000000002,55.663788107215865,0,-55.663788107215865,-55.663788107215865,0,281.38458300847873,0,0,281.38458300847873,-932.41615681242922,1.1418514914061149,222.65515242886346
0.00050060000000000002,55.690212755736454,0,-55.690212755736454,-55.690212755736454,0,426.78931219322942,0,0,426.78931219322942,-910.57671524320892,11.881928282847468,222.76085102294581
0.00050080000000000003,55.744337916558862,0,-55.744337916558862,-55.744337916558862,0,556.4191397251027,0,0,556.4191397251027,-854.15899655279952,21.763922053672957,222.97735166623545
0.00050099999999999993,55.821659221860351,0,-55.821659221860351,-55.821659221860351,0,657.25757890909608,0,0,657.25757890909608,-767.22865668529164,30.079401803504595,223.2866368874414
0.00050119999999999993,55.915267026265369,0,-55.915267026265369,-55.915267026265369,0,718.3683373969086,0,0,718.3683373969086,-656.03746084439751,36.233069660039206,223.66106810506147
0.00050139999999999994,56.01634608832385,0,-56.01634608832385,-56.01634608832385,0,731.68421572389923,0,0,731.68421572389923,-528.57192860752036,39.785666247391759,224.0653843532954
