"Time / s","Vmout:Measured voltage","VmD1:Measured voltage","VmD2:Measured voltage","AMLr:Measured current","AmD1:Measured current","AmD2:Measured current"
0.00044333333333333334,59.045742034912109,-57.58453369140625,-60.700721740722656,23.888113021850586,0.33959650993347168,-0.17014077305793762
0.0004436666666666667,58.967067718505859,-62.326469421386719,-55.593536376953125,23.844072341918945,-0.00066393613815307617,0.0036310255527496338
0.000444,58.888496398925781,-68.648773193359375,-49.1279296875,23.285800933837891,-0.018834084272384644,0.019191056489944458
0.00044433333333333336,58.810031890869141,-74.690757751464844,-42.9293212890625,22.20440673828125,-0.017700731754302979,0.018168061971664429
0.00044466666666666667,58.731670379638672,-80.367652893066406,-37.095695495605469,20.622585296630859,-0.016362488269805908,0.016832619905471802
0.00044500000000000003,58.653415679931641,-85.556694030761719,-31.750139236450195,18.576009750366211,-0.014713406562805176,0.015182763338088989
0.00044533333333333333,58.575260162353516,-146.39903259277344,0,11.204034805297852,-0.50517022609710693,0.5056387186050415
0.00044566666666666669,58.566532135009766,-129.317626953125,0,-16.219146728515625,0.15118423104286194,413.673095703125
0.00044600000000000005,58.688209533691406,-126.16018676757813,0,-40.458724975585938,0.015134353190660477,767.60784912109375
0.00044633333333333336,58.905330657958984,-121.15011596679688,0,-56.714401245117188,0.017174322158098221,974.97943115234375
0.00044666666666666672,59.158134460449219,-115.00196838378906,0,-61.7900390625,0.018963951617479324,976.9361572265625
0.00044700000000000002,59.373908996582031,-108.90798950195313,0,-54.703598022460938,0.01700635626912117,755.46435546875
0.00044733333333333338,59.481460571289063,-104.02073669433594,0,-36.883415222167969,0.011857528239488602,336.87359619140625
0.00044766666666666669,59.425224304199219,-101.24116516113281,0,-11.88427734375,0.0045792646706104279,-213.427734375
0.00044800000000000005,59.346004486083984,-43.287994384765625,-94.295127868652344,-23.066032409667969,1.6498187780380249,-2.7819581031799316
0.00044833333333333335,59.266948699951172,-61.507957458496094,-57.213027954101563,-23.867397308349609,-0.16290682554244995,0.32612743973731995
0.00044866666666666671,59.187980651855469,-56.351287841796875,-62.011062622070313,-23.86979866027832,0.0042159855365753174,-0.0013350546360015869
0.00044900000000000002,59.109115600585938,-49.874507904052734,-68.343460083007813,-23.356508255004883,0.019239366054534912,-0.018876463174819946
0.00044933333333333338,59.030357360839844,-43.650993347167969,-74.40972900390625,-22.318441390991211,0.018258571624755859,-0.017789095640182495
0.00044966666666666668,58.951698303222656,-37.780937194824219,-80.122467041015625,-20.777370452880859,0.016957938671112061,-0.016486257314682007
