"Time / s","Vmout:Measured voltage","VD1:Measured voltage","VD2:Measured voltage","VD3:Measured voltage","VD4:Measured voltage","Am1:Measured current","Am2:Measured current","Am3:Measured current","Am4:Measured current","Vc:Measured voltage","AMLr:Measured current","AMIo:Measured current"
0.00029166666666666669,56.272725330881627,0,-56.272725330881627,-56.272725330881627,0,605.94911422291693,0,0,605.94911422291693,-443.27051942268781,34.513210341942866,225.09090132352651
0.000292,56.379318915097762,0,-56.379318915097762,-56.379318915097762,0,463.67666410211893,0,0,463.67666410211893,-256.79565874620152,31.497350939840203,225.51727566039105
0.00029233333333333336,56.418860536652446,0,-56.418860536652446,-56.418860536652446,0,208.16712169594911,0,0,208.16712169594911,-104.79964164111252,22.313625972547449,225.67544214660978
0.00029266666666666666,56.353109136996913,-13.251204422643063,-43.10190471435385,-43.10190471435385,-13.251204422643063,0,0,0,0,-18.26907234649676,14.851075046543592,225.41243654798765
0.00029300000000000002,56.278021727544612,-15.367166663408199,-40.910855064136413,-40.910855064136413,-15.367166663408199,0,0,0,0,70.89316931653218,17.186885020690355,225.11208691017845
0.00029333333333333333,56.203034367923536,-17.770976817137399,-38.432057550786141,-38.432057550786141,-17.770976817137399,0,0,0,0,171.97818839588581,19.135196795329897,224.81213747169414
0.00029366666666666669,56.128146924822808,-20.407594587234936,-35.720552337587876,-35.720552337587876,-20.407594587234936,0,0,0,0,282.70698002959989,20.65210994552741,224.51258769929123
0.00029400000000000004,56.053359265109172,-23.216735410125477,-32.836623854983699,-32.836623854983699,-23.216735410125477,0,0,0,0,400.58325527990382,21.703449828457032,224.21343706043669
0.00029433333333333335,55.978671255826768,-26.134229519081853,-29.844441736744919,-29.844441736744919,-26.134229519081853,0,0,0,0,522.94971789555268,22.265537506053299,223.91468502330707
0.00029466666666666671,55.9040827641969,-29.093468527737716,-26.81061423645918,-26.81061423645918,-29.093468527737716,0,0,0,0,647.04796799287897,22.325723056549528,223.6163310567876
0.00029500000000000001,55.829593657617778,-55.829593657617778,0,0,-55.829593657617778,0,0,0,0,770.08068224131785,21.882670263343066,223.31837463047111
0.00029533333333333337,55.782267528941752,-55.782267528941752,0,0,-55.782267528941752,0,171.69364357677253,171.69364357677253,0,853.99694930470412,7.823966046339109,223.12907011576701
0.00029566666666666668,55.79840878282257,-55.79840878282257,0,0,-55.79840878282257,0,371.3939685903602,371.3939685903602,0,854.16830164646524,-7.7604319890553057,223.19363513129028
0.00029600000000000004,55.877862916165242,-55.877862916165242,0,0,-55.877862916165242,0,542.69054846084782,542.69054846084782,0,770.64888886921528,-21.800199299270247,223.51145166466097
0.00029633333333333334,56.00231968458997,-56.00231968458997,0,0,-56.00231968458997,0,634.82247672178858,634.82247672178858,0,619.9744540531816,-31.532262282395124,224.00927873835988
0.0002966666666666667,56.138957172851406,-56.138957172851406,0,0,-56.138957172851406,0,612.74381716306016,612.74381716306016,0,431.87931914460205,-35.048221019714802,224.55582869140562
0.00029700000000000001,56.24696301153844,-56.24696301153844,0,0,-56.24696301153844,0,464.07098173619158,464.07098173619158,0,243.39916028388086,-31.672193516641713,224.98785204615376
0.00029733333333333337,56.285639334711064,-56.285639334711064,0,0,-56.285639334711064,0,201.53648886133448,201.53648886133448,0,91.529213115052045,-22.09427033796419,225.14255733884426
0.00029766666666666667,56.217660039058003,-42.74976833228159,-13.46789170677641,-13.46789170677641,-42.74976833228159,0,0,0,0,6.4909036486506402,-14.901392859375541,224.87064015623201
0.00029800000000000003,56.142753108057249,-40.555301436230778,-15.587451671826468,-15.587451671826468,-40.555301436230778,0,0,0,0,-82.81708016558207,-17.188935937925475,224.571012432229
0.00029833333333333334,56.067945986410137,-38.079576582657552,-17.988369403752589,-17.988369403752589,-38.079576582657552,0,0,0,0,-183.77906299050653,-19.088936550181757,224.27178394564055
0.0002986666666666667,55.99323854112621,-35.377566442816438,-20.615672098309776,-20.615672098309776,-35.377566442816438,0,0,0,0,-294.11882420562222,-20.558583237119066,223.97295416450484
0.000299,55.918630639392219,-32.509343189898061,-23.409287449494155,-23.409287449494155,-32.509343189898061,0,0,0,0,-411.34885467787785,-21.564766729373559,223.67452255756888
0.00029933333333333336,55.84412214857187,-29.538724225502371,-26.305397923069496,-26.305397923069496,-29.538724225502371,0,0,0,0,-532.82643537792433,-22.084825856662775,223.37648859428748
0.00029966666666666667,55.7697129362056,-26.531833541355233,-29.237879394850363,-29.237879394850363,-26.531833541355233,0,0,0,0,-655.81321224569785,-22.107057920130714,223.0788517448224
0.00030000000000000003,55.695402870010355,0,-55.695402870010355,-55.695402870010355,0,0,0,0,0,-777.53692430810759,-21.630982033078375,222.78161148004142
0.00030033333333333333,55.649298936377861,0,-55.649298936377861,-55.649298936377861,0,177.70110609155179,0,0,177.70110609155179,-859.13762667311346,-7.2559775667364654,222.59719574551144
0.00030066666666666669,55.668347004447625,0,-55.668347004447625,-55.668347004447625,0,381.3545190220957,0,0,381.3545190220957,-855.52205349537201,8.5328840404176134,222.6733880177905
0.000301,55.75156798537656,0,-55.75156798537656,-55.75156798537656,0,553.80472149249738,0,0,553.80472149249738,-767.49080657355103,22.624760823254107,223.00627194150624
0.00030133333333333336,55.879669816398476,0,-55.879669816398476,-55.879669816398476,0,644.10113083373881,0,0,644.10113083373881,-612.46968417867458,32.246268543380054,223.5186792655939
0.00030166666666666666,56.018886257354701,0,-56.018886257354701,-56.018886257354701,0,617.60090372119396,0,0,617.60090372119396,-421.0502335168843,35.510935072874162,224.07554502941881
0.00030200000000000002,56.127685322026487,0,-56.127685322026487,-56.127685322026487,0,462.83618684755584,0,0,462.83618684755584,-230.92266662131229,31.792686902889187,224.51074128810595
0.00030233333333333333,56.165016842002309,0,-56.165016842002309,-56.165016842002309,0,193.78618992797323,0,0,193.78618992797323,-79.404437730586636,21.849422686359802,224.66006736800924
0.00030266666666666669,56.094832539057421,-13.667661983251207,-42.427170555806214,-42.427170555806214,-13.667661983251207,0,0,0,0,4.3249680141407332,14.985447335662847,224.37933015622968
0.00030299999999999999,56.020089268925176,-15.795582534312505,-40.224506734612675,-40.224506734612675,-15.795582534312505,0,0,0,0,93.976256897541461,17.228238917236251,224.0803570757007
0.00030333333333333335,55.945445590077497,-18.19878654538044,-37.746659044697061,-37.746659044697061,-18.19878654538044,0,0,0,0,195.02999594446962,19.082603937813989,223.78178236030999
0.00030366666666666671,55.87090136981449,-20.822251767164556,-35.048649602649938,-35.048649602649938,-20.822251767164556,0,0,0,0,305.20790651739287,20.50675962936819,223.48360547925796
0.00030400000000000002,55.796456475613077,-23.605994481406444,-32.190461994206629,-32.190461994206629,-23.605994481406444,0,0,0,0,422.02613800877094,21.4686221124215,223.18582590245231
0.00030433333333333338,55.722110775126758,-26.486421771974417,-29.235689003152345,-29.235689003152345,-26.486421771974417,0,0,0,0,542.85126375943946,21.946529192665579,222.88844310050703
0.00030466666666666668,55.647864136185383,-29.397765094585946,-26.250099041599434,-26.250099041599434,-29.397765094585946,0,0,0,0,664.95964623926955,21.929728216830661,222.59145654474153
