time,Current: AML1,Current: AMD1,Current: AMD2,Current: AMIout,Voltage: VMSw1,Voltage: VMSw2,Voltage: VML1,Voltage: VMC1,Voltage: VMp,Voltage: VMD1,Voltage: VMS1,Voltage: VMD2,Voltage: VMS2,Voltage: VMout
0.0028025,12.270784378051758,175.65127563476562,0.0,175.65127563476562,0.0,1000.0,-43.79046630859375,450.7377624511719,593.0526733398438,0.0,35.4637451171875,-70.45389556884766,-34.990150451660156,35.4637451171875
0.002803,11.060139656066895,136.94107055664062,0.0,136.94107055664062,0.0,1000.0,-265.12152099609375,691.9419555664062,573.1795654296875,0.0,35.50419998168945,-69.93316650390625,-34.42897033691406,35.50419998168945
0.0028035,8.17125129699707,69.9594955444336,0.0,69.9594955444336,0.0,1000.0,-448.492919921875,892.095458984375,556.3974609375,0.0,35.51887130737305,-69.46424865722656,-33.945377349853516,35.51887130737305
0.002804,4.02496337890625,0.0,0.0,0.0,0.0,1000.0,-20.6619873046875,1020.6619873046875,0.0,-35.495452880859375,0.0,-35.495452880859375,0.0,35.495452880859375
0.0028044999999999997,3.934757709503174,0.0,0.0,0.0,0.0,1000.0,-18.2440185546875,1103.3826904296875,-85.138671875,-40.41437911987305,-4.955879211425781,-30.502620697021484,4.955879211425781,35.458499908447266
0.0028049999999999998,3.725446939468384,0.0,0.0,0.0,1000.0,0.0,-536.7511596679688,1183.0069580078125,-646.2557983398438,-71.94700622558594,-36.52542495727539,0.0,35.42158508300781,35.42158508300781
0.0028055,-0.8158886432647705,0.0,58.17313766479492,58.17313766479492,1000.0,0.0,-567.4491577148438,1216.16015625,-648.7109985351562,-71.983642578125,-36.58555221557617,0.0,35.39809036254883,35.39809036254883
0.002806,-5.282320022583008,0.0,115.09056854248047,115.09056854248047,1000.0,0.0,-512.7536010742188,1156.467529296875,-643.7139282226562,-71.84480285644531,-36.44181823730469,0.0,35.40298080444336,35.40298080444336
0.0028065,-8.99850845336914,0.0,159.36764526367188,159.36764526367188,1000.0,0.0,-380.05877685546875,1011.9549560546875,-631.8961791992188,-71.5440444946289,-36.111061096191406,0.0,35.4329833984375,35.4329833984375
0.002807,-11.395652770996094,0.0,181.4164276123047,181.4164276123047,1000.0,0.0,-188.635009765625,803.53955078125,-614.904541015625,-71.11686706542969,-35.63724136352539,0.0,35.47962188720703,35.47962188720703
0.0028074999999999997,-12.0986328125,0.0,174.91539001464844,174.91539001464844,1000.0,0.0,33.16455078125,561.997802734375,-595.162353515625,-70.615478515625,-35.08504104614258,0.0,35.530433654785156,35.530433654785156
0.0028079999999999997,-10.984758377075195,0.0,137.80006408691406,137.80006408691406,1000.0,0.0,252.09912109375,323.41168212890625,-575.5108032226562,-70.10114288330078,-34.530311584472656,0.0,35.570831298828125,35.570831298828125
0.0028085,-8.204922676086426,0.0,72.61998748779297,72.61998748779297,1000.0,0.0,435.01922607421875,123.76459503173828,-558.7838134765625,-69.63500213623047,-34.0487174987793,0.0,35.58628463745117,35.58628463745117
0.002809,-4.16359806060791,0.0,0.0,0.0,1000.0,0.0,6.50300931930542,-6.50300931930542,0.0,-35.564517974853516,0.0,-35.564517974853516,0.0,35.564517974853516
0.0028095,-4.091939449310303,0.0,0.0,0.0,1000.0,0.0,16.28734588623047,-92.29497528076172,76.00762939453125,-31.103126525878906,4.424365520477295,-39.95185852050781,-4.424365520477295,35.52749252319336
0.00281,-3.8964264392852783,0.0,0.0,0.0,0.0,1000.0,528.6622924804688,-175.32730102539062,646.6649780273438,0.0,35.49050521850586,-72.06217956542969,-36.571678161621094,35.49050521850586
0.0028105,0.592411994934082,57.2536735534668,0.0,57.2536735534668,0.0,1000.0,563.0490112304688,-212.50729370117188,649.4583129882812,0.0,35.46674346923828,-72.10830688476562,-36.641563415527344,35.46674346923828
0.0028109999999999997,5.039448261260986,113.80919647216797,0.0,113.80919647216797,0.0,1000.0,512.74609375,-157.605224609375,644.859130859375,0.0,35.471038818359375,-71.98020935058594,-36.50917434692383,35.471038818359375
0.0028114999999999998,8.772622108459473,158.3372039794922,0.0,158.3372039794922,0.0,1000.0,384.4906005859375,-17.933626174926758,633.4430541992188,0.0,35.50041198730469,-71.69026184082031,-36.18985366821289,35.50041198730469
0.002812,11.220937728881836,181.21278381347656,0.0,181.21278381347656,0.0,1000.0,196.881591796875,186.3189697265625,616.7994384765625,0.0,35.54667663574219,-71.272705078125,-35.72602844238281,35.54667663574219
0.0028125,12.001890182495117,175.98985290527344,0.0,175.98985290527344,0.0,1000.0,-22.31103515625,425.0093688964844,597.3016357421875,0.0,35.59762954711914,-70.77867126464844,-35.18104553222656,35.59762954711914
0.002813,10.981269836425781,140.4097137451172,0.0,140.4097137451172,0.0,1000.0,-240.25360107421875,662.497314453125,577.7562866210938,0.0,35.638858795166016,-70.26869201660156,-34.62983322143555,35.638858795166016
