time,Current: AMS1,Current: AMS2,Current: AMLr,Current: AMD1,Current: AMD2,Current: AMOut,Voltage: VMLp,Voltage: VMCr,Voltage: VMD1,Voltage: VMD2,Voltage: VMout
0.000741,50.8436164855957,0.0,50.8436164855957,771.7975463867188,0.0,208.5637664794922,600.0,-618.5454711914062,0.0,-106.98896026611328,52.14094161987305
0.0007415,55.410682678222656,0.0,55.410682678222656,734.6323852539062,0.0,209.60263061523438,600.0,-187.13653564453125,0.0,-98.96099853515625,52.400657653808594
0.0007419999999999999,37.893375396728516,0.0,37.893375396728516,291.9597473144531,0.0,210.24375915527344,600.0,209.28553771972656,0.0,-91.46334838867188,52.56093978881836
0.0007425,3.720945358276367,0.0,3.720945358276367,0.0,0.0,209.77040100097656,600.0,407.710693359375,-52.44260025024414,-52.44260025024414,52.44260025024414
0.000743,4.783869743347168,0.0,4.783869743347168,0.0,0.0,209.3512725830078,600.0,442.9110107421875,-44.75387954711914,-59.921756744384766,52.33781814575195
0.0007435,5.609607696533203,0.0,5.609607696533203,0.0,0.0,208.9329833984375,600.0,485.9701843261719,-46.729148864746094,-57.737342834472656,52.233245849609375
0.000744,6.156797409057617,0.0,6.156797409057617,0.0,0.0,208.51553344726562,600.0,534.7515869140625,-48.9808349609375,-55.27693176269531,52.128883361816406
0.0007444999999999999,6.397907257080078,0.0,6.397907257080078,0.0,0.0,208.0989227294922,600.0,586.8314819335938,-51.391876220703125,-52.65758514404297,52.02473068237305
0.000745,0.0,6.320622444152832,6.320622444152832,0.0,0.0,207.68313598632812,600.0,639.6194458007812,-107.06138610839844,0.0,51.92078399658203
0.0007455,0.0,-8.815155029296875,-8.815155029296875,0.0,157.44886779785156,207.37091064453125,600.0,641.6196899414062,-106.97306823730469,0.0,51.84272766113281
0.0007459999999999999,0.0,-21.654300689697266,-21.654300689697266,0.0,272.9102478027344,207.33140563964844,600.0,527.2114868164062,-104.7162094116211,0.0,51.83285140991211
0.0007465,0.0,-26.813217163085938,-26.813217163085938,0.0,247.53199768066406,207.4039764404297,600.0,332.84625244140625,-100.9410400390625,0.0,51.85099411010742
0.0007469999999999999,0.0,-21.613239288330078,-21.613239288330078,0.0,32.197486877441406,207.2733154296875,600.0,130.18435668945312,-96.92452239990234,0.0,51.818328857421875
0.0007475,0.0,-7.394973278045654,-7.394973278045654,0.0,0.0,206.58641052246094,600.0,-0.35900652408599854,-51.646602630615234,-51.646602630615234,51.646602630615234
0.000748,0.0,-10.812445640563965,-10.812445640563965,0.0,0.0,206.17364501953125,600.0,-75.61601257324219,-76.86209869384766,-26.22472381591797,51.54341125488281
0.0007484999999999999,0.0,-13.69485092163086,-13.69485092163086,0.0,0.0,205.76170349121094,600.0,-177.0644989013672,-71.85850524902344,-31.022350311279297,51.440425872802734
0.000749,0.0,-15.89809799194336,-15.89809799194336,0.0,0.0,205.3505859375,600.0,-299.67828369140625,-65.83331298828125,-36.841983795166016,51.337646484375
0.0007495,0.0,-17.311779022216797,-17.311779022216797,0.0,0.0,204.94029235839844,600.0,-437.37200927734375,-59.0804557800293,-43.38969039916992,51.23507308959961
0.00075,-17.864694595336914,0.0,-17.864694595336914,0.0,0.0,204.53082275390625,600.0,-583.30322265625,0.0,-104.70486450195312,51.13270568847656
0.0007505,-2.920743465423584,0.0,-2.920743465423584,155.72840881347656,0.0,204.23109436035156,600.0,-680.4804077148438,0.0,-106.48387908935547,51.05777359008789
0.0007509999999999999,14.415016174316406,0.0,14.415016174316406,355.42974853515625,0.0,204.26824951171875,600.0,-647.4501953125,0.0,-105.84901428222656,51.06706237792969
0.0007515,27.298988342285156,0.0,27.298988342285156,473.4052734375,0.0,204.62918090820312,600.0,-487.0650939941406,0.0,-102.8521728515625,51.15729522705078
0.000752,30.154142379760742,0.0,30.154142379760742,407.2447509765625,0.0,205.07232666015625,600.0,-254.05511474609375,0.0,-98.46905517578125,51.26808166503906
0.0007524999999999999,21.05326271057129,0.0,21.05326271057129,121.64693450927734,0.0,205.2082977294922,600.0,-36.845481872558594,0.0,-94.27494812011719,51.30207443237305
0.000753,2.8024356365203857,0.0,2.8024356365203857,0.0,0.0,204.64756774902344,600.0,75.87671661376953,-51.16189193725586,-51.16189193725586,51.16189193725586
0.0007534999999999999,5.878962516784668,0.0,5.878962516784668,0.0,0.0,204.23867797851562,600.0,111.63152313232422,-27.477886199951172,-74.64144897460938,51.059669494628906
0.000754,8.665782928466797,0.0,8.665782928466797,0.0,0.0,203.8306121826172,600.0,171.7445068359375,-30.280231475830078,-71.63507080078125,50.9576530456543
0.0007545,11.02381420135498,0.0,11.02381420135498,0.0,0.0,203.42335510253906,600.0,253.2462921142578,-34.11549377441406,-67.59618377685547,50.855838775634766
0.0007549999999999999,0.0,12.835188865661621,12.835188865661621,0.0,0.0,203.0169219970703,600.0,352.0992431640625,-96.73985290527344,-4.768604278564453,50.75423049926758
0.0007555,0.0,6.80856990814209,6.80856990814209,0.0,0.0,202.61129760742188,600.0,434.1533203125,-100.59815216064453,-0.7074966430664062,50.65282440185547
0.0007559999999999999,0.0,0.4368189573287964,0.4368189573287964,0.0,0.0,202.20648193359375,600.0,464.7855224609375,-50.55162048339844,0.0,50.55162048339844
0.0007565,0.0,-6.419676780700684,-6.419676780700684,0.0,8.819430351257324,201.7854766845703,600.0,445.7427062988281,-100.91390991210938,0.0,50.44636917114258
0.000757,0.0,-11.332776069641113,-11.332776069641113,0.0,0.0,201.35092163085938,600.0,376.9178161621094,-50.337730407714844,-50.337730407714844,50.337730407714844
0.0007574999999999999,0.0,-16.917888641357422,-16.917888641357422,0.0,0.0,200.94862365722656,600.0,260.1739196777344,-91.76908874511719,-8.705219268798828,50.23715591430664
0.000758,0.0,-21.66603660583496,-21.66603660583496,0.0,0.0,200.54713439941406,600.0,100.47351837158203,-83.95406341552734,-16.319503784179688,50.136783599853516
0.0007585,0.0,-25.339906692504883,-25.339906692504883,0.0,0.0,200.1464385986328,600.0,-94.27287292480469,-74.4472885131836,-25.62592887878418,50.0366096496582
0.000759,0.0,-27.75545310974121,-27.75545310974121,0.0,0.0,199.74655151367188,600.0,-314.4013977050781,-63.71555709838867,-36.157718658447266,49.93663787841797
0.0007595,0.0,-28.791109085083008,-28.791109085083008,0.0,0.0,199.3474578857422,600.0,-548.9744262695312,-52.2871208190918,-47.3866081237793,49.83686447143555
0.0007599999999999999,-28.39391326904297,0.0,-28.39391326904297,0.0,0.0,198.94915771484375,600.0,-786.3239135742188,0.0,-106.45393371582031,49.73728942871094
0.0007605,-0.5626987218856812,0.0,-0.5626987218856812,395.232421875,0.0,198.85589599609375,600.0,-927.491943359375,0.0,-109.17350769042969,49.71397399902344
0.000761,29.650856018066406,0.0,29.650856018066406,834.0355834960938,0.0,199.56906127929688,600.0,-832.973876953125,0.0,-107.60252380371094,49.89226531982422
0.0007614999999999999,50.13499450683594,0.0,50.13499450683594,1093.8426513671875,0.0,200.99766540527344,600.0,-522.9697265625,0.0,-102.10233306884766,50.24941635131836
0.000762,51.776607513427734,0.0,51.776607513427734,1007.223876953125,0.0,202.65728759765625,600.0,-107.00989532470703,0.0,-94.62472534179688,50.66432189941406
0.0007624999999999999,32.430763244628906,0.0,32.430763244628906,534.8737182617188,0.0,203.83644104003906,600.0,253.60765075683594,0.0,-88.04252624511719,50.959110260009766
0.000763,-1.6381772756576538,0.0,-1.6381772756576538,0.0,0.0,203.8694305419922,600.0,407.5911865234375,-50.96735763549805,-50.96735763549805,50.96735763549805
0.0007635,-0.44361114501953125,0.0,-0.44361114501953125,0.0,0.0,203.46209716796875,600.0,398.8460998535156,-41.15104675292969,-60.58000183105469,50.86552429199219
0.0007639999999999999,0.7742462158203125,0.0,0.7742462158203125,0.0,0.0,203.05557250976562,600.0,400.1103515625,-41.111061096191406,-60.416725158691406,50.763893127441406
