"Time / s","Vmout:Measured voltage","Vp:Measured voltage","Vs1:Measured voltage","Vs2:Measured voltage","VD1:Measured voltage","VD2:Measured voltage","AM_D1:Measured current","AM_D2:Measured current","VC1:Measured voltage","AML1:Measured current","AMI0:Measured current","Vsw1:Measured voltage","Vsw2:Measured voltage","VL1:Measured voltage"
0,0,85.285129287576922,0,-2.4846704938118904,0,-2.4846704938118904,0,0,0,0,0,0,1000,914.71487071242314
9.9999999999999995e-08,0.0012826301539065812,85.034153682833335,0.0012826301539065812,-2.4779992998197637,0,-2.4792819299736704,25.640688567149795,0,3.1744009984706469,1.5229003127509348,25.640688567149795,0,1000,911.79144531869611
1.9999999999999999e-07,0.0051219525592266129,84.282825418138245,0.0051219525592266129,-2.4580280098947402,0,-2.4631499624539668,51.117217107478325,0,12.677313177617879,3.0360662613418627,51.117217107478325,0,1000,903.03986140424399
2.9999999999999999e-07,0.011492852273693477,83.03593813404413,0.011492852273693477,-2.424883735997434,0,-2.4363765882711275,76.266475181681528,0,28.447994036860177,4.5298257169304685,76.266475181681528,0,1000,888.51606782909573
3.9999999999999998e-07,0.020354006203716343,81.301452666642234,0.020354006203716343,-2.3787777664915133,0,-2.3991317726952297,100.92744457299712,0,50.385637645129343,5.9946306117706927,100.92744457299712,0,1000,868.3129096882285
4.9999999999999998e-07,0.031648147278532809,79.090446157135801,0.031648147278532809,-2.320004215468181,0,-2.3516523627467141,124.94222852515446,0,78.350019054893181,7.4211179708651871,124.94222852515446,0,1000,842.55953478797107
5.9999999999999997e-07,0.045302430539124798,76.417041241878252,0.045302430539124798,-2.248938142645752,0,-2.2942405731848767,148.15706102630443,0,112.16239068401022,8.800169760407476,148.15706102630443,0,1000,811.42056807411154
6.9999999999999997e-07,0.061228898801690967,73.298315775525964,0.061228898801690967,-2.1660331558627823,0,-2.227262054664473,170.42328968755356,0,151.60662493533312,10.12297117046063,170.42328968755356,0,1000,775.09505928914098
7.9999999999999996e-07,0.079325044918985593,69.754193664388168,0.079325044918985593,-2.0718185114904961,0,-2.1511435564094818,191.59832593352016,0,196.43059575001939,11.381066959328233,191.59832593352016,0,1000,733.81521058559247
8.9999999999999996e-07,0.099474467045378809,65.807317507800605,0.099474467045378809,-1.9668957312995579,0,-2.066370198344937,211.54655643128311,0,246.34779026323918,12.566415499463748,211.54655643128311,0,1000,687.84489222896025
9.9999999999999995e-07,0.12154761271701243,61.482903861632536,0.12154761271701243,-1.8519347574070621,0,-1.9734823701240747,230.14020993186864,0,301.0391402601536,13.671440179456784,230.14020993186864,0,1000,637.47795587821395
1.1000000000000001e-06,0.1454026069907205,56.808582049116325,0.1454026069907205,-1.7276696698822098,0,-1.8730722768729304,247.26017398343481,0,360.15506172507639,14.689077833535402,247.26017398343481,0,1000,583.03635622580737
