time,Current: AMD1,Current: AM1-IL,Current: AM2-MOSFET,Current: AM3-Resistor,Voltage: VMD1,Voltage: VM1-VR,Voltage: VM2-Vin
0.00035,0.0,3.8785011768341064,3.8785011768341064,3.8191521167755127,-11.996121406555176,9.547880172729492,12.0
0.00035099999999999997,0.0,3.898019552230835,3.898019552230835,3.8257248401641846,-11.996102333068848,9.564311981201172,12.0
0.000352,0.0,3.9173943996429443,3.9173943996429443,3.833524465560913,-11.996082305908203,9.583810806274414,12.0
0.00035299999999999996,0.0,3.9366023540496826,3.9366023540496826,3.842419147491455,-11.996063232421875,9.606047630310059,12.0
0.000354,0.0,3.955622673034668,3.955622673034668,3.852287769317627,-11.996044158935547,9.630719184875488,12.0
0.000355,0.0,3.9744369983673096,3.9744369983673096,3.86301851272583,-11.996026039123535,9.657546043395996,12.0
0.000356,3.9930288791656494,3.9930288791656494,0.0,3.87450909614563,0.0,9.686272621154785,12.0
0.000357,3.915473222732544,3.915473222732544,0.0,3.88215708732605,0.0,9.705392837524414,12.0
0.000358,3.8378443717956543,3.8378443717956543,0.0,3.881683111190796,0.0,9.704207420349121,12.0
0.000359,3.7602977752685547,3.7602977752685547,0.0,3.8738605976104736,0.0,9.684651374816895,12.0
0.00035999999999999997,0.0,3.6829729080200195,3.6829729080200195,3.8594048023223877,-11.996316909790039,9.64851188659668,12.0
0.000361,0.0,3.7019100189208984,3.7019100189208984,3.8434834480285645,-11.996297836303711,9.608708381652832,12.0
0.00036199999999999996,0.0,3.721132278442383,3.721132278442383,3.8308968544006348,-11.996278762817383,9.577241897583008,12.0
0.000363,0.0,3.7405762672424316,3.7405762672424316,3.8213512897491455,-11.996259689331055,9.553378105163574,12.0
0.00036399999999999996,0.0,3.760183572769165,3.760183572769165,3.8145759105682373,-11.99623966217041,9.536439895629883,12.0
0.000365,0.0,3.7799015045166016,3.7799015045166016,3.8103199005126953,-11.996219635009766,9.525799751281738,12.0
0.000366,0.0,3.7996816635131836,3.7996816635131836,3.8083512783050537,-11.996200561523438,9.520877838134766,12.0
0.000367,0.0,3.8194806575775146,3.8194806575775146,3.8084557056427,-11.996180534362793,9.521139144897461,12.0
0.000368,0.0,3.839258909225464,3.839258909225464,3.8104360103607178,-11.996160507202148,9.526089668273926,12.0
0.00036899999999999997,0.0,3.858980655670166,3.858980655670166,3.8141095638275146,-11.99614143371582,9.535273551940918,12.0
0.00037,0.0,3.8786137104034424,3.8786137104034424,3.819307804107666,-11.996121406555176,9.548269271850586,12.0
0.00037099999999999996,0.0,3.8981292247772217,3.8981292247772217,3.825876235961914,-11.996102333068848,9.564690589904785,12.0
0.000372,0.0,3.9175009727478027,3.9175009727478027,3.8336715698242188,-11.996082305908203,9.584178924560547,12.0
0.00037299999999999996,0.0,3.936706066131592,3.936706066131592,3.842562198638916,-11.996063232421875,9.606405258178711,12.0
0.000374,0.0,3.955723524093628,3.955723524093628,3.8524270057678223,-11.996044158935547,9.631067276000977,12.0
0.000375,0.0,3.9745349884033203,3.9745349884033203,3.8631539344787598,-11.996025085449219,9.65788459777832,12.0
0.000376,3.993124485015869,3.993124485015869,0.0,3.874641180038452,0.0,9.686602592468262,12.0
0.000377,3.9155659675598145,3.9155659675598145,0.0,3.8822853565216064,0.0,9.705713272094727,12.0
0.00037799999999999997,3.837934732437134,3.837934732437134,0.0,3.881807804107666,0.0,9.704519271850586,12.0
0.000379,3.760385513305664,3.760385513305664,0.0,3.8739819526672363,0.0,9.684954643249512,12.0
0.00037999999999999997,0.0,3.683058261871338,3.683058261871338,3.859523057937622,-11.996316909790039,9.648807525634766,12.0
0.000381,0.0,3.701992988586426,3.701992988586426,3.8435981273651123,-11.996297836303711,9.60899543762207,12.0
0.00038199999999999996,0.0,3.7212131023406982,3.7212131023406982,3.831008195877075,-11.996278762817383,9.577520370483398,12.0
