"Time / s","Vm1:Measured voltage","Vm2:Measured voltage","Vm3:Measured voltage","Vm4:Measured voltage","Am1:Measured current","Am2:Measured current"
0.25849,21.234216126606928,-21.232310331462951,21.234254571253508,-15.164015357732907,0,0.038444646580021669
0.25850000000000001,21.235696133709556,-21.233818607830194,21.235729759117291,-15.165116127881863,0,0.033625407732950308
0.25851000000000002,21.236698238403939,-21.234849217006673,21.236727127484464,-15.165875827389709,0,0.028889080526835365
0.25852000000000003,21.237230792662199,-21.235410421587801,21.237255028595868,-15.166300294317605,0,0.024235933669499055
0.25853000000000004,21.237302163551739,-21.235510503303377,21.237321829568817,-15.166395383413599,0,0.019666017077606845
0.25854000000000005,21.23692071188843,-21.235157741689687,21.236935891060963,-15.166166950884808,0,0.015179172531705198
0.25855,21.236094771957895,-21.234360393821326,21.236105547002236,-15.165620839920594,0,0.010775044341462703
0.25856000000000001,21.234832632303899,-21.233126675087938,21.234839085393883,-15.164762866946317,0,0.0064530899828936228
0.25857000000000002,21.233142517579076,-21.231464741025828,21.233144730169744,-15.163598808625343,0,0.0022125906705587894
0.25858000000000003,21.231026415949334,-21.224047276685212,21.224047276685212,-15.159492358619486,0,0
0.25859000000000004,21.228903419457563,-21.213961785615435,21.213961785615435,-15.152288693700536,0,0
0.2586,21.226780635254826,-21.203993180928489,21.203993180928489,-15.145168516073346,0,0
0.25861000000000001,21.224658063319897,-21.19412119534525,21.19412119534525,-15.138117349626977,0,0
0.25862000000000002,21.222535703631547,-21.184326555764493,21.184326555764493,-15.131121428352197,0,0
0.25863000000000003,21.220413556168555,-21.17459093497331,21.17459093497331,-15.124167661850155,0,0
0.25864000000000004,21.218291620909699,-21.164896905732419,21.164896905732419,-15.117243602537354,0,0
0.25865000000000005,21.216169897833762,-21.155227897070123,21.155227897070123,-15.110337414428146,0,0
0.25866,21.214048386919522,-21.145568152704495,21.145568152704495,-15.103437843437375,0,0
0.25867000000000001,21.211927088145767,-21.135902691547464,21.135902691547464,-15.096534189170002,0,0
0.25868000000000002,21.209806001491284,-21.12621727005849,21.12621727005849,-15.089616278031849,0,0
0.25869000000000003,21.207685126934862,-21.11649834649613,21.11649834649613,-15.082674437695886,0,0
0.25870000000000004,21.205564464455293,-21.106733046870975,21.106733046870975,-15.075699472783812,0,0
0.25871,21.203444014031366,-21.096909132597848,21.096909132597848,-15.068682641761256,0,0
0.25872000000000001,21.201323775641882,-21.087014969706502,21.087014969706502,-15.061615634946252,0,0
0.25873000000000002,21.199203749265635,-21.077039499535029,21.077039499535029,-15.054490553576677,0,0
0.25874000000000003,21.197083934881427,-21.06697221089108,21.06697221089108,-15.04729988992613,0,0
0.25875000000000004,21.194964332468057,-21.056803113532592,21.056803113532592,-15.040036508362267,0,0
0.25876000000000005,21.192844942004331,-21.046522712984295,21.046522712984295,-15.032693627359233,0,0
0.25877,21.190725763469057,-21.03612198654023,21.03612198654023,-15.025264802357224,0,0
0.25878000000000001,21.188606796841039,-21.025592360479081,21.025592360479081,-15.017743909488292,0,0
0.25879000000000002,21.186488042099093,-21.014925688329374,21.014925688329374,-15.010125130052053,0,0
0.25880000000000003,21.184369499222026,-21.004114230271526,21.004114230271526,-15.002402935803381,0,0
0.25881000000000004,21.182251168188653,-20.993150633490806,20.993150633490806,-14.994572074919326,0,0
0.25881999999999999,21.180133048977794,-20.982027913484863,20.982027913484863,-14.986627558647807,0,0
0.25883,21.178015141568267,-20.970739436359278,20.970739436359278,-14.978564648662029,0,0
0.25884000000000001,21.17589744593889,-20.959278901853004,20.959278901853004,-14.970378844936256,0,0
0.25885000000000002,21.17377996206849,-20.947640327325232,20.947640327325232,-14.962065874308227,0,0
0.25886000000000003,21.171662689935889,-20.935818032447003,20.935818032447003,-14.953621679545019,0,0
0.25887000000000004,21.169545629519916,-20.923806624646964,20.923806624646964,-14.945042408947515,0,0
