time,V_D2,VS1,VS2,Vp,VSW2,VL1,Vo,Io,VC1,I_D2,VSW1,ILr,I_D1,V_D1
0.0008709580232024512,0.0949667873532894,-36.06052341421354,35.140851217872225,635.2879095078566,999.6576771112593,467.9398853307281,35.04588443051894,94.96678735328939,-103.57011772732552,94.96678735328939,0.34232288874064304,3.42322888740643,0.0,-71.10640784473249
0.0008713817833489367,0.13062814838435316,-35.891903596926056,35.19355003237617,628.5966198578378,999.3544339345672,386.6569142988019,35.06292188399182,130.62814838435315,-15.899100222072683,130.62814838435315,0.6455660654328472,6.455660654328472,0.0,-70.95482548091788
0.0008718055434954222,0.15396744617631156,-35.606128790631786,35.24649815636835,617.87976681696,999.1242376545115,262.1532516236822,35.09253071019204,153.96744617631154,119.09121921386922,153.96744617631154,0.875762345488462,8.75762345488462,0.0,-70.69865950082382
0.0008722293036419077,0.16066693227918202,-35.23117954832617,35.289201605164024,604.2776836465796,998.9927460061256,108.55440884052211,35.12853467288484,160.66693227918202,286.16065351902375,160.66693227918202,1.0072539938744114,10.072539938744114,0.0,-70.35971422121101
0.0008726530637883932,0.14829514490131118,-34.80428636309626,35.311622120503486,589.2403901865727,998.9744401772127,-56.774893681003846,35.163326975602175,148.29514490131118,466.50894367164386,148.29514490131118,1.0255598227872702,10.255598227872701,0.0,-69.96761333869843
0.0008730768239348787,0.11657612222349682,-34.36771689914481,35.30530793978052,574.3636050961417,999.0710231787848,-215.19375183624982,35.18873181755702,116.57612222349682,639.9011699188927,116.57612222349682,0.9289768212152087,9.289768212152087,0.0,-69.55644871670184
0.0008735005840813643,0.06741528161397468,-33.964007062738276,35.26434321783665,561.2087772765844,999.2712607515059,-348.88675527793623,35.19692793622267,67.41528161397468,786.9492387528575,67.41528161397468,0.7287392484940884,7.2873924849408835,0.0,-69.16093499896094
0.0008739243442278498,0.004679672306178946,-33.6311741737054,35.186009686310285,551.1274364474808,999.5522790368241,-442.86737602468895,35.181330014004104,4.679672306178946,891.2922186140322,4.679672306178946,0.44772096317588583,4.477209631758858,0.0,-68.81250418770952
0.0008739531772031456,5.253575352526241e-15,-33.61176133587672,35.17929301285481,550.5762540642621,999.573848769728,-447.56611124659105,35.1792930128548,5.253575352526241e-12,896.5637059520568,5.253575352526241e-12,0.4261512302720384,4.261512302720384,0.0,-68.79105434873154
0.0008739531772031526,-30.241471519846286,-4.9378214930068935,4.9378214930068935,84.83188231942142,999.5738487697332,18.17826049701887,35.1792930128543,0.0,896.5637059532928,0.0,0.42615123026683216,4.261512302668321,0.0,-40.117114505861196
0.0008743769373496381,-33.855179547774455,-1.293070696632526,1.293070696632526,22.214983130268024,999.5657822793722,4.76035352791456,35.14825024440698,0.0,972.5904456211897,0.0,0.43421772062773467,4.342177206277347,0.0,-36.44132094103951
0.000875000000000001,-39.179881534629416,4.077241418793577,-4.077241418793577,-70.04709763542769,999.5710916899887,-15.010092350448815,35.10264011583585,0.0,1084.6282816758653,0.0,0.4289083100112667,4.289083100112667,0.0,-31.02539869704227
0.0008750000000000079,-39.17988153468764,4.077241418852296,-4.077241418852296,-70.04709763643655,999.5710916899889,-15.01009235066499,35.10264011583534,0.0,1084.6282816770904,0.0,0.4289083100110956,4.289083100110956,0.0,-31.025398696983046
0.0008750000000000177,-71.08071939471472,35.102640115834625,-35.978079278880095,-633.1131641660978,0.0,-451.51511751275495,35.102640115834625,0.0,1084.6282816788528,0.0,1000.0,4.289083100108461,0.0,0.0
0.0008750000000000246,-71.08071939471742,35.10264011583475,-35.97807927888331,-633.1131641662062,0.0,-451.5151175138933,35.10264011583411,6.366230513828565e-10,1084.6282816800995,0.0,1000.0,4.289083100055705,6.366230513828565e-10,6.366230513828566e-13
0.0008754215596786874,-71.19095202604922,35.121240294358394,-36.110593096753966,-637.342746967573,0.0,-493.52013940574864,35.080358929295265,40.88136506312964,1130.8628863733218,0.0,1000.0,0.9528120822398624,40.88136506312964,0.04088136506312964
0.0008755368561998582,-71.20195729704433,35.13007605635135,-36.12462118989051,-637.6727698430741,0.0,-495.46418975433016,35.07733610715381,52.739949197535,1133.1369595974043,0.0,1000.0,5.6105009527129823e-11,52.739949197535,0.052739949197535
0.0008755368561998651,-71.20195729704471,35.1300760563519,-36.124621189891045,-637.6727698430828,9.5767838104166e-14,-495.46418975432243,35.07733610715366,52.73994919824391,1133.1369595974054,0.0,999.9999999999999,-9.5767838104166e-13,52.73994919824391,0.052739949198243916
0.0008759584158785279,-71.16690288357347,35.17230387748614,-36.08923740195415,-635.7342632893117,0.33977037101404367,-467.04745241484875,35.07766548161932,94.63839586681972,1103.1214860751745,0.0,999.6602296289859,-3.3977037101404366,94.63839586681972,0.09463839586681973
0.0008763799755571907,-71.01715791520147,35.22444426443816,-35.9227651763798,-629.1262626618734,0.6411450343481683,-386.75862851369004,35.09439273882166,130.0515256165013,1016.5260362099116,0.0,999.3588549656519,-6.4114503434816825,130.0515256165013,0.1300515256165013
0.0008768015352358535,-70.7639409979672,35.276915380009484,-35.64037662304382,-618.5338192095028,0.8707085649181732,-263.6754436744761,35.123564374923376,153.3510050861107,883.0799714488971,0.0,999.1292914350819,-8.707085649181732,153.3510050861107,0.1533510050861107
0.0008772230949145164,-70.42855332919362,35.31941093270682,-35.26941672420652,-605.0722326252237,1.0031318526792288,-111.6210212885452,35.15913660498708,160.2743277197418,717.6963857664481,0.0,998.9968681473208,-10.031318526792287,160.2743277197418,0.1602743277197418
0.0008776446545931792,-70.03998274480571,35.342052154097594,-34.84632720505487,-590.161714293582,1.0239739207703353,52.388425881112255,35.19365553975085,148.3966143467434,538.7972623332402,0.0,998.9760260792297,-10.239739207703353,148.3966143467434,0.14839661434674342
0.000878066214271842,-69.63165760084847,35.336489343288626,-34.412564712266864,-575.3683952870496,0.9312634034039725,210.04776202804635,35.219092888581606,117.39645470701907,366.2518966624072,0.0,999.0687365965961,-9.312634034039725,117.39645470701907,0.11739645470701908
0.0008784877739505048,-69.23771435038933,35.29683036420046,-34.009970676677,-562.2294804887252,0.7356865603298485,343.80588435934044,35.227743673712325,69.0866904881338,219.15928268971467,0.0,999.2643134396701,-7.356865603298484,69.0866904881338,0.0690866904881338
0.0008789093336291676,-68.88919594124559,35.22029307449985,-33.6761101728724,-552.082071603391,0.45936441335411504,438.8194763341793,35.21308576837319,7.207306126655838,113.72195968256585,0.0,999.5406355866459,-4.59364413354115,7.207306126655838,0.007207306126655838
0.000878953983738502,-68.85585594986061,35.2099834958424,-33.645872454018246,-551.2209289096049,0.42620559791772106,446.1938422624948,35.20998349584237,2.8127722373483266e-11,105.45329224502787,0.0,999.5737944020823,-4.262055979177211,2.8127722373483266e-11,2.8127722373483266e-14
0.000878953983738509,-40.24448778453175,5.034504288689888,-5.034504288689888,-86.49289488484285,0.42620559791254276,-18.534191761037757,35.20998349584186,0.0,105.45329224379316,0.0,999.5737944020874,-4.262055979125427,0.0,-30.17547920715088
0.0008793755434171718,-36.58634969029994,1.4072747810630784,-1.4072747810630784,-24.177011823393176,0.4345020210988418,-5.180788247869968,35.17907490923686,0.0,29.792302092361986,0.0,999.5654979789011,-4.345020210988418,0.0,-33.77180012817378
0.0008799999999999924,-31.15223621027504,-3.9810889515918033,3.9810889515918033,68.39519612502794,0.42958758452755963,14.65611345536313,35.13332516186684,0.0,-82.6217219958635,0.0,999.5704124154724,-4.295875845275596,0.0,-39.11441411345864
0.0008799999999999994,-31.152236210215655,-3.9810889516506776,3.9810889516506776,68.39519612603938,0.4295875845273974,14.65611345557987,35.13332516186633,0.0,-82.62172199709185,0.0,999.5704124154726,-4.295875845273974,0.0,-39.11441411351701
0.0008800000000000091,0.0,-36.002188161431725,35.13332516186562,633.4146102606956,1000.0,449.2071117381617,35.13332516186562,0.0,-82.62172199885718,0.0,0.0,-4.295875845271537,0.0,-71.13551332329735
0.0008800000000000161,6.319924801260676e-13,-36.002188161434944,35.13332516186574,633.4146102608039,1000.0,449.20711173930204,35.13332516186511,6.319924801260676e-10,-82.62172200010582,6.319924801260676e-10,0.0,-4.295875845219043,0.0,-71.13551332330005
0.0008804244205346972,0.040893307282764024,-36.13546246023536,35.15176036915795,637.6731245566795,1000.0,491.5522253413849,35.11086706187518,40.89330728276402,-129.2253498980642,40.89330728276402,0.0,-0.951935636609561,0.0,-71.24632952211053
0.0008805400643944222,0.052720888510385436,-36.14945614973828,35.160548416677855,638.0027845846921,1000.0,493.50100032907034,35.10782752816747,52.720888510385436,-131.50378491376233,52.720888510385436,0.0,-5.654221535422721e-11,0.0,-71.25728367790576
0.0008805400643944291,0.052720888511090316,-36.14945614973881,35.16054841667841,638.0027845847007,1000.0,493.5010003290627,35.10782752816732,52.720888511090315,-131.5037849137637,52.720888511090315,2.9332092310596635e-14,2.9332092310596636e-13,0.0,-71.25728367790613
0.0008809644849291102,0.09464371017378038,-36.11337037657837,35.20277412430616,636.0402189580554,999.6593884994385,464.82660210403344,35.10813041413238,94.64371017378038,-101.20743256265057,94.64371017378038,0.3406115005615162,3.4061150056151615,0.0,-71.22150079071075
0.0008813889054637914,0.12997942393658435,-35.944996246780825,35.25491228761423,629.3669744988023,999.357776434618,383.8384152814093,35.12493286367765,129.97942393658434,-13.847613345593674,129.97942393658434,0.6422235653820114,6.422235653820113,0.0,-71.06992911045847
0.0008818133259984725,0.15302031544890105,-35.65988537919505,35.307214161520676,618.6839904724599,999.1290508294908,259.8147107459521,35.15419384607178,153.02031544890104,120.63034961107861,153.02031544890104,0.8709491705092511,8.70949170509251,0.0,-70.81407922526682
0.0008822377465331537,0.15946334429547954,-35.28600643192142,35.349205602687974,605.1308516837942,998.9987822803466,106.86938959148677,35.18974225839249,159.46334429547954,286.99854100506565,159.46334429547954,1.0012177196533116,10.012177196533116,0.0,-70.4757486903139
0.0008826621670678348,0.14689275069073718,-34.86055706806407,35.37087341696651,590.156021387524,998.9813589161239,-57.65404886467752,35.22398066627577,146.8927506907372,466.47938639327725,146.8927506907372,1.0186410838761517,10.186410838761518,0.0,-70.08453773433985
0.000883086587602516,0.11504832535444832,-34.425742106491484,35.3637967593824,575.3525310393628,999.0783903535847,-215.1491049074956,35.24874843402795,115.04832535444832,638.8749642217174,115.04832535444832,0.9216096464153051,9.21609646415305,0.0,-69.67449054051944
0.0008835110081371971,0.06584959858229293,-34.02399721000966,35.32209597438156,562.277768278952,999.2785586191295,-347.85046188294916,35.25624637579927,65.84959858229293,784.8512522231267,65.84959858229293,0.7214413808705316,7.214413808705316,0.0,-69.28024358580893
0.0008839354286718782,0.0031738409634554012,-33.693198845421236,35.24309220392969,552.2777524425602,999.5589291722699,-440.83780947445905,35.239918362966236,3.173840963455401,888.1189862041687,3.173840963455401,0.441070827730038,4.41070827730038,0.0,-68.93311720838747
0.0008839550608876029,2.524469522313666e-14,-33.68003850655695,35.23851455860557,551.904511533733,999.573534482656,-444.0143231546905,35.238514558605544,2.524469522313666e-11,891.6833461036136,2.524469522313666e-11,0.42646551734396065,4.264655173439606,0.0,-68.9185530651625
0.0008839550608876098,-30.066766646305283,-5.171747912298656,5.171747912298656,88.85074336996092,999.5735344826612,19.03944500784877,35.23851455860503,0.0,891.6833461048515,0.0,0.42646551733878835,4.264655173387883,0.0,-40.41026247090369
0.0008843794814222909,-33.69132268183954,-1.5160484528899545,1.5160484528899545,26.04574590803702,999.5648633580784,5.581231266007933,35.207371134729485,0.0,967.9378861840335,0.0,0.4351366419216001,4.351366419216001,0.0,-36.72341958761944
0.0008849999999999922,-39.01110500068471,3.849230696787309,-3.849230696787309,-66.12986839492248,999.5692914984833,-14.170686084626283,35.1618743038974,0.0,1079.8698459780321,0.0,0.4307085015166794,4.307085015166794,0.0,-31.31264360711009
0.0008849999999999992,-39.01110500074326,3.849230696846355,-3.849230696846355,-66.12986839593691,999.5692914984835,-14.170686084843652,35.161874303896894,0.0,1079.869845979264,0.0,0.4307085015165226,4.307085015165226,0.0,-31.31264360705054
0.0008850000000000092,-71.18429429047792,35.161874303896155,-36.02241998658176,-633.61959721758,0.0,-446.250248763493,35.161874303896155,0.0,1079.869845981073,0.0,1000.0,4.307085015162816,0.0,0.0
0.0008850000000000161,-71.18429429048064,35.16187430389627,-36.022419986584985,-633.6195972176886,0.0,-446.25024876463647,35.161874303895644,6.258923317242551e-10,1079.8698459823252,0.0,1000.0,4.3070850151106725,6.258923317242551e-10,6.258923317242551e-13
0.0008854224635369156,-71.29526464450014,35.17973462853888,-36.15588426006901,-637.8944883800019,0.0,-488.87482310056885,35.139380384431135,40.35424410774735,1126.7693114805707,0.0,1000.0,0.9986485770271785,40.35424410774735,0.04035424410774735
0.0008855444547053205,-71.30695107083649,35.18886792321867,-36.1708173946317,-638.2504753212748,0.0,-491.04361908646763,35.13613367620479,52.73424701388317,1129.2940944077425,0.0,1000.0,5.536332503552899e-11,52.73424701388317,0.05273424701388317
0.0008855444547053275,-71.30695107083687,35.18886792321923,-36.17081739463223,-638.2504753212834,1.1595169269185136e-13,-491.04361908646,35.13613367620464,52.73424701458259,1129.2940944077436,0.0,999.9999999999999,-1.1595169269185135e-12,52.73424701458259,0.0527342470145826
0.000885966918242227,-71.27153606176742,35.23049383464772,-36.13522223058571,-636.3150328248396,0.33742824243214353,-462.768438195288,35.1363138311817,94.18000346601544,1099.4208992625597,0.0,999.6625717575679,-3.374282424321435,94.18000346601544,0.09418000346601543
0.0008863893817791266,-71.12185228650038,35.28189864180999,-35.96911269773902,-629.7320926005502,0.6365698374503865,-382.88122800851784,35.15273958876136,129.15905304863156,1013.2498904465185,0.0,999.3634301625497,-6.365698374503865,129.15905304863156,0.12915905304863157
0.0008868118453160261,-70.86912256635816,35.3335222813559,-35.68766174354527,-619.1863613448305,0.8641183315741261,-260.45208676019365,35.18146082281288,152.06145854301684,880.5025664365983,0.0,999.1358816684259,-8.64118331574126,152.06145854301684,0.15206145854301684
0.0008872343088529256,-70.53463875114753,35.37508539556105,-35.31819801498627,-605.79211628404,0.99486279907137,-109.28830778531608,35.21644073616125,158.6446593997984,716.0752868684275,0.0,999.0051372009286,-9.9486279907137,158.6446593997984,0.1586446593997984
0.0008876567723898252,-70.14735683534998,35.396743145267706,-34.89711872211631,-590.9674591415536,1.0144882479638013,53.622650030200475,35.25023811323367,146.50503203403665,538.3592973593169,0.0,998.9855117520362,-10.144882479638012,146.50503203403665,0.14650503203403664
0.0008880792359267247,-69.7406408597185,35.3901875969718,-34.46579574293843,-576.2748952644804,0.9211496916452759,210.02208052409395,35.274845116780064,115.34248019173573,367.1739644320317,0.0,999.0788503083547,-9.21149691645276,115.34248019173573,0.11534248019173574
0.0008885016994636243,-69.34852210681474,35.349575461451735,-34.0659356203796,-563.2461621178516,0.7256468721475278,342.4263418054648,35.28258648643513,66.98897501660343,221.54546718453426,0.0,999.2743531278525,-7.256468721475278,66.98897501660343,0.06698897501660343
0.0008889241630005238,-69.00189340367928,35.27217781715663,-33.73491403803821,-553.2109482073708,0.45018364274851735,436.08123731015587,35.26697936564108,5.198451515556057,117.57989453996355,0.0,999.5498163572515,-4.501836427485173,5.198451515556057,0.005198451515556057
0.0008889565485275664,-68.97781637084829,35.264693866827955,-33.71312250402035,-552.5912727912943,0.4263166527075597,441.3760304844602,35.26469386682795,4.121147867408581e-12,111.64155895954157,0.0,999.5736833472924,-4.2631665270755965,4.121147867408581e-12,4.121147867408581e-15
0.0008889565485275733,-40.59582921711191,5.331135350284463,-5.331135350284463,-91.58902307520248,0.42631665270242824,-19.626219230400537,35.26469386682745,0.0,111.64155895830544,0.0,999.5736833472976,-4.263166527024282,0.0,-29.933558516541876
0.0008893790120644728,-36.92557297678044,1.6919020171512442,-1.6919020171512442,-29.066914026404987,0.43538060963949726,-6.228624434229642,35.233670959629194,0.0,35.730919070274126,0.0,999.5646193903605,-4.3538060963949725,0.0,-33.54176894247795
0.0008899999999999924,-31.503555173839803,-3.684553734315694,3.684553734315694,63.300714542176614,0.43160248392981404,13.564438830466422,35.1881089081555,0.0,-76.43355088871323,0.0,999.5683975160701,-4.31602483929814,0.0,-38.87266264247119
0.0008899999999999993,-31.50355517378013,-3.6845537343748673,3.6845537343748673,63.30071454319321,0.431602483929664,13.564438830684264,35.188108908154994,0.0,-76.43355088994781,0.0,999.5683975160704,-4.31602483929664,0.0,-38.87266264252986
0.0008900000000000092,0.0,-36.038756689473665,35.18810890815428,633.7305675560187,1000.0,442.70298333572214,35.18810890815428,0.0,-76.4335508917408,0.0,0.0,-4.316024839294359,0.0,-71.22686559762795
0.0008900000000000161,6.188478778057626e-13,-36.03875668947689,35.18810890815438,633.7305675561274,1000.0,442.70298333686804,35.188108908153765,6.188478778057627e-10,-76.4335508929954,6.188478778057627e-10,0.0,-4.3160248392426235,0.0,-71.22686559763066
0.0008904251205827826,0.04020151958965495,-36.17308155585796,35.20561799671335,638.0410199263758,1000.0,485.77239137749723,35.16541647712369,40.20151958965495,-123.81341130387295,40.20151958965495,0.0,-1.0102459931519114,0.0,-71.33849803298165
0.0008905493092045381,0.05269359089913786,-36.18823590045044,35.214786021230054,638.4040043706666,1000.0,488.00996665824675,35.162092430330915,52.69359089913786,-126.41397102891331,52.69359089913786,0.0,-5.5835502887902067e-11,0.0,-71.35032833078137
0.000890549309204545,0.052693590899831055,-36.18823590045097,35.2147860212306,638.4040043706751,1000.0,488.0099666582395,35.16209243033077,52.69359089983105,-126.41397102891477,52.69359089983105,3.2857050413781507e-14,3.285705041378151e-13,0.0,-71.35032833078174
0.0008909744297873115,0.09401860194997483,-36.15201035734783,35.256227277642644,636.4500902319418,999.6626475364043,459.57001563932045,35.16220867569267,94.01860194997482,-96.35745833485805,94.01860194997482,0.337352463595742,3.37352463595742,0.0,-71.3142190330405
0.000891399550370078,0.12879955147828107,-35.98447891503438,35.307405786463974,629.8222234156773,999.3640409163044,379.2418160884939,35.17860623498569,128.79955147828107,-9.699998587867034,128.79955147828107,0.6359590836956696,6.359590836956695,0.0,-71.16308515002007
0.0008918246709528445,0.151367539256293,-35.701126582392284,35.35863175726502,619.2180460839703,999.1378369910747,256.2576301509073,35.20726421800873,151.367539256293,123.662160756197,151.367539256293,0.8621630089253881,8.62163008925388,0.0,-70.90839080040102
0.000892249791535611,0.15745350485805357,-35.32978863388308,35.39949714560661,605.7714314792023,999.0094047763447,104.65816409346678,35.242043640748555,157.45350485805358,288.5798092036755,157.45350485805358,0.9905952236553182,9.905952236553182,0.0,-70.57183227463163
0.0008926749121183776,0.1446685671429381,-34.90746759350271,35.42005834569967,590.9229517415972,998.9929728647746,-58.31028423363102,35.275389778556736,144.6685671429381,466.3803053568085,144.6685671429381,1.0070271352253661,10.07027135225366,0.0,-70.18285737205944
0.0008931000327011441,0.1127701450227704,-34.476120028876636,35.41196337723704,576.2559365710563,999.0900461374998,-214.15770570180655,35.29919323221427,112.7701450227704,636.9918152682502,112.7701450227704,0.9099538625001312,9.099538625001312,0.0,-69.7753132610909
0.0008935251532839106,0.06368426158760528,-34.07789306759112,35.36939601945109,563.3167822157113,999.289267880402,-345.24812553641743,35.305711757863484,63.68426158760528,781.2206112011079,63.68426158760528,0.7107321195979956,7.107321195979956,0.0,-69.38360482545461
0.0008939502738666771,0.0012821291686477031,-33.7503516549278,35.28973040834377,553.4399066279487,999.567739223981,-436.7952322981333,35.28844827917512,1.2821291686477032,882.9230648941653,1.2821291686477032,0.4322607760190632,4.322607760190632,0.0,-69.03879993410291
0.0008939582661320809,1.1048413295355885e-12,-33.745031209061196,35.287868605944695,553.2892045346708,999.5736236361053,-438.0753629245361,35.28786860594359,1.1048413295355886e-09,884.3597820259703,1.1048413295355886e-09,0.4263763638947782,4.263763638947782,0.0,-69.03289981500478
0.0008939582661320879,-29.765059221996395,-5.522809383946701,5.522809383946701,94.88198720733078,999.5736236361104,20.331854401570865,35.287868605943096,0.0,884.3597820272087,0.0,0.4263763638896654,4.263763638896654,0.0,-40.8106779898898
0.0008943833867148544,-33.398726285760844,-1.8579039186525677,1.8579039186525677,31.918830360947254,999.5640388179108,6.839749363060122,35.256630204413405,0.0,960.8054590939034,0.0,0.43596118208913365,4.359611820891336,0.0,-37.11453412306597
0.0008949999999999979,-38.70353849381323,3.4921772439747727,-3.4921772439747727,-59.9956821887921,999.567114819164,-12.856217611884034,35.211361249838454,0.0,1072.4190146198403,0.0,0.43288518083596794,4.328851808359679,0.0,-31.71918400586368
0.0008950000000000048,-38.703538493872074,3.4921772440341314,-3.4921772440341314,-59.99568218981199,999.5671148191642,-12.856217612102569,35.21136124983794,0.0,1072.4190146210788,0.0,0.43288518083582606,4.3288518083582606,0.0,-31.71918400580381
0.0008950000000000148,-71.2621902229597,35.21136124983722,-36.050828973122485,-633.7462931416208,0.0,-438.67272148127574,35.21136124983722,0.0,1072.4190146228966,0.0,1000.0,4.328851808356074,0.0,0.0
0.0008950000000000218,-71.26219022296242,35.21136124983732,-36.05082897312571,-633.7462931417297,0.0,-438.6727214824251,35.211361249836706,6.106778315288503e-10,1072.419014624155,0.0,1000.0,4.3288518083048135,6.106778315288503e-10,6.106778315288503e-13
0.0008954231891156201,-71.37405266675101,35.22815952903678,-36.18544028555233,-638.0787641074784,0.0,-482.10664565194986,35.18861238119868,39.54714783809865,1120.1854097594282,0.0,1000.0,1.0655147375800285,39.54714783809865,0.03954714783809865
0.0008955551708425428,-71.38677723609975,35.23771155245282,-36.20174887927377,-638.4747841329948,0.0,-484.6291970838686,35.18502835682597,52.68319562685319,1123.1039812168635,0.0,1000.0,7.405187574249794e-14,52.68319562685319,0.05268319562685319
0.0008955551708425498,-71.3867772361001,35.23771155245336,-36.201748879274284,-638.4747841330029,5.566785921118367e-12,-484.62919708385687,35.185028356825825,52.68319562753911,1123.1039812168653,0.0,999.9999999999944,-5.566785921118367e-11,52.68319562753911,0.052683195627539106
0.0008959783599581481,-71.35101824742756,35.27842736184629,-36.16602225355074,-636.5504325223102,0.3335674452577026,-456.6373169675709,35.18499599387681,93.43136796948247,1093.5213169351389,0.0,999.6664325547423,-3.3356744525770257,93.43136796948247,0.09343136796948247
0.0008964015490737464,-71.20192831207815,35.32871922139091,-36.000975632787906,-630.0230571795382,0.6291648136997262,-377.54703777551754,35.200952679290246,127.76654210066776,1008.1992597687555,0.0,999.3708351863003,-6.291648136997262,127.76654210066776,0.12776654210066776
0.0008968247381893448,-70.95066632723244,35.379101525219525,-35.72169161497865,-619.5729870626162,0.8537705243607147,-256.36805927524836,35.22897471225378,150.12681296574442,876.7948168622254,0.0,999.1462294756393,-8.537705243607146,150.12681296574442,0.15012681296574443
0.0008972479273049431,-70.61838946903426,35.41937772928915,-35.35532244777752,-606.307024775924,0.9824174404753072,-106.81255213447321,35.26306702125674,156.31070803241244,714.1019943508726,0.0,999.0175825595247,-9.824174404753071,156.31070803241244,0.15631070803241243
0.0008976711164205415,-70.2338555628547,35.4397887459855,-34.93801256634046,-591.6331254976405,1.000975482641828,54.2563353240277,35.29584299651423,143.94574947127418,538.3777656562547,0.0,998.9990245173582,-10.009754826418279,143.94574947127418,0.1439457494712742
0.0008980943055361398,-69.83017847205582,35.43210942891373,-34.51081951736878,-577.101585959245,0.9077104388982176,208.72578865717878,35.31935895468704,112.75047422669223,369.2835077409644,0.0,999.0922895611018,-9.077104388982175,112.75047422669223,0.11275047422669224
0.0008985174946517381,-69.44110294583832,35.39057017348464,-34.11509379259773,-564.2306590522419,0.7134470766875868,339.2700990865204,35.32600915324058,64.56102024406326,225.67400704240916,0.0,999.2865529233125,-7.134470766875867,64.56102024406326,0.06456102024406325
0.0008989406837673365,-69.09721838509455,35.312500607041265,-33.787837671749315,-554.3362125808646,0.4403217994614969,431.29387503552505,35.309380713345234,3.1198936960328787,123.48265934480108,0.0,999.5596782005385,-4.403217994614969,3.1198936960328787,0.003119893696032879
0.0008989603021579768,-69.08271781930169,35.307974598238516,-33.77474322106318,-553.9643479699348,0.4260422655468597,434.46495196695446,35.30797459823851,3.931965864012454e-12,119.92543826852723,0.0,999.5739577344532,-4.260422655468597,3.931965864012454e-12,3.931965864012455e-15
0.0008989603021579837,-41.03621329246301,5.72823869422501,-5.72823869422501,-98.41126729555793,0.4260422655417987,-21.08812870619099,35.307974598238,0.0,119.92543826729073,0.0,999.5739577344582,-4.260422655417987,0.0,-29.579735904011887
0.0008993834912735821,-37.35751871067981,2.0806583528356164,-2.0806583528356164,-35.745756460545635,0.436137230612039,-7.659804955831209,35.2768603578442,0.0,43.84169864698888,0.0,999.5638627693879,-4.36137230612039,0.0,-33.19620200500859
0.000899999999999997,-31.955652579132824,-3.2759238273030378,3.2759238273030378,56.28044371363669,0.43389641567061626,12.06009508149358,35.23157640643586,0.0,-67.90664237945965,0.0,999.5661035843294,-4.3389641567061625,0.0,-38.5075002337389
0.000900000000000004,-31.955652579072797,-3.2759238273625537,3.2759238273625537,56.28044371465917,0.4338964156704832,12.060095081712683,35.23157640643535,0.0,-67.90664238070137,0.0,999.5661035843295,-4.338964156704832,0.0,-38.507500233797906
0.000900000000000014,0.0,-36.058784542310434,35.23157640643461,633.6727854895911,1000.0,434.23385689293195,35.23157640643461,0.0,-67.90664238252296,0.0,0.0,-4.33896415670278,0.0,-71.29036094874506
0.0009000000000000209,6.015454416542532e-13,-36.058784542313646,35.2315764064347,633.6727854897,1000.0,434.2338568940843,35.231576406434094,6.015454416542532e-10,-67.9066423837842,6.015454416542532e-10,0.0,-4.338964156652052,0.0,-71.29036094874773
0.0009004170570910296,0.03844529766686438,-36.19283216231345,35.24735622512315,638.0033689788976,1000.0,477.8314515062693,35.20891092745629,38.44529766686438,-115.83482048516672,38.44529766686438,0.0,-1.153820244780667,0.0,-71.40174308976974
0.000900561258253209,0.052620520527411445,-36.21106617079537,35.25752418081626,638.4549180960404,1000.0,480.83834769441694,35.20490366028885,52.62052052741144,-119.29326579045716,52.62052052741144,0.0,-3.559375016948252e-13,0.0,-71.41596983108421
0.0009005612582532159,0.05262052052808913,-36.21106617079587,35.257524180816795,638.4549180960481,999.9999999999945,480.8383476944049,35.20490366028871,52.62052052808913,-119.29326579045863,52.62052052808913,5.490452537060265e-12,5.490452537060264e-11,0.0,-71.41596983108458
0.0009009783153442247,0.0923748406590014,-36.17681178205244,35.296993158857525,636.6024766184491,999.6736137835641,453.84288432328634,35.20461831819853,92.37484065900139,-90.77174715817146,92.37484065900139,0.32638621643591126,3.2638621643591126,0.0,-71.38143010025098
0.0009013953724352334,0.12603079921513644,-36.017712792557724,35.34576742047005,630.3052693403904,999.3833345146154,377.49529253615697,35.21973662125491,126.03079921513644,-8.417227361932134,126.03079921513644,0.6166654853846164,6.166654853846164,0.0,-71.23744941381264
0.0009018124295262421,0.14828045522905295,-35.747832114043455,35.39485821944474,620.2001065645537,999.1606755003934,260.2487949907372,35.24657776421569,148.28045522905293,118.71177394510234,148.28045522905293,0.8393244996066209,8.393244996066208,0.0,-70.99440987825915
0.0009022294866172509,0.15507532344678437,-35.39260621664549,35.434580201092174,607.32613356428,999.0296936534927,114.9976012630708,35.27950487764539,155.07532344678438,276.7059588261418,155.07532344678438,0.9703063465073255,9.703063465073255,0.0,-70.67211109429088
0.0009026465437082596,0.14406521195094024,-34.98604306846649,35.45561150347106,593.0104762895223,999.0043835120975,-42.34101851877824,35.31154629152012,144.06521195094024,448.3349257413534,144.06521195094024,0.9956164879024053,9.956164879024053,0.0,-70.2975893599866
0.0009030636007992684,0.11485067042425247,-34.56699204123403,35.450011663481554,578.7227561663009,999.0871756260194,-194.57093101460612,35.3351609930573,114.85067042425247,614.9353504743247,114.85067042425247,0.9128243739805442,9.128243739805441,0.0,-69.90215303429135
0.0009034806578902771,0.06902197330864224,-34.174895071719305,35.41208637657727,565.9144248658861,999.268700371117,-325.0964932232747,35.34306440326863,69.02197330864223,758.4507687285056,69.02197330864223,0.7312996288829909,7.312996288829909,0.0,-69.51795947498793
